SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
04/12/2008 00:00:00	0.4	0.0	0.4	0.4	7.4	0.6	9.3	5.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									116	4	260	260	108	3	115	350					-13.2	0.0	-13.1	-13.3								
04/12/2008 00:10:00	0.4	0.0	0.4	0.4	7.4	0.5	8.7	6.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									115	5	260	260	106	4	108	350					-13.1	0.0	-12.9	-13.1								
04/12/2008 00:20:00	0.4	0.0	0.4	0.4	7.5	0.5	9.6	6.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									115	4	260	260	105	4	108	350					-12.9	0.0	-12.9	-13.1								
04/12/2008 00:30:00	0.4	0.0	0.4	0.4	7.2	0.7	9.3	5.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									116	5	260	260	107	5	101	350					-12.9	0.0	-12.7	-12.9								
04/12/2008 00:40:00	0.4	0.0	0.4	0.4	7.0	0.5	8.4	5.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									112	5	260	260	105	4	111	350					-12.9	0.0	-12.7	-12.9								
04/12/2008 00:50:00	0.4	0.0	0.4	0.4	7.5	0.5	9.0	6.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									110	4	260	260	102	4	99	350					-12.8	0.0	-12.7	-12.9								
04/12/2008 01:00:00	0.4	0.0	0.4	0.4	7.6	0.7	9.6	6.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									110	4	260	260	102	3	98	350					-12.8	0.0	-12.7	-12.9								
04/12/2008 01:10:00	0.4	0.0	0.4	0.4	7.9	0.6	9.6	6.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									108	3	260	260	100	3	98	350					-12.7	0.0	-12.5	-12.9								
04/12/2008 01:20:00	0.4	0.0	0.4	0.4	7.6	0.6	9.3	6.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									112	4	260	260	104	4	98	350					-12.7	0.0	-12.5	-12.9								
04/12/2008 01:30:00	0.4	0.0	0.4	0.4	7.5	0.6	9.6	6.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									114	4	260	260	105	4	95	350					-12.7	0.0	-12.5	-12.7								
04/12/2008 01:40:00	0.4	0.0	0.4	0.4	7.6	0.6	9.3	6.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									116	4	260	260	107	4	111	350					-12.6	0.0	-12.5	-12.7								
04/12/2008 01:50:00	0.4	0.0	0.4	0.4	7.6	0.7	9.3	5.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									115	5	260	260	106	5	107	350					-12.6	0.0	-12.5	-12.7								
04/12/2008 02:00:00	0.4	0.0	0.4	0.4	8.0	0.5	9.6	6.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									117	4	260	260	108	4	103	350					-12.6	0.0	-12.5	-12.5								
04/12/2008 02:10:00	0.4	0.0	0.4	0.4	7.6	0.7	9.0	5.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									117	4	260	260	108	4	98	350					-12.5	0.0	-12.3	-12.5								
