SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
05/02/2008 00:00:00	14.6	1.0	16.8	12.2	14.1	0.9	16.1	11.3	13.7	1.0	16.1	11.1	12.9	1.0	15.3	9.5									355	3	353	260	355	10	350	350					-9.7	0.0	-9.6	-9.8								
05/02/2008 00:10:00	15.1	0.8	16.4	12.2	14.6	0.9	16.4	11.9	14.3	1.0	16.4	11.5	13.5	1.1	15.6	10.3									357	3	352	260	355	10	350	350					-9.8	0.0	-9.6	-10.0								
05/02/2008 00:20:00	15.1	0.7	16.8	13.0	14.6	0.7	16.4	12.7	14.3	0.8	16.4	12.2	13.4	0.9	15.6	10.7									356	2	356	260	355	8	350	350					-9.9	0.0	-9.8	-10.0								
05/02/2008 00:30:00	15.4	0.7	17.2	13.7	15.0	0.7	16.7	12.7	14.7	0.8	16.8	12.2	13.8	0.9	16.1	11.5									357	2	357	260	354	9	350	350					-10.0	0.0	-9.8	-10.0								
05/02/2008 00:40:00	14.9	0.6	16.4	13.0	14.4	0.6	15.9	12.4	14.1	0.7	15.6	12.2	13.2	0.9	14.9	10.3									354	3	350	260	354	6	350	350					-10.1	0.0	-10.0	-10.2								
05/02/2008 00:50:00	14.3	0.6	15.6	12.6	13.8	0.5	15.3	12.4	13.4	0.6	14.9	11.8	12.7	0.7	14.1	9.9									353	3	356	260	346	3	349	350					-10.1	0.0	-10.0	-10.2								
05/02/2008 01:00:00	14.1	0.6	15.3	11.8	13.6	0.6	15.0	11.6	13.3	0.6	14.5	11.1	12.5	0.8	14.1	10.3									353	3	355	260	345	10	350	350					-10.1	0.0	-10.0	-10.2								
05/02/2008 01:10:00	13.4	0.6	14.9	11.5	12.9	0.7	14.7	11.0	12.5	0.8	14.1	10.3	11.6	0.8	13.7	9.5									354	3	354	260	354	6	350	350					-10.1	0.0	-10.0	-10.2								
05/02/2008 01:20:00	12.7	0.6	14.1	10.7	12.4	0.6	13.9	10.7	11.9	0.7	13.7	9.5	11.0	0.9	13.3	8.4									357	3	355	260	354	2	348	350					-10.1	0.0	-10.0	-10.2								
05/02/2008 01:30:00	13.8	0.6	15.3	11.5	13.5	0.7	15.3	11.6	13.1	0.8	15.3	11.1	12.2	0.9	14.1	9.5									0	3	359	260	355	5	350	350					-9.9	0.1	-9.6	-10.0								
05/02/2008 01:40:00	13.2	0.8	14.9	10.7	12.9	0.9	15.0	10.2	12.4	1.0	14.9	9.5	11.5	1.0	13.7	8.0									2	3	3	260	357	3	353	350					-9.6	0.0	-9.4	-9.6								
05/02/2008 01:50:00	12.1	0.9	14.1	9.1	11.8	0.9	13.9	9.6	11.3	1.0	13.3	8.4	10.5	1.0	13.3	8.0									3	4	6	260	358	10	350	350					-9.5	0.0	-9.4	-9.6								
05/02/2008 02:00:00	11.4	1.0	13.3	8.0	11.1	1.0	13.6	8.2	10.5	1.1	13.3	7.2	9.9	1.0	12.6	7.6									2	4	3	260	357	4	3	350					-9.5	0.0	-9.4	-9.6								
05/02/2008 02:10:00	10.9	1.0	13.0	7.6	10.9	0.9	13.0	8.4	10.3	1.0	12.6	7.2	9.8	1.0	11.8	6.8									7	4	1	260	3	5	350	350					-9.5	0.0	-9.4	-9.6								
