SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
01/17/2009 00:00:00	24.1	2.3	30.2	17.9	24.2	2.1	29.9	19.6	24.0	2.3	30.2	19.5	22.9	2.4	29.1	17.2									133	0	134	260	152	9	147	350	12.1	0.0	12.1	12.1	-3.0	0.0	-2.9	-3.1					100.2	0.0	100.4	100.4
01/17/2009 00:10:00	26.5	2.5	33.6	21.0	26.8	2.4	34.2	20.4	26.5	2.6	34.0	19.9	25.6	2.7	33.2	19.1									133	0	134	260	151	8	157	350	12.1	0.0	12.1	12.1	-3.4	0.0	-3.1	-3.6					100.2	0.0	100.4	100.4
01/17/2009 00:20:00	25.1	2.6	30.9	17.9	25.6	2.6	31.6	19.6	25.1	2.7	30.9	18.3	24.4	3.1	30.6	16.4									133	0	134	260	150	9	163	350	12.4	0.3	12.8	12.1	-3.6	0.0	-3.4	-3.8					99.0	1.2	100.4	97.1
01/17/2009 00:30:00	24.7	2.3	30.6	17.9	25.1	2.2	29.9	19.0	24.6	2.4	29.8	17.9	24.0	2.5	29.4	17.2									133	0	134	260	152	8	149	350	12.8	0.0	12.8	12.8	-3.9	0.0	-3.6	-4.0					97.4	0.0	97.7	96.9
01/17/2009 00:40:00	23.4	2.1	28.7	16.8	23.8	1.8	28.8	17.3	23.3	2.1	28.7	16.4	22.8	2.1	27.5	16.1									133	0	134	260	148	8	140	350	12.8	0.0	12.8	12.8	-4.1	0.0	-3.8	-4.2					97.0	0.1	97.4	96.6
01/17/2009 00:50:00	24.6	2.1	30.9	19.5	24.7	2.0	29.9	19.3	24.4	2.3	30.2	18.3	23.6	2.5	29.1	17.6									133	0	134	260	147	7	144	350	12.8	0.0	12.8	12.8	-4.2	0.0	-4.0	-4.2					96.9	0.0	97.1	96.6
01/17/2009 01:00:00	23.7	2.5	28.7	14.9	23.9	2.4	29.3	17.9	23.5	2.6	29.4	16.1	22.6	2.8	28.7	16.1									133	0	134	260	148	7	152	350	12.8	0.0	12.8	12.8	-4.2	0.0	-4.0	-4.2					96.9	0.0	97.1	96.4
01/17/2009 01:10:00	22.7	1.9	27.9	16.4	22.8	1.9	27.6	17.6	22.3	2.0	27.1	16.1	21.4	2.4	27.1	15.6									133	0	134	260	148	8	151	350	12.8	0.0	12.8	12.8	-4.2	0.0	-4.0	-4.2					96.9	0.0	97.1	96.6
01/17/2009 01:20:00	20.7	1.8	25.6	15.3	21.3	1.8	25.9	15.6	20.7	1.9	25.2	14.5	20.3	2.2	25.2	13.3									133	0	134	260	149	8	147	350	12.8	0.0	12.8	12.8	-4.0	0.0	-3.8	-4.2					97.1	0.1	97.4	96.6
01/17/2009 01:30:00	19.2	1.6	23.7	14.1	19.5	1.7	23.9	15.0	19.0	1.8	23.7	13.7	18.1	2.0	22.6	12.2									133	0	134	260	149	8	144	350	12.8	0.0	12.8	12.8	-3.7	0.0	-3.4	-3.8					97.5	0.1	97.9	96.9
01/17/2009 01:40:00	17.7	1.4	21.4	14.5	18.4	1.5	21.6	14.2	17.7	1.5	21.0	13.7	17.1	1.7	20.6	13.0									133	0	134	260	155	6	157	350	12.8	0.0	12.8	12.8	-3.3	0.1	-3.1	-3.6					98.1	0.2	98.7	97.4
