SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/04/2007 00:00:00	10.6	0.6	12.2	6.8	11.2	1.0	13.6	7.9	9.0	0.8	10.7	6.1	7.4	1.1	9.9	4.6									87	4	89	260	82	9	72	350					-5.7	0.0	-5.6	-5.8								
11/04/2007 00:10:00	11.0	0.7	12.6	8.8	11.3	1.0	13.3	7.6	9.3	0.9	11.1	5.7	7.6	1.2	9.9	4.2									88	4	88	260	84	8	89	350					-5.5	0.0	-5.4	-5.8								
11/04/2007 00:20:00	11.3	0.8	13.0	8.8	11.3	1.1	13.6	7.0	9.5	1.0	11.8	5.7	7.8	1.2	11.1	4.2									89	4	96	260	85	9	89	350					-5.4	0.0	-5.1	-5.6								
11/04/2007 00:30:00	11.4	0.9	13.3	7.6	11.4	1.0	14.2	7.9	9.8	1.0	11.8	6.5	8.3	1.2	11.5	4.2									88	5	99	260	84	8	86	350					-5.3	0.0	-5.1	-5.6								
11/04/2007 00:40:00	11.9	0.8	13.7	9.5	11.2	1.0	14.2	8.2	9.7	1.0	12.2	6.8	8.6	1.3	12.2	4.6									86	5	90	260	81	9	78	350					-5.2	0.0	-5.1	-5.4								
11/04/2007 00:50:00	11.5	1.0	13.3	8.4	11.0	1.0	13.0	8.2	9.6	0.9	11.5	6.8	9.1	1.1	11.5	5.7									82	5	78	260	77	8	70	350					-5.4	0.0	-5.1	-5.6								
11/04/2007 01:00:00	12.5	1.1	14.9	9.5	11.9	1.2	14.7	7.9	11.1	1.3	13.7	6.8	10.0	1.3	13.7	6.5									84	5	85	260	80	9	81	350					-5.4	0.0	-5.1	-5.6								
11/04/2007 01:10:00	12.9	1.0	15.3	9.9	12.3	1.2	15.0	9.3	11.9	1.3	14.5	8.0	10.6	1.5	13.7	6.5									83	5	82	260	79	8	66	350					-5.4	0.0	-5.1	-5.6								
11/04/2007 01:20:00	12.8	0.8	14.9	10.3	12.1	1.1	14.4	8.7	12.1	1.1	14.5	8.4	10.5	1.3	13.7	6.8									83	5	90	260	78	8	74	350					-5.5	0.0	-5.4	-5.6								
11/04/2007 01:30:00	13.1	1.0	15.6	9.5	12.4	1.1	15.6	8.7	12.5	1.2	15.6	8.4	10.9	1.4	14.5	6.8									80	5	82	260	77	9	98	350					-5.5	0.0	-5.4	-5.6								
11/04/2007 01:40:00	13.8	0.7	16.1	11.1	13.1	1.0	15.9	9.3	13.2	1.0	16.4	8.8	11.4	1.3	14.5	7.6									82	4	80	260	78	8	78	350					-5.5	0.0	-5.4	-5.6								
11/04/2007 01:50:00	12.8	1.0	14.9	9.9	12.2	1.1	15.3	9.0	12.4	1.1	15.6	9.1	10.7	1.3	13.7	7.2									83	5	77	260	78	8	80	350					-5.5	0.0	-5.4	-5.6								
11/04/2007 02:00:00	12.4	1.0	14.9	9.5	11.8	1.1	14.4	7.9	12.0	1.2	14.9	8.0	10.4	1.2	13.0	6.1									82	6	73	260	77	8	76	350					-5.5	0.0	-5.6	-5.6								
11/04/2007 02:10:00	11.9	1.0	14.5	8.0	11.1	1.1	14.2	7.6	11.5	1.2	14.1	7.6	9.6	1.4	13.3	4.6									87	5	90	260	84	8	73	350					-5.5	0.0	-5.4	-5.6								
