SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
07/20/2008 00:00:00	7.3	0.9	9.1	3.8	7.7	0.8	9.6	5.6	6.6	0.9	8.4	4.2	6.4	0.9	8.4	3.4									213	7	215	260	205	6	203	350					8.3	0.0	8.4	8.2								
07/20/2008 00:10:00	7.1	1.1	9.5	4.2	7.6	1.1	9.9	5.3	6.5	1.1	9.1	3.8	6.4	1.1	9.1	3.8									214	7	213	260	207	8	202	350					8.1	0.0	8.2	7.9								
07/20/2008 00:20:00	6.9	1.1	9.1	3.8	7.2	0.9	9.3	4.7	6.2	1.0	8.4	3.8	6.1	1.1	8.4	3.0									214	7	207	260	207	8	221	350					8.0	0.0	8.2	7.9								
07/20/2008 00:30:00	5.7	0.9	7.6	3.8	6.2	0.7	8.2	4.7	5.3	0.8	7.2	3.4	5.3	0.9	7.6	3.4									213	6	212	260	206	6	213	350					7.9	0.0	7.9	7.9								
07/20/2008 00:40:00	6.6	2.0	11.1	3.4	6.9	1.8	10.7	3.6	6.0	1.7	10.7	3.0	5.8	1.6	10.3	3.0									216	8	225	260	208	9	217	350					7.9	0.0	7.9	7.7								
07/20/2008 00:50:00	8.0	1.0	10.7	5.7	8.3	0.9	10.2	6.2	7.3	1.0	9.9	4.9	7.1	1.0	9.5	4.9									216	8	217	260	209	8	222	350					7.7	0.0	7.9	7.7								
07/20/2008 01:00:00	7.7	1.1	10.7	4.9	8.5	1.0	10.7	6.4	7.2	1.1	10.3	4.9	6.7	1.1	9.5	4.2									209	6	219	260	202	7	210	350					7.7	0.0	7.9	7.7								
07/20/2008 01:10:00	7.1	1.2	10.3	4.6	8.4	0.9	11.0	6.2	6.8	1.1	9.9	4.6	6.3	1.0	9.5	4.2									206	6	211	260	199	6	210	350					7.7	0.0	7.9	7.7								
07/20/2008 01:20:00	6.3	1.0	9.5	3.8	7.9	1.0	11.6	5.3	6.2	1.0	9.5	3.8	5.9	1.0	9.1	3.8									203	7	213	260	195	9	189	350					7.7	0.0	7.9	7.7								
07/20/2008 01:30:00	5.7	1.0	8.8	3.8	6.9	1.0	11.0	5.0	5.4	1.0	8.8	3.4	5.2	0.9	8.4	3.0									206	7	206	260	197	8	193	350					7.7	0.0	7.9	7.7								
07/20/2008 01:40:00	5.9	1.3	8.8	3.4	6.6	1.2	9.6	4.4	5.4	1.2	8.4	3.0	5.1	1.2	8.0	2.6									210	8	214	260	201	8	197	350					7.7	0.0	7.9	7.7								
07/20/2008 01:50:00	6.5	0.8	8.8	4.6	7.0	0.8	9.0	4.7	6.1	0.8	8.4	3.8	5.9	0.9	8.4	3.8									215	6	214	260	208	6	201	350					7.6	0.0	7.7	7.7								
07/20/2008 02:00:00	5.6	0.9	8.0	3.0	6.4	0.8	8.2	4.4	5.4	0.8	7.2	3.4	5.2	0.8	7.6	3.4									209	9	217	260	201	10	200	350					7.5	0.0	7.7	7.7								
07/20/2008 02:10:00	6.5	0.8	8.8	4.2	6.9	0.8	9.3	5.3	5.9	0.8	8.8	4.2	5.6	0.8	7.6	3.8									212	9	217	260	204	9	208	350					7.5	0.0	7.7	7.4								
07/20/2008 02:20:00	6.1	0.9	8.4	3.0	6.7	1.0	9.3	4.4	5.6	0.9	8.0	3.0	5.5	1.0	8.4	3.4									210	7	206	260	202	8	200	350					7.3	0.0	7.7	7.4								
