SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
03/02/2008 00:00:00	17.7	1.3	20.2	12.6	17.2	1.3	19.9	12.7	17.1	1.4	19.9	11.8	16.2	1.5	19.9	11.5									69	4	69	260	63	5	57	350					-20.0	0.0	-19.7	-20.1								
03/02/2008 00:10:00	18.2	1.3	20.6	13.7	17.6	1.4	20.7	13.6	17.6	1.4	20.2	13.7	16.4	1.6	19.9	12.6									69	4	67	260	63	6	54	350					-20.1	0.0	-19.9	-20.1								
03/02/2008 00:20:00	18.3	1.5	21.4	13.7	17.7	1.7	21.3	13.3	17.5	1.7	21.0	12.6	16.4	1.9	20.6	9.9									70	4	67	260	64	6	62	350					-20.2	0.0	-20.1	-20.2								
03/02/2008 00:30:00	18.1	1.4	21.8	13.7	17.6	1.4	21.0	12.7	17.4	1.5	21.0	11.8	16.5	1.7	20.6	11.8									68	4	65	260	63	6	60	350					-20.2	0.0	-20.1	-20.2								
03/02/2008 00:40:00	17.2	1.5	20.2	13.0	16.9	1.4	19.9	13.3	16.7	1.5	20.2	12.6	15.9	1.5	19.1	11.8									66	5	65	260	61	6	53	350					-20.2	0.0	-20.1	-20.2								
03/02/2008 00:50:00	17.2	1.3	20.2	13.0	17.0	1.4	19.6	12.7	16.8	1.4	19.9	12.2	16.1	1.5	19.5	11.8									63	4	58	260	57	5	50	350					-20.2	0.0	-20.1	-20.2								
03/02/2008 01:00:00	16.6	1.4	19.5	12.2	16.3	1.3	19.3	13.0	16.0	1.4	19.5	12.2	15.3	1.5	19.1	11.5									62	5	66	260	56	5	54	350					-20.2	0.0	-20.1	-20.4								
03/02/2008 01:10:00	17.2	1.1	19.9	13.7	16.8	1.1	19.3	13.6	16.6	1.2	19.5	13.3	15.9	1.3	19.1	13.0									64	3	65	260	58	5	57	350					-20.2	0.0	-20.1	-20.2								
03/02/2008 01:20:00	17.3	1.3	20.6	13.3	17.0	1.2	20.4	13.6	16.8	1.3	20.6	13.3	15.9	1.4	21.4	11.8									65	4	64	260	58	5	60	350					-20.2	0.0	-20.1	-20.2								
03/02/2008 01:30:00	16.4	1.3	19.5	12.6	16.2	1.1	19.0	13.9	16.0	1.2	19.1	12.6	15.5	1.3	19.5	12.2									61	5	62	260	55	5	58	350					-20.3	0.0	-20.1	-20.4								
03/02/2008 01:40:00	15.9	1.3	19.5	12.6	15.9	1.3	19.0	13.3	15.6	1.3	19.5	11.8	14.9	1.5	18.7	10.7									59	5	64	260	53	6	58	350					-20.4	0.0	-20.1	-20.4								
03/02/2008 01:50:00	16.5	1.3	19.9	11.8	16.3	1.2	20.2	13.0	16.1	1.3	19.9	12.6	15.4	1.4	19.9	11.5									61	5	64	260	55	5	55	350					-20.4	0.0	-20.1	-20.6								
03/02/2008 02:00:00	18.1	1.3	21.0	13.7	17.8	1.2	20.7	13.9	17.7	1.2	20.6	12.6	17.0	1.4	20.2	13.0									65	3	65	260	59	4	59	350					-20.2	0.0	-20.1	-20.4								
03/02/2008 02:10:00	18.5	1.3	21.4	14.5	18.1	1.3	21.3	15.0	17.9	1.3	21.0	14.5	17.3	1.5	21.4	13.3									66	4	60	260	60	5	59	350					-20.2	0.0	-20.1	-20.4								
