SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
03/04/2008 00:00:00	19.6	1.5	24.0	16.4	19.8	1.8	25.3	15.6	19.4	1.7	24.8	15.3	18.6	2.0	22.9	13.0									165	5	167	260	157	7	157	350					-1.0	0.0	-0.8	-1.1								
03/04/2008 00:10:00	18.6	1.4	22.1	13.7	18.7	1.5	22.2	15.0	18.3	1.5	21.8	14.5	17.6	1.5	21.8	13.3									164	5	153	260	156	6	169	350					-1.0	0.0	-0.8	-1.1								
03/04/2008 00:20:00	19.6	1.8	24.4	13.7	19.7	2.0	25.3	13.0	19.3	1.7	24.4	12.6	18.8	1.8	23.3	12.6									164	5	167	260	155	6	164	350					-0.9	0.0	-0.6	-1.1								
03/04/2008 00:30:00	18.7	1.5	23.7	14.5	18.7	1.5	23.3	14.2	18.5	1.5	23.7	14.1	17.7	1.7	22.1	13.0									163	5	158	260	154	6	153	350					-0.9	0.0	-0.6	-1.1								
03/04/2008 00:40:00	19.5	1.5	23.7	15.6	19.6	1.5	24.2	15.9	19.3	1.4	22.9	15.3	18.7	1.5	23.7	14.9									165	4	162	260	157	5	162	350					-0.9	0.0	-0.6	-1.1								
03/04/2008 00:50:00	19.2	1.7	23.3	14.9	19.4	1.8	23.6	14.7	19.0	1.7	22.9	14.1	18.4	1.7	22.1	13.0									165	5	164	260	158	6	164	350					-1.0	0.0	-0.8	-1.1								
03/04/2008 01:00:00	19.9	1.8	24.0	15.6	20.3	1.8	24.7	15.9	19.9	1.8	24.0	15.6	19.3	2.0	24.4	13.7									166	5	161	260	159	6	150	350					-1.0	0.0	-0.6	-1.1								
03/04/2008 01:10:00	20.0	1.5	23.7	16.8	20.1	1.5	24.5	15.9	19.8	1.5	23.3	15.3	19.1	1.5	22.6	14.9									165	5	166	260	158	6	161	350					-1.0	0.0	-0.6	-1.1								
03/04/2008 01:20:00	19.5	1.5	24.0	16.1	19.6	1.5	23.6	15.6	19.4	1.5	22.9	15.6	18.6	1.7	22.9	13.3									166	4	167	260	159	5	159	350					-1.0	0.0	-0.8	-1.1								
03/04/2008 01:30:00	19.2	1.5	22.9	15.3	19.2	1.5	22.7	15.3	19.0	1.5	22.6	14.9	18.2	1.6	22.1	13.7									166	5	169	260	159	5	157	350					-1.0	0.0	-0.8	-1.1								
03/04/2008 01:40:00	18.3	1.3	22.9	14.9	18.2	1.2	22.7	15.0	18.1	1.3	22.9	14.9	17.3	1.5	21.4	13.7									166	5	161	260	158	6	153	350					-1.1	0.0	-1.1	-1.1								
03/04/2008 01:50:00	18.7	1.4	23.3	15.3	18.6	1.4	23.0	13.6	18.5	1.5	22.6	13.7	17.9	1.5	22.1	11.8									166	4	170	260	158	6	162	350					-1.1	0.0	-1.1	-1.1								
03/04/2008 02:00:00	19.2	1.3	22.9	16.4	19.0	1.4	23.3	14.2	18.9	1.3	22.6	14.5	18.4	1.4	22.1	14.5									165	4	169	260	157	5	161	350					-1.1	0.0	-1.1	-1.3								
03/04/2008 02:10:00	18.2	1.4	21.4	12.6	18.1	1.4	21.0	13.3	18.0	1.5	21.0	13.0	17.4	1.5	21.0	11.8									164	5	160	260	156	6	151	350					-1.2	0.0	-1.1	-1.3								
