SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
01/28/2008 00:00:00	9.3	0.4	10.7	8.4	8.1	0.4	9.3	7.0	8.9	0.5	10.3	7.2	8.8	0.5	9.9	6.8									146	0	147	260	67	4	74	350					-11.4	0.0	-10.9	-11.5								
01/28/2008 00:10:00	9.2	0.5	10.3	8.0	8.0	0.4	9.3	6.7	8.8	0.5	10.3	7.2	8.5	0.6	9.9	6.5									146	0	147	260	69	4	66	350					-11.2	0.0	-11.1	-11.3								
01/28/2008 00:20:00	8.6	0.6	10.7	7.2	7.6	0.5	9.9	6.2	8.3	0.7	10.3	6.1	8.1	0.6	9.5	6.1									146	0	147	260	68	4	57	350					-11.1	0.0	-10.9	-11.3								
01/28/2008 00:30:00	8.7	0.4	9.9	7.6	7.6	0.4	8.7	6.7	8.4	0.5	9.5	6.8	8.2	0.6	9.5	6.1									146	0	147	260	70	3	63	350					-11.1	0.0	-10.9	-11.3								
01/28/2008 00:40:00	8.4	0.4	9.1	7.2	7.3	0.3	8.2	6.4	8.1	0.4	9.1	7.2	7.8	0.5	8.8	6.5									146	0	147	260	65	4	69	350					-11.2	0.0	-11.1	-11.3								
01/28/2008 00:50:00	8.7	0.6	9.9	7.6	7.5	0.5	8.7	6.2	8.5	0.6	9.9	6.8	8.2	0.6	9.5	6.1									146	0	147	260	68	3	70	350					-11.1	0.0	-10.9	-11.3								
01/28/2008 01:00:00	7.9	0.4	8.8	6.8	6.9	0.3	7.6	5.6	7.7	0.4	8.4	6.1	7.3	0.6	8.4	5.3									146	0	147	260	65	3	62	350					-11.1	0.0	-10.9	-11.3								
01/28/2008 01:10:00	7.6	0.4	8.4	6.5	6.7	0.3	7.6	5.9	7.4	0.4	8.8	6.5	7.2	0.4	8.4	5.7									146	0	147	260	61	3	64	350					-11.1	0.0	-10.9	-11.3								
01/28/2008 01:20:00	7.5	0.4	8.4	6.5	6.7	0.3	7.3	6.2	7.3	0.4	8.0	6.5	7.1	0.4	8.0	6.1									146	0	147	260	59	3	45	350					-11.0	0.0	-10.9	-11.3								
01/28/2008 01:30:00	7.0	0.3	7.6	6.1	6.3	0.3	7.0	5.3	6.9	0.4	7.6	5.7	6.8	0.5	7.6	5.3									146	0	147	260	58	3	54	350					-10.9	0.0	-10.9	-11.1								
01/28/2008 01:40:00	7.0	0.3	7.6	6.5	6.4	0.2	7.0	5.9	6.9	0.3	7.6	6.1	6.8	0.4	8.0	5.7									146	0	147	260	56	3	57	350					-10.9	0.0	-10.9	-10.9								
01/28/2008 01:50:00	7.5	0.4	8.4	6.8	6.7	0.3	7.3	5.6	7.3	0.4	8.4	5.7	7.2	0.4	8.0	6.1									146	0	147	260	58	3	58	350					-10.8	0.1	-10.7	-10.9								
01/28/2008 02:00:00	7.2	0.5	8.4	6.1	6.5	0.3	7.3	5.6	6.9	0.5	8.4	5.7	6.7	0.4	8.0	5.3									146	0	147	260	54	4	50	350					-10.9	0.0	-10.9	-10.9								
01/28/2008 02:10:00	6.9	0.3	7.6	6.1	6.4	0.2	7.0	5.9	6.7	0.3	7.2	5.7	6.5	0.4	7.2	5.3									146	0	147	260	53	5	44	350					-10.9	0.0	-10.9	-11.1								
