SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/09/2008 00:00:00	10.8	0.6	12.2	8.4	10.2	0.7	11.6	8.2	9.5	0.8	11.1	7.2	8.9	0.8	10.7	6.8									68	4	67	260	60	5	63	350					-4.0	0.0	-3.8	-4.0								
10/09/2008 00:10:00	10.6	0.7	12.6	8.4	10.0	0.7	11.6	8.2	9.2	0.8	11.1	6.8	8.7	0.8	11.5	6.8									68	4	65	260	60	6	54	350					-4.1	0.0	-4.0	-4.0								
10/09/2008 00:20:00	10.7	0.6	12.2	8.8	10.3	0.6	12.2	8.7	9.4	0.7	11.5	7.6	8.8	0.7	10.7	6.8									67	3	69	260	59	5	54	350					-4.3	0.0	-4.0	-4.5								
10/09/2008 00:30:00	10.9	0.6	12.2	9.1	10.3	0.7	12.2	8.4	9.5	0.7	11.1	7.2	9.0	0.7	11.1	6.8									68	4	69	260	60	5	54	350					-4.6	0.0	-4.5	-4.7								
10/09/2008 00:40:00	11.4	0.8	13.0	9.1	10.9	0.7	12.7	8.4	10.1	0.9	11.8	7.6	9.4	0.8	12.2	6.8									70	4	71	260	61	6	60	350					-4.6	0.0	-4.5	-4.7								
10/09/2008 00:50:00	11.9	0.8	13.7	9.5	11.2	0.8	13.6	8.7	10.5	1.0	13.0	7.6	9.7	1.0	12.2	7.2									73	5	76	260	64	6	58	350					-4.4	0.0	-4.2	-4.7								
10/09/2008 01:00:00	11.7	0.8	13.3	9.1	10.9	0.8	13.3	8.2	10.2	1.0	12.6	6.8	9.5	1.0	12.2	6.8									72	5	80	260	64	7	65	350					-4.4	0.0	-4.0	-4.5								
10/09/2008 01:10:00	11.4	0.9	13.0	7.6	10.8	0.8	12.7	8.4	10.1	0.9	12.2	6.8	9.3	1.0	12.2	6.8									70	5	73	260	62	6	69	350					-4.5	0.0	-4.5	-4.7								
10/09/2008 01:20:00	11.7	0.8	13.7	8.8	11.0	0.8	13.0	8.4	10.3	0.9	12.6	7.6	9.6	1.0	11.8	7.2									69	5	68	260	61	6	57	350					-4.4	0.0	-4.2	-4.5								
10/09/2008 01:30:00	12.2	0.7	13.7	9.1	11.6	0.8	13.3	9.0	10.9	0.9	13.0	8.0	10.2	1.0	12.2	7.2									67	4	63	260	59	6	55	350					-4.4	0.0	-4.0	-4.5								
10/09/2008 01:40:00	12.3	0.8	14.9	9.9	11.8	0.9	13.9	9.6	11.1	1.0	13.3	8.0	10.5	1.0	13.0	8.0									66	4	61	260	58	6	52	350					-4.3	0.0	-4.0	-4.5								
10/09/2008 01:50:00	13.1	0.8	15.3	9.9	12.6	0.9	15.0	9.9	11.9	1.0	14.5	8.4	11.2	1.0	13.7	8.8									66	4	71	260	58	6	54	350					-4.2	0.0	-4.0	-4.5								
10/09/2008 02:00:00	12.9	1.0	15.3	9.1	12.4	1.0	14.7	9.3	11.8	1.1	14.1	8.4	11.1	1.2	13.7	8.0									66	5	57	260	58	6	52	350					-4.2	0.0	-4.0	-4.2								
10/09/2008 02:10:00	13.2	0.8	15.3	10.3	12.7	0.8	14.4	10.2	12.1	0.9	14.1	9.5	11.4	0.9	13.3	9.1									65	4	70	260	57	6	58	350					-4.2	0.1	-4.0	-4.5								
