SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/27/2007 00:00:00	6.8	0.3	7.6	5.7	6.4	0.4	7.3	5.3	6.4	0.4	7.6	5.3	6.0	0.4	7.2	4.6									67	3	72	260	59	4	57	350					1.0	0.0	1.3	1.0								
10/27/2007 00:10:00	6.4	0.4	7.2	4.9	6.0	0.4	7.0	5.0	6.0	0.4	6.8	4.6	5.5	0.5	6.8	4.2									62	3	60	260	54	4	52	350					0.9	0.0	1.0	0.8								
10/27/2007 00:20:00	6.3	0.3	6.8	5.3	6.1	0.3	6.7	5.0	6.1	0.4	6.8	4.9	5.8	0.4	6.8	4.6									61	3	63	260	52	3	50	350					0.8	0.0	1.0	0.8								
10/27/2007 00:30:00	6.4	0.3	7.2	5.7	6.2	0.3	7.0	5.0	6.2	0.4	6.8	4.9	5.9	0.4	6.8	4.9									64	3	62	260	55	3	54	350					0.8	0.0	1.0	0.8								
10/27/2007 00:40:00	6.5	0.3	7.2	5.7	6.3	0.3	7.0	5.3	6.3	0.3	6.8	4.9	6.0	0.4	7.2	4.9									67	3	61	260	59	3	62	350					0.8	0.0	1.0	0.8								
10/27/2007 00:50:00	6.5	0.4	7.6	5.3	6.2	0.4	7.0	5.3	6.2	0.4	7.2	4.9	5.9	0.5	7.2	4.6									67	4	58	260	59	4	58	350					0.8	0.0	1.0	0.6								
10/27/2007 01:00:00	6.5	0.4	7.6	4.9	6.1	0.4	7.3	5.0	6.1	0.5	7.2	4.9	5.7	0.5	6.8	4.6									67	4	72	260	59	4	57	350					0.5	0.0	0.8	0.6								
10/27/2007 01:10:00	6.3	0.5	7.6	4.6	6.1	0.5	7.6	4.1	6.1	0.5	7.6	4.2	5.8	0.6	6.8	3.8									66	4	72	260	59	4	59	350					0.5	0.0	0.6	0.6								
10/27/2007 01:20:00	6.6	0.5	8.0	4.6	6.2	0.6	7.6	3.9	6.3	0.6	7.6	4.2	5.9	0.6	7.6	3.8									67	5	64	260	58	5	67	350					0.4	0.0	0.6	0.3								
10/27/2007 01:30:00	6.8	0.3	7.6	5.7	6.5	0.4	7.6	5.6	6.5	0.4	7.6	5.7	6.2	0.5	7.6	4.6									66	3	66	260	58	4	56	350					0.3	0.0	0.6	0.3								
10/27/2007 01:40:00	7.0	0.4	8.4	6.1	6.7	0.3	7.9	5.9	6.7	0.4	8.0	5.7	6.4	0.4	7.6	5.3									68	4	75	260	60	4	59	350					0.3	0.0	0.6	0.1								
10/27/2007 01:50:00	6.7	0.5	8.0	5.3	6.5	0.4	7.9	5.6	6.5	0.4	8.0	5.3	6.3	0.5	8.0	4.9									68	5	68	260	61	5	64	350					0.3	0.0	0.6	0.3								
10/27/2007 02:00:00	6.3	0.6	8.8	4.6	6.0	0.6	7.9	3.9	6.0	0.6	8.0	3.8	5.8	0.6	7.6	4.2									68	7	69	260	60	6	62	350					0.4	0.0	0.6	0.3								
10/27/2007 02:10:00	6.7	0.5	8.4	5.3	6.3	0.5	7.9	5.3	6.4	0.5	8.0	4.9	6.0	0.6	7.6	4.6									71	5	68	260	64	5	67	350					0.4	0.0	0.6	0.3								
10/27/2007 02:20:00	6.7	0.3	7.6	5.7	6.3	0.4	7.3	5.6	6.3	0.4	7.2	5.3	5.9	0.5	6.8	4.6									63	4	68	260	55	4	50	350					0.1	0.1	0.6	0.1								
