SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
07/19/2008 00:00:00	7.5	0.6	9.1	6.1	7.3	0.5	9.3	5.9	6.3	0.5	8.4	4.9	6.2	0.6	8.0	4.6									7	5	359	260	1	4	5	350					7.6	0.0	7.7	7.4								
07/19/2008 00:10:00	8.4	0.8	10.3	6.5	8.3	0.8	10.7	6.4	7.2	0.8	9.1	5.3	7.0	0.8	9.1	4.9									12	5	24	260	5	5	4	350					7.5	0.0	7.7	7.4								
07/19/2008 00:20:00	8.8	0.6	10.3	7.2	8.5	0.5	10.2	7.0	7.5	0.6	9.1	6.1	7.3	0.6	9.1	5.7									13	5	16	260	6	4	2	350					7.5	0.0	7.7	7.4								
07/19/2008 00:30:00	9.3	0.5	10.3	8.0	9.1	0.5	10.2	7.9	8.1	0.6	9.5	6.5	7.9	0.6	9.5	5.7									16	3	14	260	9	3	10	350					7.1	0.0	7.4	7.2								
07/19/2008 00:40:00	9.3	0.6	10.7	7.6	9.1	0.5	10.2	7.9	8.2	0.5	9.5	6.8	8.0	0.5	9.1	6.1									15	3	15	260	8	3	0	350					6.9	0.0	7.2	6.9								
07/19/2008 00:50:00	9.4	0.5	11.5	8.0	9.3	0.5	11.0	8.2	8.3	0.5	9.9	6.8	8.2	0.5	9.9	6.8									16	2	17	260	9	2	359	350					6.9	0.0	7.2	6.9								
07/19/2008 01:00:00	9.2	0.7	11.1	7.6	9.1	0.7	11.3	7.6	8.1	0.7	10.3	6.5	7.7	0.6	9.9	6.1									16	3	16	260	9	3	12	350					6.9	0.0	7.2	6.9								
07/19/2008 01:10:00	9.1	0.7	11.5	7.2	8.9	0.6	11.0	7.9	7.9	0.6	9.9	6.5	7.5	0.6	9.5	6.1									16	4	14	260	9	3	4	350					6.6	0.0	6.9	6.4								
07/19/2008 01:20:00	9.0	0.6	10.7	7.6	8.8	0.4	10.4	7.6	7.8	0.5	9.5	6.8	7.3	0.5	9.1	6.1									15	3	15	260	8	2	4	350					6.3	0.0	6.6	6.1								
07/19/2008 01:30:00	9.2	0.6	10.3	7.2	8.9	0.5	10.2	7.3	7.9	0.6	9.1	6.1	7.3	0.6	8.8	4.9									17	3	14	260	10	3	8	350					6.1	0.0	6.4	5.9								
07/19/2008 01:40:00	8.7	0.6	10.3	7.2	8.4	0.5	9.9	7.3	7.4	0.5	9.1	6.5	7.0	0.5	8.4	6.1									13	2	14	260	6	3	5	350					5.9	0.2	6.1	5.4								
07/19/2008 01:50:00	9.3	0.4	9.9	8.4	8.8	0.3	9.6	7.9	7.9	0.4	8.8	6.5	7.1	0.3	8.0	6.1									11	1	12	260	4	1	2	350					5.3	0.0	5.6	5.1								
07/19/2008 02:00:00	9.4	0.3	9.9	8.8	9.0	0.4	9.6	8.2	8.0	0.4	8.8	7.2	7.0	0.3	7.6	6.5									12	1	11	260	4	1	1	350					5.3	0.0	5.6	5.1								
07/19/2008 02:10:00	9.4	0.3	9.9	8.4	9.0	0.4	10.2	7.9	8.0	0.4	8.8	6.8	7.1	0.5	8.4	6.1									12	1	11	260	4	2	3	350					5.0	0.0	5.4	4.9								
07/19/2008 02:20:00	9.1	0.2	9.5	8.8	9.2	0.2	9.9	8.7	8.2	0.2	8.8	7.6	7.3	0.3	8.0	6.5									7	1	6	260	0	1	357	350					4.8	0.0	5.1	4.9								
