SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/01/2008 00:00:00	5.3	0.6	6.5	3.8	4.2	0.5	5.6	3.3	5.0	0.7	6.1	3.8	4.8	0.6	6.1	3.4									122	4	123	260	113	4	116	350					10.8	0.0	11.3	10.8								
06/01/2008 00:10:00	5.3	0.5	6.5	4.2	4.3	0.4	5.3	3.3	5.0	0.5	6.5	4.2	4.8	0.4	6.1	3.8									117	5	124	260	108	4	103	350					10.8	0.0	11.0	10.8								
06/01/2008 00:20:00	5.2	0.5	6.5	4.2	4.5	0.4	5.6	3.3	5.0	0.5	6.5	4.2	4.9	0.5	6.5	3.8									115	4	124	260	106	4	102	350					10.6	0.0	10.8	10.5								
06/01/2008 00:30:00	5.6	0.6	7.6	3.8	4.6	0.5	6.2	3.6	5.3	0.5	6.8	3.8	5.1	0.5	6.5	3.4									120	5	126	260	111	5	123	350					10.6	0.0	10.8	10.5								
06/01/2008 00:40:00	5.2	0.6	7.2	3.8	4.3	0.4	5.6	3.6	4.9	0.6	6.8	3.4	4.7	0.6	6.8	3.4									116	5	123	260	107	5	115	350					10.7	0.0	10.8	10.5								
06/01/2008 00:50:00	5.3	0.5	6.5	4.2	4.6	0.5	5.9	3.6	5.0	0.6	6.1	3.4	4.7	0.7	5.7	2.6									112	5	118	260	103	5	99	350					10.6	0.0	10.8	10.5								
06/01/2008 01:00:00	4.1	0.3	4.9	3.4	4.0	0.2	4.7	3.6	3.9	0.2	4.9	3.4	3.6	0.4	4.9	2.3									94	6	99	260	83	6	80	350					10.8	0.0	11.0	10.8								
06/01/2008 01:10:00	4.3	0.3	4.9	3.4	4.5	0.3	5.0	3.6	4.2	0.3	4.9	3.4	4.2	0.3	4.9	3.4									83	4	81	260	72	4	68	350					11.0	0.0	11.0	10.8								
06/01/2008 01:20:00	5.0	0.5	6.8	3.8	5.0	0.4	5.9	3.9	4.8	0.5	6.1	3.4	4.4	0.5	6.1	2.6									92	8	90	260	82	8	83	350					11.2	0.1	11.3	11.0								
06/01/2008 01:30:00	5.1	0.5	6.1	3.4	5.0	0.4	5.9	3.6	4.9	0.5	5.7	3.0	4.2	0.7	5.7	2.6									96	6	97	260	87	6	86	350					11.2	0.0	11.3	11.0								
06/01/2008 01:40:00	5.1	0.4	6.5	4.2	4.9	0.4	5.9	3.9	4.8	0.5	6.1	3.4	4.2	0.6	6.1	2.6									95	7	106	260	85	8	91	350					11.1	0.0	11.3	11.0								
06/01/2008 01:50:00	5.3	0.3	6.5	4.6	5.4	0.3	6.2	4.7	5.1	0.3	6.1	4.6	4.9	0.4	6.1	3.4									85	3	94	260	76	3	76	350					11.0	0.0	11.0	11.0								
06/01/2008 02:00:00	5.7	0.4	7.2	4.9	5.7	0.4	6.4	4.4	5.5	0.4	6.5	4.2	5.1	0.5	6.5	3.0									83	7	90	260	74	8	79	350					11.0	0.0	11.0	10.8								
06/01/2008 02:10:00	5.6	0.3	6.5	4.9	5.6	0.3	6.4	4.7	5.4	0.4	6.5	4.2	5.0	0.5	6.1	3.4									84	4	79	260	75	4	71	350					10.9	0.0	11.0	10.8								
06/01/2008 02:20:00	5.7	0.4	6.8	4.2	5.5	0.5	6.4	3.6	5.3	0.6	6.8	3.0	4.7	0.8	6.8	2.3									89	7	87	260	79	7	76	350					10.8	0.0	10.8	10.5								
