SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	0
Scale Factor	0.136
Offset	-86.381
Units	C

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/03/2008 13:20:00	16.1	1.8	20.2	11.8	15.6	1.7	20.2	11.3	15.2	1.8	20.2	10.3	14.2	1.7	18.7	9.5									73	7	67	260	66	9	66	350					-9.8	0.0	-9.6	-10.0					-86.4	0.0	-86.4	-86.4
12/03/2008 13:30:00	16.6	1.8	21.0	10.7	15.8	1.8	20.2	11.0	15.4	2.0	20.2	9.1	14.2	1.7	19.1	8.8									76	7	82	260	71	11	83	350					-9.8	0.0	-9.6	-9.8					-86.4	0.0	-86.4	-86.4
12/03/2008 13:40:00	17.7	1.7	21.8	13.0	16.9	1.8	20.4	11.6	16.6	2.0	20.6	10.3	15.3	2.0	20.2	9.1									78	7	75	260	72	10	61	350					-9.7	0.1	-9.4	-9.8					-86.4	0.0	-86.4	-86.4
12/03/2008 13:50:00	18.2	1.3	21.8	14.5	17.4	1.2	20.7	13.6	17.2	1.3	20.6	13.0	16.1	1.4	20.2	12.2									73	6	69	260	67	9	65	350					-9.5	0.1	-9.2	-9.8					-86.4	0.0	-86.4	-86.4
12/03/2008 14:00:00	18.5	1.1	21.0	13.0	17.9	1.2	20.4	13.3	17.8	1.3	20.2	12.6	16.6	1.4	19.5	12.6									69	4	73	260	62	6	64	350					-9.9	0.0	-9.6	-10.0					-86.4	0.0	-86.4	-86.4
12/03/2008 14:10:00	18.2	1.3	21.0	13.7	17.6	1.4	20.4	13.3	17.4	1.5	20.6	12.2	16.4	1.6	19.9	12.2									68	4	68	260	61	6	61	350					-9.9	0.0	-9.6	-10.0					-86.4	0.0	-86.4	-86.4
12/03/2008 14:20:00	18.3	1.3	21.0	13.3	17.6	1.4	20.7	13.9	17.4	1.5	21.0	12.6	16.5	1.7	20.6	11.1									68	5	67	260	62	7	66	350					-10.0	0.0	-9.8	-10.2					-86.4	0.0	-86.4	-86.4
12/03/2008 14:30:00	18.1	1.5	21.8	13.3	17.3	1.5	21.3	12.2	17.1	1.7	20.6	11.8	16.1	1.7	20.6	11.5									69	5	69	260	63	8	80	350					-10.1	0.0	-10.0	-10.2					-86.4	0.0	-86.4	-86.4
12/03/2008 14:40:00	18.6	1.4	21.8	14.5	17.9	1.5	21.9	13.6	17.6	1.6	21.0	12.6	16.6	1.8	20.2	11.8									69	5	77	260	63	7	76	350					-10.1	0.0	-10.0	-10.2					-86.4	0.0	-86.4	-86.4
12/03/2008 14:50:00	18.2	1.5	21.4	14.1	17.7	1.5	21.9	13.6	17.4	1.6	21.0	13.0	16.6	1.7	21.0	12.6									68	5	67	260	62	7	74	350					-10.2	0.0	-10.0	-10.4					-86.4	0.0	-86.4	-86.4
12/03/2008 15:00:00	18.9	1.3	21.4	12.6	18.3	1.5	21.0	13.3	18.1	1.5	21.0	12.6	17.1	1.7	20.2	11.5									67	4	67	260	61	6	64	350					-10.2	0.0	-10.0	-10.4					-86.4	0.0	-86.4	-86.4
12/03/2008 15:10:00	18.4	1.3	21.8	13.3	17.8	1.5	21.0	13.0	17.5	1.5	21.4	12.2	16.5	1.6	19.9	12.2									67	5	69	260	61	7	53	350					-10.2	0.0	-10.0	-10.4					-86.4	0.0	-86.4	-86.4
