SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/31/2008 00:00:00	5.2	0.5	6.8	3.8	4.9	0.5	6.7	3.6	4.7	0.6	6.8	3.0	4.0	0.7	6.1	2.3									103	5	112	260	95	6	99	350					8.3	0.0	8.4	8.2								
08/31/2008 00:10:00	4.8	0.6	6.1	2.3	4.4	0.7	5.9	2.7	4.1	0.8	5.7	1.9	3.3	0.8	5.3	1.5									97	6	101	260	88	11	77	350					8.4	0.0	8.4	8.2								
08/31/2008 00:20:00	5.0	0.5	6.5	3.4	4.4	0.6	5.9	3.0	4.2	0.8	5.7	2.3	3.1	0.8	5.3	1.5									101	7	114	260	93	9	93	350					8.3	0.0	8.4	8.2								
08/31/2008 00:30:00	5.5	0.6	6.8	3.4	4.9	0.7	6.4	3.3	4.8	0.9	6.5	1.5	3.9	1.0	6.5	1.9									105	5	110	260	96	8	98	350					8.1	0.0	8.2	7.9								
08/31/2008 00:40:00	5.6	0.7	6.8	2.6	5.2	0.7	6.7	3.3	5.1	0.8	6.8	2.3	4.4	1.0	6.8	1.9									105	6	106	260	96	8	101	350					8.1	0.0	8.2	8.2								
08/31/2008 00:50:00	5.6	0.7	7.2	3.4	5.0	0.8	6.4	2.4	4.8	1.0	6.5	1.1	3.8	1.2	6.5	1.1									101	8	100	260	92	10	96	350					8.1	0.0	8.2	8.2								
08/31/2008 01:00:00	4.7	0.5	6.8	3.0	4.6	0.5	5.9	3.0	4.1	0.6	6.1	2.3	3.8	0.7	5.3	1.5									85	10	105	260	76	12	96	350					8.0	0.0	8.2	7.9								
08/31/2008 01:10:00	4.6	0.6	6.1	3.0	4.6	0.5	5.9	3.3	4.2	0.6	5.3	2.6	4.0	0.5	5.3	2.6									83	6	88	260	72	6	76	350					7.7	0.0	7.9	7.7								
08/31/2008 01:20:00	5.6	0.4	6.5	4.6	5.6	0.4	6.7	4.1	5.2	0.5	6.1	3.8	4.7	0.6	6.1	3.0									81	5	93	260	70	6	68	350					7.7	0.0	7.9	7.7								
08/31/2008 01:30:00	5.8	0.3	6.8	4.9	6.0	0.3	6.7	5.0	5.5	0.3	6.5	4.6	5.1	0.4	6.1	4.2									75	4	74	260	64	4	73	350					7.7	0.0	7.9	7.7								
08/31/2008 01:40:00	5.5	0.3	6.5	4.9	5.9	0.2	6.7	5.3	5.4	0.3	6.1	4.6	5.2	0.3	6.1	4.2									70	3	67	260	60	3	59	350					7.8	0.0	7.9	7.7								
08/31/2008 01:50:00	5.7	0.3	6.5	4.6	6.0	0.3	6.7	5.3	5.4	0.3	6.5	4.6	5.1	0.4	6.1	3.8									68	3	70	260	59	3	62	350					7.9	0.0	7.9	7.9								
08/31/2008 02:00:00	6.0	0.3	6.5	5.3	6.4	0.3	7.0	5.3	5.8	0.3	6.5	4.6	5.5	0.4	6.8	4.2									70	3	69	260	60	3	58	350					7.9	0.0	7.9	7.7								
08/31/2008 02:10:00	5.8	0.2	6.5	5.3	6.1	0.2	6.7	5.3	5.6	0.3	6.1	4.6	5.3	0.4	6.1	3.8									73	3	71	260	62	3	57	350					8.0	0.0	8.2	7.9								
08/31/2008 02:20:00	6.4	0.4	7.2	5.3	6.4	0.3	7.3	5.6	6.0	0.4	6.8	4.9	5.4	0.5	6.5	4.2									79	3	75	260	67	4	65	350					8.1	0.0	8.2	7.9								
