SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
05/19/2008 00:00:00	1.9	0.3	2.6	1.1	3.8	0.3	4.4	3.0	2.4	0.4	3.4	1.5	1.9	0.5	3.4	0.7									197	3	197	260	190	3	185	350					2.0	0.0	2.2	2.0								
05/19/2008 00:10:00	2.4	0.6	3.8	1.1	4.0	0.3	4.7	3.3	2.8	0.5	4.2	1.9	2.4	0.5	3.8	1.1									194	4	192	260	186	3	188	350					2.0	0.0	2.2	2.0								
05/19/2008 00:20:00	2.9	0.5	4.2	1.9	3.4	0.3	4.1	3.0	2.7	0.4	3.8	1.9	2.2	0.3	3.0	1.5									186	3	186	260	177	1	182	350					1.8	0.1	2.0	1.5								
05/19/2008 00:30:00	3.2	0.6	4.2	1.5	3.8	0.5	5.0	2.4	3.1	0.6	4.2	1.1	2.6	0.6	3.8	0.7									185	5	186	260	176	4	176	350					1.8	0.0	2.0	1.5								
05/19/2008 00:40:00	3.2	0.5	4.2	1.5	3.9	0.5	4.7	2.4	3.1	0.6	4.2	1.1	2.6	0.6	3.8	1.1									184	4	187	260	176	5	177	350					1.8	0.0	2.0	1.7								
05/19/2008 00:50:00	2.6	0.6	4.2	1.5	4.0	0.2	4.4	3.3	3.1	0.4	4.2	1.9	2.5	0.5	3.8	1.1									190	2	188	260	181	1	178	350					1.7	0.0	2.0	1.5								
05/19/2008 01:00:00	2.1	0.5	3.4	1.1	3.5	0.3	4.1	2.7	2.4	0.5	3.4	1.5	1.9	0.5	3.0	0.7									190	2	187	260	184	3	182	350					1.7	0.0	2.0	1.5								
05/19/2008 01:10:00	1.4	0.3	2.3	0.7	3.2	0.2	3.6	2.4	1.9	0.3	2.6	1.1	1.5	0.4	2.3	0.7									193	1	197	260	190	1	190	350					1.7	0.0	2.0	1.5								
05/19/2008 01:20:00	1.9	0.4	2.6	1.1	3.1	0.4	3.6	2.1	2.0	0.4	3.0	0.7	1.3	0.5	2.6	0.4									190	3	189	260	185	1	185	350					1.7	0.0	2.0	1.5								
05/19/2008 01:30:00	2.3	0.5	3.4	0.7	3.5	0.4	4.4	2.7	2.6	0.5	3.8	1.5	2.0	0.5	3.0	0.7									191	3	187	260	185	2	185	350					1.6	0.0	1.7	1.5								
05/19/2008 01:40:00	2.6	0.4	3.4	1.5	3.4	0.3	4.1	2.7	2.6	0.4	3.4	1.5	2.0	0.4	3.4	1.1									187	5	186	260	180	3	185	350					1.6	0.0	1.7	1.5								
05/19/2008 01:50:00	3.0	0.4	3.8	1.9	3.6	0.3	4.1	2.7	2.9	0.4	3.8	1.9	2.4	0.4	3.4	1.5									179	3	184	260	171	4	176	350					1.6	0.0	1.5	1.5								
05/19/2008 02:00:00	3.0	0.4	3.8	1.9	3.5	0.4	4.1	2.4	2.8	0.4	3.8	1.5	2.3	0.5	3.4	1.1									178	4	180	260	170	5	170	350					1.5	0.0	1.5	1.5								
05/19/2008 02:10:00	3.3	0.4	4.2	1.9	3.7	0.5	4.4	2.4	3.0	0.5	4.2	1.9	2.4	0.5	3.8	1.1									178	4	180	260	172	5	166	350					1.5	0.0	1.5	1.3								
05/19/2008 02:20:00	3.2	0.5	4.2	1.9	3.8	0.4	4.7	2.7	3.1	0.5	3.8	1.5	2.4	0.6	3.8	1.1									185	3	182	260	178	4	178	350					1.4	0.0	1.5	1.3								
