SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/02/2007 00:00:00	9.1	0.6	11.1	7.6	8.5	0.6	10.2	7.0	8.1	0.6	9.9	6.5	7.1	0.7	9.1	4.6									47	5	53	260	38	6	39	350					-1.9	0.2	-1.5	-2.2								
12/02/2007 00:10:00	10.0	0.7	11.8	8.4	9.6	0.7	11.3	7.9	9.2	0.7	11.5	7.6	8.2	0.7	10.7	6.8									52	6	53	260	44	6	45	350					-2.2	0.0	-2.0	-2.4								
12/02/2007 00:20:00	11.3	0.7	13.0	9.1	10.7	0.7	12.7	9.0	10.3	0.8	13.0	8.4	9.4	0.8	11.8	7.2									52	5	55	260	45	5	43	350					-1.8	0.0	-1.5	-2.0								
12/02/2007 00:30:00	11.4	0.5	13.0	10.3	11.1	0.5	12.7	9.9	10.7	0.6	12.6	9.1	9.7	0.6	11.5	8.0									48	3	48	260	41	3	45	350					-1.9	0.1	-1.3	-2.0								
12/02/2007 00:40:00	11.9	0.6	13.0	9.9	11.4	0.6	13.0	9.6	11.0	0.7	12.6	9.1	10.2	0.7	11.8	8.0									53	3	52	260	45	4	42	350					-1.4	0.0	-1.1	-1.8								
12/02/2007 00:50:00	12.4	0.7	14.1	10.3	11.8	0.8	13.9	9.3	11.4	0.9	13.7	9.1	10.5	1.0	13.0	8.0									57	4	55	260	50	5	48	350					-1.3	0.0	-1.1	-1.3								
12/02/2007 01:00:00	12.3	0.7	14.1	10.7	11.8	0.7	13.9	10.2	11.5	0.8	13.3	9.5	10.5	0.9	12.6	8.4									57	3	60	260	49	4	46	350					-1.4	0.0	-1.1	-1.5								
12/02/2007 01:10:00	12.1	0.5	13.0	10.3	11.7	0.5	12.7	9.9	11.3	0.6	12.6	9.1	10.2	0.7	12.2	8.4									59	2	57	260	52	3	53	350					-1.6	0.0	-1.3	-1.8								
12/02/2007 01:20:00	11.6	0.9	13.3	9.1	11.4	1.0	13.3	9.3	10.9	1.0	13.0	8.8	10.0	1.0	12.2	8.0									54	3	59	260	48	4	52	350					-1.7	0.0	-1.5	-1.8								
12/02/2007 01:30:00	11.0	0.6	12.6	8.8	10.9	0.6	12.7	9.0	10.4	0.6	12.2	8.4	9.7	0.7	11.8	7.6									56	3	54	260	50	3	51	350					-1.7	0.0	-1.5	-1.8								
12/02/2007 01:40:00	12.4	0.7	13.7	9.9	11.8	0.7	13.3	9.9	11.5	0.8	13.0	9.1	10.5	0.8	12.6	8.0									56	3	58	260	49	4	47	350					-1.6	0.0	-1.3	-1.8								
12/02/2007 01:50:00	12.0	0.6	13.3	10.3	11.8	0.7	13.3	9.6	11.3	0.7	13.0	9.1	10.6	0.8	12.6	8.8									54	3	54	260	47	3	43	350					-1.4	0.0	-1.3	-1.8								
12/02/2007 02:00:00	11.8	0.6	13.3	9.9	11.6	0.6	13.3	9.9	11.1	0.7	13.0	9.5	10.4	0.7	12.2	8.4									55	3	58	260	48	3	48	350					-1.4	0.0	-1.3	-1.5								
12/02/2007 02:10:00	12.1	0.6	13.7	9.5	11.6	0.7	13.3	9.0	11.1	0.7	13.0	8.4	10.3	0.7	12.2	8.0									59	3	57	260	51	4	50	350					-1.2	0.0	-1.1	-1.3								
