SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/22/2008 00:00:00	6.8	0.4	7.6	5.3	6.5	0.5	7.6	5.3	5.7	0.4	6.5	4.6	5.0	0.4	6.1	3.8									36	4	32	260	26	4	26	350					-23.1	0.1	-22.9	-23.2								
11/22/2008 00:10:00	6.3	0.3	6.8	5.7	6.4	0.4	7.3	5.6	5.6	0.3	6.5	4.6	4.9	0.4	5.7	4.2									44	2	41	260	33	3	32	350					-22.7	0.1	-22.5	-22.9								
11/22/2008 00:20:00	5.5	0.2	6.1	5.3	6.0	0.2	6.4	5.0	5.1	0.2	5.3	4.2	4.9	0.4	5.7	3.4									46	2	45	260	38	3	33	350					-22.2	0.3	-21.5	-22.5								
11/22/2008 00:30:00	5.5	0.2	6.1	4.9	5.9	0.2	6.4	5.3	5.1	0.2	5.3	4.6	5.0	0.3	5.7	4.2									47	2	44	260	37	1	34	350					-21.7	0.0	-21.5	-21.8								
11/22/2008 00:40:00	5.2	0.3	5.7	4.2	5.4	0.4	6.2	4.1	4.7	0.3	5.3	3.8	4.3	0.4	4.9	3.4									42	2	40	260	31	2	28	350					-21.9	0.0	-21.7	-22.0								
11/22/2008 00:50:00	4.6	0.2	4.9	4.2	4.8	0.2	5.3	4.4	4.4	0.2	4.9	4.2	4.1	0.3	4.6	3.4									44	4	37	260	31	4	26	350					-22.0	0.0	-21.8	-22.0								
11/22/2008 01:00:00	4.4	0.2	4.9	4.2	4.8	0.3	5.6	4.4	4.4	0.3	4.9	3.8	4.5	0.4	5.3	3.4									32	5	43	260	20	6	12	350					-21.9	0.0	-21.8	-22.0								
11/22/2008 01:10:00	4.3	0.2	4.6	3.8	4.8	0.2	5.0	4.4	4.4	0.2	4.9	3.8	4.2	0.2	4.9	3.8									29	1	27	260	19	1	14	350					-22.2	0.1	-21.8	-22.4								
11/22/2008 01:20:00	4.0	0.2	4.6	3.0	4.4	0.2	4.7	3.9	4.0	0.2	4.6	3.4	4.2	0.3	4.9	3.4									27	2	26	260	18	3	17	350					-22.3	0.0	-22.0	-22.4								
11/22/2008 01:30:00	4.1	0.4	4.9	3.4	4.6	0.4	5.6	3.9	4.2	0.4	4.9	3.4	3.9	0.3	4.6	3.4									26	2	25	260	18	2	18	350					-22.1	0.0	-21.8	-22.4								
11/22/2008 01:40:00	4.7	0.3	5.7	4.2	5.0	0.2	5.6	4.4	4.6	0.2	5.3	4.2	4.2	0.3	4.9	3.4									29	3	26	260	24	3	20	350					-21.8	0.0	-21.7	-22.0								
11/22/2008 01:50:00	5.6	0.5	6.1	4.2	5.8	0.6	6.7	4.7	5.4	0.5	6.1	4.2	4.9	0.5	6.1	3.8									21	5	19	260	15	5	19	350					-21.8	0.0	-21.7	-22.0								
11/22/2008 02:00:00	5.0	0.4	6.1	4.2	5.9	0.4	7.0	5.0	5.0	0.4	6.5	4.2	5.1	0.4	6.1	4.2									30	2	29	260	22	1	19	350					-22.3	0.2	-21.8	-22.7								
11/22/2008 02:10:00	5.4	0.3	6.1	4.2	5.5	0.3	6.4	4.7	4.7	0.3	5.7	4.2	4.9	0.3	5.7	4.2									30	2	28	260	20	2	20	350					-22.9	0.0	-22.5	-23.0								
