SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
04/26/2008 00:00:00	6.6	0.4	7.2	5.7	6.9	0.3	7.6	6.2	6.4	0.4	7.6	5.3	6.2	0.3	7.2	5.3									338	4	339	260	337	4	342	350					-12.2	0.2	-12.1	-12.5								
04/26/2008 00:10:00	6.3	0.3	7.2	5.7	6.5	0.3	7.3	5.6	6.1	0.3	6.8	5.3	5.8	0.3	6.5	4.9									336	2	336	260	334	2	338	350					-11.9	0.0	-11.7	-12.1								
04/26/2008 00:20:00	6.0	0.4	6.8	4.9	6.0	0.4	7.0	5.0	5.6	0.4	6.5	4.6	5.3	0.5	6.5	4.2									333	3	334	260	332	3	337	350					-12.0	0.0	-11.9	-12.1								
04/26/2008 00:30:00	6.0	0.4	6.8	4.9	6.1	0.3	7.0	5.3	5.7	0.4	6.5	4.6	5.4	0.4	6.5	4.2									337	3	333	260	335	3	330	350					-12.0	0.0	-11.9	-12.3								
04/26/2008 00:40:00	6.4	0.4	7.2	5.3	6.3	0.3	7.0	5.3	6.0	0.4	6.8	4.9	5.6	0.4	6.5	4.6									337	3	335	260	336	2	336	350					-12.6	0.1	-12.1	-12.9								
04/26/2008 00:50:00	7.0	0.2	7.2	6.5	7.0	0.2	7.6	6.2	6.6	0.3	7.2	5.7	6.1	0.2	6.8	5.3									341	1	337	260	338	1	343	350					-13.0	0.0	-12.9	-13.1								
04/26/2008 01:00:00	6.6	0.2	7.2	6.1	6.9	0.2	7.6	6.4	6.1	0.3	6.8	5.7	6.3	0.2	6.8	5.7									343	0	338	260	341	0	343	350					-13.2	0.0	-12.9	-13.3								
04/26/2008 01:10:00	6.3	0.2	6.5	6.1	6.5	0.2	7.0	6.2	6.0	0.2	6.5	5.3	5.9	0.2	6.5	5.7									341	1	340	260	340	1	344	350					-13.5	0.0	-13.3	-13.7								
04/26/2008 01:20:00	6.8	0.3	7.2	6.1	7.0	0.3	7.6	6.2	6.5	0.4	7.2	5.7	6.3	0.3	6.8	5.7									343	1	340	260	341	2	345	350					-13.6	0.0	-13.5	-13.7								
04/26/2008 01:30:00	6.9	0.3	7.2	6.1	7.0	0.3	7.6	6.2	6.6	0.3	7.2	5.7	6.2	0.4	6.8	5.3									348	2	343	260	345	1	347	350					-13.8	0.1	-13.7	-14.1								
04/26/2008 01:40:00	6.8	0.3	7.6	6.5	6.8	0.2	7.3	6.4	6.4	0.2	6.8	6.1	6.0	0.2	6.5	5.3									348	1	345	260	345	1	347	350					-14.1	0.1	-13.9	-14.3								
04/26/2008 01:50:00	7.3	0.2	7.6	6.8	7.2	0.2	7.9	6.7	6.8	0.2	7.2	6.1	6.3	0.3	6.8	5.7									347	1	345	260	344	1	346	350					-13.8	0.2	-13.5	-14.3								
04/26/2008 02:00:00	7.3	0.2	7.6	6.8	7.6	0.2	8.2	7.0	7.1	0.2	7.6	6.1	6.6	0.2	7.2	6.1									347	1	345	260	343	1	347	350					-13.5	0.0	-13.3	-13.7								
04/26/2008 02:10:00	7.1	0.2	7.6	6.8	7.2	0.2	7.6	6.7	6.6	0.2	7.2	6.1	6.3	0.2	6.8	5.7									342	1	340	260	340	1	344	350					-13.5	0.0	-13.3	-13.7								
