SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
05/22/2008 00:00:00	8.1	0.8	10.3	5.7	8.6	0.7	10.2	6.4	7.5	0.8	9.5	4.9	6.9	0.8	8.8	4.9									210	4	220	260	205	5	201	350					4.3	0.0	4.4	4.2								
05/22/2008 00:10:00	7.2	0.8	8.8	4.9	7.6	0.6	8.7	5.6	6.5	0.6	8.0	4.6	6.5	0.8	8.4	3.4									211	5	216	260	206	6	208	350					4.0	0.0	4.2	3.9								
05/22/2008 00:20:00	8.0	0.8	10.3	6.1	8.2	0.8	10.2	6.4	7.3	0.9	9.5	4.9	7.3	0.9	9.5	5.3									219	5	221	260	214	5	212	350					3.9	0.0	4.2	3.9								
05/22/2008 00:30:00	8.7	1.0	10.7	4.9	8.7	0.8	10.7	6.4	7.9	1.0	9.9	4.6	7.7	0.9	9.9	4.6									219	6	228	260	214	6	219	350					3.8	0.0	4.2	3.7								
05/22/2008 00:40:00	7.4	1.0	11.1	4.6	8.1	0.7	10.2	5.9	6.8	0.9	8.8	4.6	6.4	0.8	8.8	4.6									209	5	218	260	203	6	207	350					3.7	0.0	3.7	3.7								
05/22/2008 00:50:00	7.1	1.3	9.9	4.2	8.4	0.7	9.9	6.2	6.8	1.0	9.1	4.6	6.3	1.0	8.4	3.8									205	6	214	260	199	7	202	350					3.9	0.0	4.2	3.7								
05/22/2008 01:00:00	7.7	1.1	11.1	4.9	8.1	0.6	9.9	6.7	7.0	0.8	9.1	4.9	6.7	1.0	9.1	4.2									211	7	219	260	207	8	220	350					3.9	0.0	4.2	3.7								
05/22/2008 01:10:00	6.4	1.1	9.9	3.8	7.2	0.8	10.2	5.3	5.9	0.9	9.1	3.8	5.9	0.9	8.4	3.8									210	7	224	260	204	7	211	350					4.0	0.0	4.2	3.9								
05/22/2008 01:20:00	6.7	1.0	8.8	4.2	7.5	0.6	9.6	5.6	6.2	0.7	8.4	4.2	6.0	0.7	7.6	4.2									210	7	211	260	204	7	205	350					3.9	0.1	4.2	3.7								
05/22/2008 01:30:00	8.5	0.6	9.9	6.5	8.7	0.6	10.4	7.6	7.8	0.7	9.5	6.1	7.5	0.8	9.5	5.3									214	3	213	260	209	4	208	350					3.6	0.0	3.7	3.4								
05/22/2008 01:40:00	9.1	0.8	11.1	6.5	9.1	0.7	11.0	7.3	8.4	0.8	10.7	6.1	8.1	0.9	9.9	5.7									222	7	228	260	217	7	226	350					3.3	0.0	3.4	3.2								
05/22/2008 01:50:00	10.0	0.9	12.6	7.2	9.8	0.8	12.4	8.2	9.2	0.9	12.2	7.2	8.7	0.9	11.1	6.5									238	7	241	260	233	7	234	350					3.0	0.0	3.2	2.9								
05/22/2008 02:00:00	10.6	1.0	13.0	7.2	10.4	0.9	12.7	8.2	9.9	1.0	12.6	6.8	9.4	1.0	11.8	6.8									244	5	246	260	239	6	239	350					2.9	0.0	3.2	2.7								
05/22/2008 02:10:00	10.9	1.4	14.5	8.0	10.7	1.4	14.7	8.2	10.2	1.5	15.3	7.2	9.9	1.5	13.7	6.8									246	9	251	260	240	6	249	350					2.9	0.0	3.2	2.7								
05/22/2008 02:20:00	10.5	1.0	13.0	8.0	10.2	0.9	12.7	7.9	9.8	1.0	12.6	6.8	9.3	1.0	11.5	6.5									247	4	251	260	241	5	237	350					2.9	0.0	3.2	2.9								
