SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/19/2008 00:00:00	6.2	0.3	7.2	5.7	6.4	0.3	7.0	5.9	5.9	0.3	6.8	5.3	5.5	0.3	6.1	4.9									28	3	28	260	17	2	18	350					10.9	0.0	11.0	10.8								
08/19/2008 00:10:00	6.8	0.4	8.0	6.1	7.2	0.4	7.9	6.4	6.5	0.4	7.6	5.7	6.2	0.4	6.8	5.3									29	2	30	260	19	2	18	350					10.8	0.0	10.8	10.5								
08/19/2008 00:20:00	6.7	0.3	7.6	5.7	7.0	0.3	7.9	6.4	6.4	0.4	7.6	5.7	6.0	0.3	7.2	5.3									30	3	36	260	21	2	20	350					10.5	0.1	10.8	10.2								
08/19/2008 00:30:00	6.7	0.4	8.0	5.7	6.8	0.3	7.6	6.2	6.2	0.3	6.8	5.3	5.7	0.3	6.8	4.9									28	3	26	260	19	2	19	350					10.1	0.0	10.2	10.0								
08/19/2008 00:40:00	6.6	0.4	7.2	5.7	6.7	0.4	7.6	5.9	6.1	0.4	7.2	4.9	5.6	0.3	6.5	4.9									30	2	29	260	20	2	17	350					10.1	0.2	10.5	9.7								
08/19/2008 00:50:00	6.8	0.4	7.6	5.7	7.0	0.4	7.9	5.9	6.4	0.4	7.2	4.9	5.9	0.4	6.8	4.9									32	2	32	260	22	2	22	350					10.3	0.0	10.5	10.2								
08/19/2008 01:00:00	6.8	0.3	7.6	6.1	7.2	0.3	7.9	6.4	6.6	0.3	7.2	5.7	6.1	0.3	6.8	5.3									34	2	30	260	25	2	22	350					10.4	0.0	10.8	10.2								
08/19/2008 01:10:00	6.8	0.3	7.6	6.1	6.9	0.3	7.9	6.2	6.3	0.3	7.2	5.7	5.7	0.4	6.5	4.9									35	3	37	260	27	2	23	350					10.6	0.0	10.8	10.2								
08/19/2008 01:20:00	6.1	0.4	7.2	5.3	6.4	0.4	7.6	5.6	5.8	0.4	7.2	4.9	5.3	0.4	6.1	4.2									33	3	30	260	24	2	19	350					10.2	0.0	10.5	10.0								
08/19/2008 01:30:00	5.9	0.4	6.8	4.9	6.0	0.4	7.3	5.3	5.5	0.4	6.5	4.6	5.1	0.5	6.1	4.2									27	6	21	260	18	6	12	350					10.0	0.1	10.2	9.7								
08/19/2008 01:40:00	6.1	0.3	6.8	5.7	6.5	0.3	7.6	5.9	5.9	0.3	6.8	5.3	5.5	0.4	6.5	4.6									28	3	21	260	18	2	12	350					10.0	0.0	10.2	9.7								
08/19/2008 01:50:00	6.4	0.3	6.8	5.3	7.3	0.2	7.9	6.7	6.6	0.3	7.2	6.1	6.5	0.3	7.2	5.7									26	2	25	260	16	1	12	350					10.2	0.0	10.2	10.0								
08/19/2008 02:00:00	6.2	0.2	6.8	5.7	6.8	0.3	7.3	6.2	6.2	0.3	6.8	5.7	5.8	0.2	6.5	5.3									26	2	22	260	17	1	12	350					10.2	0.0	10.5	10.2								
08/19/2008 02:10:00	6.0	0.3	6.8	5.3	7.0	0.2	7.6	6.2	6.3	0.3	6.8	5.7	6.1	0.2	6.5	5.3									28	2	27	260	18	1	14	350					10.2	0.0	10.2	10.2								
08/19/2008 02:20:00	6.1	0.3	6.8	5.7	6.6	0.4	7.6	5.9	5.9	0.5	6.8	4.9	5.6	0.5	6.5	4.9									31	2	25	260	22	2	15	350					10.3	0.0	10.5	10.2								
