SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/26/2008 00:00:00	4.6	0.6	6.1	3.0	1.3	0.3	2.1	1.0	4.0	0.6	5.3	2.6	3.1	0.6	4.6	1.9									250	5	251	260	294	6	283	350					-14.7	0.0	-14.6	-14.8								
11/26/2008 00:10:00	4.9	0.5	6.1	3.8	1.4	0.2	2.1	1.0	4.1	0.5	5.3	3.0	3.4	0.4	4.9	2.3									251	9	243	260	291	5	291	350					-14.7	0.0	-14.5	-14.8								
11/26/2008 00:20:00	4.7	0.7	6.1	2.6	1.4	0.3	2.1	1.0	3.7	0.6	5.3	1.9	3.1	0.6	4.9	1.9									249	7	247	260	288	9	287	350					-14.3	0.1	-14.1	-14.6								
11/26/2008 00:30:00	5.4	0.5	6.5	3.4	1.6	0.4	2.4	1.0	4.3	0.6	5.7	2.3	3.8	0.6	5.3	2.6									239	6	233	260	266	16	260	350					-14.1	0.0	-13.9	-14.3								
11/26/2008 00:40:00	5.8	0.6	7.2	3.8	1.6	0.4	2.4	1.0	4.4	0.6	5.7	2.6	3.9	0.5	5.3	2.6									241	6	243	260	261	18	238	350					-14.2	0.0	-14.1	-14.3								
11/26/2008 00:50:00	5.7	0.5	6.8	4.6	1.6	0.3	2.1	1.0	4.2	0.5	5.3	3.0	3.7	0.5	4.9	2.6									239	5	245	260	255	19	260	350					-14.3	0.1	-14.1	-14.5								
11/26/2008 01:00:00	5.8	0.4	6.8	4.6	1.7	0.3	2.4	1.0	4.3	0.4	5.7	3.0	3.9	0.4	4.9	3.0									239	4	245	260	253	17	266	350					-13.8	0.1	-13.7	-14.1								
11/26/2008 01:10:00	5.9	0.5	6.8	4.2	1.7	0.3	2.1	1.0	4.4	0.5	5.7	3.0	3.9	0.5	4.9	2.3									238	5	240	260	251	19	264	350					-13.5	0.1	-13.3	-13.7								
11/26/2008 01:20:00	5.7	0.6	6.8	4.2	1.7	0.3	2.1	1.0	4.5	0.6	6.5	2.6	4.1	0.6	5.7	2.3									237	6	236	260	254	19	240	350					-13.2	0.0	-13.1	-13.3								
11/26/2008 01:30:00	5.7	0.6	6.8	3.8	1.6	0.3	2.1	1.0	4.3	0.6	6.1	3.0	3.9	0.6	5.3	2.6									238	6	242	260	251	20	224	350					-13.3	0.1	-13.1	-13.5								
11/26/2008 01:40:00	5.6	0.5	6.8	4.2	1.6	0.3	2.4	1.0	4.1	0.5	5.3	3.0	3.8	0.5	4.9	2.3									235	6	240	260	257	20	266	350					-13.4	0.0	-13.1	-13.7								
11/26/2008 01:50:00	5.8	0.6	7.6	3.8	1.7	0.3	2.1	1.0	4.6	0.6	6.5	3.0	3.9	0.5	5.3	2.6									230	7	234	260	250	19	235	350					-12.8	0.1	-12.7	-13.1								
11/26/2008 02:00:00	5.3	0.8	7.2	3.4	1.4	0.3	2.1	1.0	4.3	0.8	6.8	2.6	3.5	0.6	4.9	2.3									221	7	230	260	241	21	233	350					-12.8	0.1	-12.5	-12.9								
11/26/2008 02:10:00	5.1	0.9	6.8	2.3	1.5	0.2	2.1	1.0	4.4	0.8	6.5	2.3	3.6	0.7	5.7	1.9									217	7	224	260	229	21	241	350					-12.5	0.2	-12.3	-12.9								
