SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/02/2007 00:00:00	6.7	0.3	7.2	5.3	9.7	0.5	10.7	8.4	6.6	0.4	7.6	5.3	8.0	0.5	9.1	6.5									330	3	319	260	329	3	336	350					-2.1	0.0	-2.0	-2.2								
11/02/2007 00:10:00	6.7	0.4	8.0	5.3	9.8	0.5	11.3	8.4	6.7	0.4	7.6	5.7	8.0	0.5	9.1	6.1									331	3	333	260	330	3	340	350					-2.0	0.0	-2.0	-2.0								
11/02/2007 00:20:00	6.7	0.5	7.6	4.9	9.9	0.6	11.3	8.4	6.7	0.4	7.6	5.3	8.2	0.5	9.1	6.8									331	3	335	260	330	3	334	350					-2.0	0.0	-1.8	-2.0								
11/02/2007 00:30:00	6.8	0.4	7.6	5.3	9.9	0.6	11.3	8.4	6.7	0.4	7.6	5.3	8.1	0.6	9.5	6.1									330	3	329	260	329	3	335	350					-1.9	0.0	-1.8	-2.0								
11/02/2007 00:40:00	6.6	0.4	7.6	5.3	9.7	0.5	11.0	8.2	6.5	0.4	7.6	5.3	8.1	0.5	9.5	6.5									329	3	330	260	328	3	333	350					-1.9	0.0	-1.8	-2.0								
11/02/2007 00:50:00	6.3	0.4	7.6	5.3	9.4	0.6	11.3	7.9	6.3	0.4	7.6	4.9	7.7	0.6	9.1	6.1									329	4	324	260	328	4	334	350					-1.9	0.0	-1.8	-2.0								
11/02/2007 01:00:00	6.2	0.4	7.2	4.9	9.2	0.5	11.0	7.9	6.2	0.4	7.2	5.3	7.5	0.6	9.5	5.7									328	4	328	260	328	4	336	350					-1.9	0.0	-1.8	-2.0								
11/02/2007 01:10:00	6.5	0.5	7.6	4.9	9.7	0.5	11.0	8.4	6.6	0.4	7.6	5.7	8.0	0.5	9.5	6.1									328	3	328	260	327	3	332	350					-1.9	0.0	-1.8	-2.0								
11/02/2007 01:20:00	6.6	0.4	7.2	5.3	9.7	0.5	11.0	8.2	6.6	0.4	7.2	5.3	8.0	0.6	9.1	6.1									327	3	326	260	325	4	330	350					-1.9	0.0	-1.8	-2.0								
11/02/2007 01:30:00	6.4	0.6	7.6	4.6	9.7	0.7	11.3	7.3	6.5	0.5	7.6	4.9	7.9	0.7	9.5	6.1									329	4	326	260	327	4	329	350					-1.9	0.0	-1.8	-2.0								
11/02/2007 01:40:00	6.1	0.7	8.0	4.2	9.3	0.8	11.9	7.0	6.2	0.6	8.0	4.6	7.5	0.7	9.5	5.7									332	5	330	260	331	5	339	350					-1.9	0.0	-1.8	-2.0								
11/02/2007 01:50:00	6.4	0.7	8.4	4.6	9.7	1.0	12.7	7.6	6.4	0.7	8.4	4.6	8.0	0.9	10.3	6.1									335	5	334	260	334	4	342	350					-1.9	0.0	-1.8	-2.0								
11/02/2007 02:00:00	7.1	0.6	8.4	5.3	10.5	0.9	12.7	8.4	7.0	0.7	8.8	5.3	8.6	0.8	10.7	6.8									334	4	338	260	332	4	338	350					-1.7	0.0	-1.5	-1.8								
11/02/2007 02:10:00	6.3	0.5	7.6	5.3	9.3	0.7	11.0	7.9	6.2	0.5	7.2	4.9	7.7	0.7	9.5	6.1									331	5	324	260	330	4	329	350					-1.7	0.0	-1.8	-1.8								
