SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/26/2007 00:00:00	12.1	0.8	13.7	9.9	9.5	0.8	11.9	7.6	11.7	0.9	13.3	8.8	11.3	0.9	13.3	8.8									122	5	111	260	114	5	123	350					-12.6	0.0	-12.5	-12.7								
12/26/2007 00:10:00	12.1	0.8	14.9	9.9	9.5	1.0	12.2	7.6	11.7	0.8	13.7	9.5	11.5	0.9	13.7	9.1									122	5	124	260	115	5	118	350					-12.6	0.0	-12.5	-12.7								
12/26/2007 00:20:00	11.8	0.9	14.5	9.1	9.2	1.1	13.0	7.3	11.3	1.0	13.3	8.4	10.9	1.1	13.7	7.2									122	5	121	260	115	5	120	350					-12.7	0.0	-12.5	-12.9								
12/26/2007 00:30:00	11.9	1.0	14.1	9.1	9.5	1.1	13.0	7.3	11.6	1.0	14.5	9.1	11.2	1.0	13.7	8.4									123	5	129	260	115	6	123	350					-12.7	0.0	-12.7	-12.9								
12/26/2007 00:40:00	12.0	1.0	14.5	9.1	9.6	1.1	12.7	7.3	11.6	1.1	14.1	8.4	11.2	1.0	13.3	8.4									123	5	127	260	115	6	120	350					-12.8	0.0	-12.7	-12.9								
12/26/2007 00:50:00	12.4	1.1	14.9	9.1	10.4	1.4	13.6	7.6	12.0	1.2	14.9	9.1	11.6	1.1	14.5	8.8									126	5	129	260	118	6	121	350					-12.8	0.0	-12.7	-12.9								
12/26/2007 01:00:00	12.2	1.1	14.9	9.1	10.5	1.5	14.2	7.0	11.8	1.2	14.5	8.0	11.5	1.2	14.5	8.8									127	6	122	260	119	7	124	350					-12.9	0.0	-12.7	-12.9								
12/26/2007 01:10:00	11.0	0.9	13.0	8.0	9.6	0.9	12.2	7.0	10.6	1.0	13.0	7.6	10.5	0.9	12.2	7.6									128	7	124	260	120	7	120	350					-12.8	0.0	-12.7	-12.9								
12/26/2007 01:20:00	10.2	1.2	13.3	6.8	9.0	1.1	12.2	6.4	9.9	1.2	12.6	6.5	9.7	1.0	12.6	6.5									128	6	127	260	121	8	124	350					-12.9	0.0	-12.7	-12.9								
12/26/2007 01:30:00	9.6	1.2	13.0	6.8	7.8	1.1	11.3	5.9	9.2	1.1	12.2	6.5	9.1	1.0	12.2	6.5									125	8	133	260	116	8	126	350					-12.9	0.0	-12.7	-13.1								
12/26/2007 01:40:00	10.3	0.8	13.0	7.6	8.2	1.1	11.6	5.9	9.9	0.8	12.2	7.2	9.8	0.8	11.8	7.2									125	6	131	260	116	6	123	350					-13.3	0.1	-13.1	-13.5								
12/26/2007 01:50:00	11.5	0.7	13.3	9.9	8.7	1.0	12.2	6.7	11.1	0.8	13.0	9.1	10.8	0.8	12.6	8.4									124	4	126	260	115	4	118	350					-13.6	0.0	-13.3	-13.7								
12/26/2007 02:00:00	10.9	1.1	14.1	8.0	8.6	1.0	12.4	6.7	10.4	1.2	13.7	7.6	10.0	1.1	13.0	7.6									118	7	126	260	111	7	98	350					-13.7	0.0	-13.5	-13.9								
12/26/2007 02:10:00	11.4	0.8	13.7	8.8	9.3	1.0	11.6	6.4	11.0	0.8	13.3	8.8	10.7	0.8	13.3	8.4									115	5	111	260	106	5	104	350					-13.9	0.0	-13.7	-14.1								
