SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/28/2007 00:00:00	6.9	0.6	8.8	4.9	6.3	0.6	7.9	4.4	6.5	0.7	8.4	4.2	5.9	0.9	8.0	3.8									93	5	98	260	77	0	75	350					-0.6	0.0	-0.4	-0.6								
10/28/2007 00:10:00	6.7	0.6	8.4	5.3	6.1	0.6	8.2	4.1	6.4	0.6	8.4	4.6	5.7	0.8	7.6	3.4									93	5	97	260	77	0	75	350					-0.6	0.0	-0.4	-0.6								
10/28/2007 00:20:00	6.6	0.6	8.0	4.9	6.0	0.5	7.3	4.4	6.3	0.6	8.0	4.6	5.7	0.8	7.2	3.0									93	5	87	260	77	0	75	350					-0.6	0.0	-0.6	-0.6								
10/28/2007 00:30:00	6.9	0.6	8.4	4.6	6.2	0.7	7.6	4.4	6.5	0.6	8.4	4.2	5.8	1.0	8.0	3.0									92	5	86	260	77	0	75	350					-0.6	0.0	-0.6	-0.6								
10/28/2007 00:40:00	6.7	0.7	8.4	4.9	5.9	0.8	7.9	3.9	6.2	0.8	8.8	3.8	5.5	1.0	8.0	3.0									91	5	93	260	77	0	75	350					-0.7	0.0	-0.6	-0.6								
10/28/2007 00:50:00	7.2	0.7	8.8	5.3	6.3	0.8	8.4	4.1	6.6	0.9	8.8	4.2	5.7	1.0	8.8	3.0									90	5	89	260	77	0	75	350					-0.7	0.0	-0.6	-0.8								
10/28/2007 01:00:00	7.0	0.7	9.1	4.9	6.2	0.7	8.7	4.7	6.6	0.7	8.8	4.9	5.7	1.0	9.1	3.0									91	5	91	260	77	0	75	350					-0.7	0.0	-0.6	-0.8								
10/28/2007 01:10:00	7.3	0.6	9.1	5.3	6.4	0.7	8.2	4.1	6.8	0.8	8.8	4.6	5.8	1.0	8.0	3.4									90	5	88	260	77	0	75	350					-0.8	0.0	-0.6	-0.8								
10/28/2007 01:20:00	7.2	0.6	8.4	5.3	6.3	0.7	8.2	4.4	6.7	0.8	8.4	4.2	5.8	1.0	8.4	2.6									89	4	94	260	77	0	75	350					-0.8	0.0	-0.6	-0.8								
10/28/2007 01:30:00	6.5	0.6	7.6	4.6	5.7	0.7	7.3	3.9	6.0	0.7	7.6	3.8	5.2	0.9	7.6	2.6									89	5	84	260	77	0	75	350					-0.8	0.0	-0.6	-0.8								
10/28/2007 01:40:00	6.6	0.6	8.4	4.2	5.8	0.7	7.6	4.1	6.1	0.8	8.0	3.8	5.2	0.9	7.2	2.6									90	6	94	260	77	0	75	350					-0.8	0.0	-0.6	-0.8								
10/28/2007 01:50:00	6.6	0.6	8.0	4.9	5.8	0.8	7.3	3.0	6.2	0.8	7.6	3.4	5.3	1.1	7.6	2.6									90	5	105	260	77	0	75	350					-0.8	0.0	-0.6	-0.8								
10/28/2007 02:00:00	6.6	0.7	8.4	4.2	5.9	0.7	7.9	4.1	6.2	0.8	8.4	4.2	5.4	0.8	7.6	3.4									88	6	92	260	77	0	75	350					-0.8	0.0	-0.6	-0.8								
10/28/2007 02:10:00	6.6	0.6	8.0	5.3	5.9	0.6	7.6	4.1	6.3	0.7	8.4	4.2	5.4	0.9	7.6	3.4									91	5	92	260	77	0	75	350					-0.8	0.0	-0.6	-0.8								
