SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
09/07/2008 00:00:00	10.1	0.6	11.8	8.8	9.8	0.7	11.9	8.2	9.0	0.8	11.5	6.8	8.6	0.9	10.7	6.1									49	5	50	260	41	6	40	350					11.2	0.0	11.3	11.0								
09/07/2008 00:10:00	10.7	0.8	12.6	8.0	10.3	0.8	12.4	7.3	9.6	0.9	12.2	6.1	8.9	1.0	11.5	6.1									46	5	47	260	38	5	33	350					11.0	0.0	11.3	11.0								
09/07/2008 00:20:00	11.0	1.3	14.9	6.8	10.7	1.2	14.7	7.6	9.9	1.3	14.1	6.1	9.4	1.3	13.7	6.5									54	6	49	260	46	7	41	350					11.3	0.0	11.6	11.0								
09/07/2008 00:30:00	11.6	1.2	14.1	7.6	11.3	1.2	13.9	7.9	10.6	1.3	13.7	6.8	10.1	1.1	13.0	6.8									68	5	67	260	60	7	57	350					11.7	0.0	11.8	11.3								
09/07/2008 00:40:00	9.8	1.1	12.6	6.8	9.6	1.1	13.0	6.2	8.8	1.2	12.2	5.3	8.6	1.1	12.6	5.7									67	5	84	260	59	6	74	350					11.5	0.1	11.8	11.3								
09/07/2008 00:50:00	8.9	0.7	11.1	7.2	8.7	0.7	10.7	7.0	7.9	0.8	9.9	6.1	7.8	0.8	9.9	5.7									67	5	67	260	59	5	53	350					11.2	0.0	11.3	11.0								
09/07/2008 01:00:00	8.4	0.6	9.9	6.8	8.2	0.6	9.9	6.7	7.4	0.6	9.1	5.7	7.2	0.7	8.8	4.9									62	5	63	260	54	5	55	350					10.9	0.0	11.0	10.8								
09/07/2008 01:10:00	7.7	0.4	8.4	6.5	7.5	0.4	8.4	6.2	6.7	0.4	7.6	4.9	6.4	0.5	7.6	4.6									56	4	58	260	47	4	47	350					10.7	0.0	10.8	10.5								
09/07/2008 01:20:00	7.0	0.4	8.4	6.1	6.9	0.3	7.9	5.9	6.1	0.3	7.2	4.9	5.8	0.5	7.2	4.2									57	3	61	260	48	3	48	350					10.7	0.0	10.8	10.5								
09/07/2008 01:30:00	7.2	0.2	7.6	6.8	7.4	0.3	7.9	6.7	6.5	0.3	7.2	5.7	6.3	0.4	7.2	5.3									56	3	54	260	45	3	39	350					10.6	0.0	10.8	10.5								
09/07/2008 01:40:00	5.9	1.6	7.6	3.0	6.3	1.4	7.9	3.6	5.4	1.2	6.8	3.0	5.3	1.2	7.2	2.6									43	15	60	260	35	12	49	350					10.6	0.1	10.8	10.2								
09/07/2008 01:50:00	4.8	0.8	6.1	3.0	4.8	0.7	5.9	3.3	4.3	0.7	6.1	2.6	4.0	0.6	5.3	2.6									61	12	73	260	50	12	49	350					10.2	0.1	10.5	10.0								
09/07/2008 02:00:00	5.2	0.4	6.5	4.2	5.3	0.3	6.7	4.4	4.8	0.4	6.5	4.2	4.5	0.3	5.3	3.4									63	6	55	260	56	5	42	350					10.4	0.0	10.5	10.2								
09/07/2008 02:10:00	6.3	0.6	7.6	4.2	6.3	0.5	7.6	4.7	5.8	0.6	7.2	3.8	5.4	0.6	6.8	3.8									54	5	54	260	47	5	45	350					10.2	0.0	10.2	10.2								
09/07/2008 02:20:00	7.0	0.5	8.0	5.3	6.9	0.5	7.9	5.6	6.4	0.5	7.6	4.9	5.8	0.6	7.2	4.2									54	4	50	260	46	4	46	350					10.2	0.0	10.2	10.0								
