SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
03/23/2008 00:00:00	13.1	1.1	15.3	9.5	12.6	1.0	14.7	9.6	12.3	1.1	14.9	8.8	11.3	0.9	13.3	8.4									355	3	353	260	355	8	351	350					-17.5	0.0	-17.3	-17.7								
03/23/2008 00:10:00	13.2	0.9	14.9	10.7	12.4	0.8	14.4	10.2	12.1	0.9	14.1	9.9	11.0	0.9	13.3	8.0									358	3	355	260	355	12	350	350					-17.5	0.0	-17.5	-17.7								
03/23/2008 00:20:00	13.7	0.7	15.6	11.1	12.9	0.8	15.3	10.7	12.7	0.8	14.9	9.9	11.4	0.8	13.7	9.1									359	3	355	260	356	8	354	350					-17.6	0.0	-17.5	-17.7								
03/23/2008 00:30:00	14.1	0.6	15.3	12.2	13.5	0.7	15.3	11.3	13.2	0.8	14.9	11.1	11.9	0.9	13.7	9.1									359	2	353	260	356	2	355	350					-17.5	0.0	-17.3	-17.7								
03/23/2008 00:40:00	13.5	0.8	15.3	11.5	12.8	0.8	15.3	10.7	12.5	0.9	14.9	9.5	11.3	0.8	13.7	9.1									358	3	353	260	355	3	353	350					-17.5	0.0	-17.3	-17.5								
03/23/2008 00:50:00	12.6	1.0	14.9	9.5	12.0	0.9	14.2	10.2	11.8	0.9	14.1	9.1	10.8	0.8	13.0	8.8									355	4	355	260	355	7	350	350					-17.5	0.0	-17.3	-17.7								
03/23/2008 01:00:00	12.7	1.0	15.3	9.9	12.3	0.9	15.0	10.4	11.9	1.0	14.9	9.1	11.1	0.8	14.1	9.1									353	4	352	260	346	7	350	350					-17.6	0.1	-17.1	-17.9								
03/23/2008 01:10:00	10.9	1.5	15.6	7.6	10.7	1.4	14.7	7.6	10.4	1.4	14.5	7.6	9.8	1.3	14.1	6.8									354	5	353	260	346	11	347	350					-17.7	0.3	-17.1	-18.2								
03/23/2008 01:20:00	10.1	0.7	12.2	8.0	10.0	0.8	12.2	7.9	9.6	0.7	11.8	7.6	8.9	0.7	11.1	6.8									357	4	355	260	355	10	350	350					-18.0	0.1	-17.7	-18.2								
03/23/2008 01:30:00	12.4	0.6	13.7	10.3	12.3	0.7	13.3	10.4	11.8	0.7	12.6	9.9	11.0	0.7	12.6	8.8									359	2	356	260	355	9	351	350					-18.4	0.0	-18.1	-18.4								
03/23/2008 01:40:00	12.6	0.5	14.1	11.5	12.6	0.5	13.6	11.0	12.1	0.4	13.0	10.3	11.3	0.5	12.2	9.5									359	1	358	260	356	1	353	350					-18.5	0.0	-18.2	-18.6								
03/23/2008 01:50:00	12.5	0.5	13.7	10.7	12.5	0.5	13.6	10.7	12.0	0.5	13.3	10.3	11.1	0.5	12.6	9.1									0	1	357	260	356	2	353	350					-18.1	0.0	-18.1	-18.4								
03/23/2008 02:00:00	11.5	0.6	12.6	9.9	11.1	0.7	13.0	9.0	10.8	0.7	12.2	8.8	9.7	0.8	11.8	7.6									357	2	356	260	355	1	350	350					-18.4	0.1	-18.1	-18.4								
03/23/2008 02:10:00	11.4	0.7	13.0	9.1	11.2	0.8	13.0	9.0	10.7	0.8	12.2	8.0	9.8	0.9	11.8	7.6									359	3	359	260	356	2	351	350					-18.3	0.1	-18.1	-18.4								
