SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/11/2007 00:00:00	0.4	0.0	0.4	0.4	4.2	0.3	5.0	3.6	4.1	0.5	5.3	3.0	3.5	0.5	4.9	2.6									232	5	260	260	224	7	231	350					-2.3	0.0	-2.0	-2.4								
12/11/2007 00:10:00	0.4	0.0	0.4	0.4	4.0	0.3	4.7	3.3	3.8	0.5	4.9	2.3	3.3	0.5	4.9	2.3									230	6	260	260	223	7	224	350					-2.3	0.0	-2.2	-2.4								
12/11/2007 00:20:00	0.4	0.0	0.4	0.4	4.0	0.4	5.0	3.0	3.8	0.5	5.3	1.9	3.3	0.5	4.9	1.9									230	6	260	260	220	6	216	350					-2.4	0.0	-2.2	-2.4								
12/11/2007 00:30:00	0.4	0.0	0.4	0.4	4.4	0.4	5.3	3.6	4.3	0.6	5.7	2.6	3.8	0.5	4.9	2.6									231	5	260	260	222	8	222	350					-2.4	0.0	-2.2	-2.4								
12/11/2007 00:40:00	0.4	0.0	0.4	0.4	4.4	0.3	5.3	3.9	4.2	0.5	5.7	3.0	3.7	0.5	4.9	2.6									230	5	260	260	221	6	226	350					-2.5	0.0	-2.4	-2.7								
12/11/2007 00:50:00	0.4	0.0	0.4	0.4	4.4	0.4	5.3	3.6	4.3	0.5	5.7	3.0	3.7	0.5	5.3	2.3									229	5	260	260	220	9	231	350					-2.6	0.0	-2.4	-2.7								
12/11/2007 01:00:00	0.4	0.0	0.4	0.4	4.5	0.4	5.6	3.3	4.4	0.6	6.1	2.6	3.9	0.6	5.7	2.6									230	6	260	260	222	10	231	350					-2.8	0.0	-2.7	-2.9								
12/11/2007 01:10:00	0.4	0.0	0.4	0.4	4.8	0.4	5.9	3.6	4.8	0.6	6.1	3.4	4.2	0.6	5.3	2.3									230	6	260	260	221	11	224	350					-2.8	0.0	-2.7	-2.9								
12/11/2007 01:20:00	0.4	0.0	0.4	0.4	4.6	0.4	5.6	3.6	4.5	0.6	6.1	3.0	4.0	0.5	5.3	2.6									229	6	260	260	224	11	219	350					-2.8	0.0	-2.7	-2.9								
12/11/2007 01:30:00	0.4	0.0	0.4	0.4	4.5	0.4	5.6	3.6	4.4	0.6	6.1	2.6	3.9	0.6	5.7	2.6									228	6	260	260	220	12	249	350					-2.9	0.0	-2.7	-3.1								
12/11/2007 01:40:00	0.4	0.0	0.4	0.4	4.4	0.4	5.3	3.3	4.4	0.5	6.1	3.0	3.7	0.6	5.3	2.3									226	6	260	260	215	10	224	350					-3.1	0.0	-2.9	-3.4								
12/11/2007 01:50:00	0.4	0.0	0.4	0.4	4.1	0.3	4.7	3.0	4.2	0.5	5.7	2.6	3.5	0.4	4.9	2.3									222	5	260	260	211	9	210	350					-3.3	0.0	-3.1	-3.4								
12/11/2007 02:00:00	0.4	0.0	0.4	0.4	4.0	0.3	4.7	3.3	4.0	0.5	5.3	2.6	3.4	0.5	5.3	2.3									220	6	260	260	212	10	204	350					-3.3	0.0	-3.1	-3.4								
12/11/2007 02:10:00	0.4	0.0	0.4	0.4	3.9	0.3	4.7	3.3	3.9	0.5	4.9	2.6	3.3	0.4	4.2	1.9									222	6	260	260	210	11	206	350					-3.5	0.0	-3.4	-3.6								
