SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/18/2007 00:00:00	0.9	0.4	1.9	0.4	1.0	0.0	1.0	1.0	0.8	0.3	1.5	0.4	0.7	0.3	1.5	0.4									16	5	14	260	10	0	350	350					-9.6	0.0	-9.2	-9.6								
11/18/2007 00:10:00	1.0	0.5	1.9	0.4	1.0	0.0	1.0	1.0	1.0	0.4	1.9	0.4	0.8	0.4	1.5	0.4									26	9	32	260	11	2	350	350					-9.5	0.0	-9.4	-9.6								
11/18/2007 00:20:00	1.6	0.3	2.3	0.7	1.0	0.0	1.0	1.0	1.7	0.3	2.3	1.1	1.5	0.3	2.3	0.7									39	10	43	260	30	4	350	350					-9.5	0.0	-9.4	-9.6								
11/18/2007 00:30:00	1.7	0.5	3.0	0.4	1.1	0.3	2.1	1.0	1.7	0.5	2.6	0.4	1.5	0.5	2.6	0.4									15	29	356	260	14	23	349	350					-9.6	0.0	-9.2	-9.6								
11/18/2007 00:40:00	1.8	0.5	3.0	0.7	2.0	0.8	3.6	1.0	1.9	0.6	3.0	0.7	1.7	0.6	2.6	0.7									33	11	31	260	24	12	29	350					-9.5	0.0	-9.2	-9.6								
11/18/2007 00:50:00	1.9	0.5	2.6	0.4	2.4	0.4	3.0	1.3	2.1	0.5	3.0	0.4	1.9	0.5	2.6	0.4									41	22	54	260	39	19	57	350					-9.6	0.0	-9.4	-9.6								
11/18/2007 01:00:00	2.1	0.3	3.0	1.1	2.5	0.3	3.3	1.6	2.2	0.4	3.0	1.1	2.0	0.3	2.6	1.1									61	12	38	260	46	6	31	350					-9.7	0.0	-9.6	-9.8								
11/18/2007 01:10:00	1.9	0.4	3.0	0.7	2.3	0.5	3.3	1.3	2.0	0.5	2.6	0.7	1.8	0.5	2.6	0.4									32	18	357	260	25	15	9	350					-9.6	0.0	-9.4	-9.8								
11/18/2007 01:20:00	1.7	0.4	2.3	0.4	2.2	0.3	3.0	1.6	1.8	0.3	2.6	1.1	1.6	0.3	2.3	0.7									50	14	60	260	35	8	19	350					-9.8	0.0	-9.6	-10.0								
11/18/2007 01:30:00	2.3	0.3	3.0	1.5	2.7	0.4	3.6	1.9	2.4	0.3	3.0	1.5	2.0	0.3	3.0	1.1									53	11	32	260	40	8	29	350					-10.0	0.0	-9.8	-10.0								
11/18/2007 01:40:00	2.4	0.4	3.8	1.9	3.1	0.5	4.4	1.9	2.6	0.4	3.8	1.9	2.3	0.4	3.4	1.5									32	10	26	260	26	6	18	350					-10.1	0.0	-10.0	-10.0								
11/18/2007 01:50:00	3.2	0.4	4.2	2.3	4.0	0.3	5.0	3.0	3.5	0.3	4.6	2.6	3.0	0.3	3.8	1.9									35	6	31	260	28	5	28	350					-9.9	0.0	-9.6	-10.0								
11/18/2007 02:00:00	3.2	0.4	4.2	2.3	3.6	0.4	4.4	2.4	3.5	0.4	4.9	2.3	3.1	0.4	4.2	1.9									60	9	74	260	54	8	73	350					-9.8	0.0	-9.6	-9.8								
11/18/2007 02:10:00	3.2	0.5	4.6	1.9	3.6	0.5	4.4	2.4	3.4	0.5	4.2	2.3	3.1	0.4	3.8	1.9									60	5	53	260	53	4	49	350					-9.8	0.0	-9.6	-9.8								
