SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
02/09/2009 00:00:00	8.1	0.6	9.1	6.8	9.2	0.3	9.9	8.2	7.9	0.3	8.8	6.8	7.6	0.3	8.4	6.8									21	2	17	260	14	1	9	350	13.2	0.0	13.2	13.2	-25.0	0.1	-24.6	-25.2					73.7	0.1	73.9	73.3
02/09/2009 00:10:00	7.2	0.4	8.4	6.5	8.2	0.4	9.3	7.3	7.1	0.4	8.0	6.5	7.3	0.3	8.0	5.7									25	3	22	260	17	2	15	350	13.2	0.0	13.2	13.2	-24.7	0.0	-24.6	-24.9					74.0	0.0	74.1	73.7
02/09/2009 00:20:00	6.7	0.4	7.6	5.7	8.0	0.4	8.7	6.7	6.9	0.3	7.6	6.1	7.1	0.3	8.0	6.1									26	2	21	260	18	2	14	350	13.2	0.0	13.2	13.2	-24.8	0.0	-24.6	-24.9					74.0	0.0	74.1	73.7
02/09/2009 00:30:00	5.9	0.4	6.8	4.9	7.1	0.5	8.2	5.9	6.5	0.5	7.2	5.3	6.7	0.4	7.6	5.7									26	2	25	260	18	2	15	350	13.2	0.0	13.2	13.2	-25.0	0.1	-24.7	-25.2					73.8	0.1	73.9	73.5
02/09/2009 00:40:00	5.0	0.3	6.1	4.6	6.2	0.4	7.3	5.3	5.7	0.4	6.8	4.6	6.0	0.3	6.8	5.3									24	2	20	260	15	2	14	350	13.2	0.0	13.2	13.2	-25.4	0.1	-25.1	-25.6					73.4	0.0	73.7	73.3
02/09/2009 00:50:00	4.9	0.2	5.3	4.6	5.2	0.2	5.9	4.7	4.8	0.2	5.3	4.6	5.3	0.3	6.1	4.6									24	1	24	260	14	1	10	350	13.2	0.0	13.2	13.2	-25.8	0.1	-25.6	-26.1					73.0	0.1	73.3	72.9
02/09/2009 01:00:00	5.3	0.3	6.1	4.6	5.6	0.6	7.3	4.7	5.3	0.6	6.8	4.6	5.3	0.6	6.8	4.2									25	2	19	260	16	1	11	350	13.2	0.0	13.2	13.2	-26.0	0.0	-25.7	-26.1					72.8	0.0	72.9	72.7
02/09/2009 01:10:00	5.4	0.3	6.1	4.6	6.4	0.3	7.0	5.3	5.8	0.3	6.5	4.9	5.8	0.3	6.8	4.9									26	4	19	260	16	1	9	350	13.2	0.0	13.2	13.2	-25.8	0.1	-25.6	-26.1					72.8	0.0	72.9	72.7
02/09/2009 01:20:00	5.9	0.3	6.8	4.9	7.0	0.4	7.9	5.9	6.1	0.4	6.8	5.3	6.5	0.3	7.2	5.7									26	3	22	260	18	2	12	350	13.2	0.0	13.2	13.1	-25.8	0.0	-25.6	-25.9					72.8	0.0	72.9	72.7
02/09/2009 01:30:00	6.2	0.4	7.2	5.3	6.1	0.3	7.0	5.3	5.7	0.3	6.5	4.9	5.5	0.6	6.8	4.2									32	3	32	260	22	4	25	350	13.2	0.0	13.2	13.1	-25.8	0.1	-25.6	-26.1					72.8	0.0	73.1	72.5
02/09/2009 01:40:00	6.3	0.3	7.2	5.3	5.9	0.3	7.3	5.3	5.6	0.4	6.8	4.9	4.8	0.3	5.7	4.2									36	4	42	260	26	4	29	350	13.2	0.0	13.2	13.1	-26.1	0.0	-25.9	-26.1					72.6	0.0	72.9	72.5
