SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
07/17/2008 00:00:00	14.1	1.6	18.3	9.9	14.2	1.5	19.0	10.4	13.9	1.7	18.7	9.5	13.5	1.8	18.7	9.1									155	6	165	260	146	7	147	350					6.3	0.0	6.4	6.1								
07/17/2008 00:10:00	13.2	1.0	15.6	9.1	13.3	1.0	16.1	10.2	13.0	1.1	15.6	9.1	12.6	1.2	15.6	9.1									153	6	152	260	145	6	136	350					6.2	0.0	6.4	6.1								
07/17/2008 00:20:00	12.9	1.8	18.3	9.5	13.0	1.7	17.6	9.3	12.6	1.9	18.3	8.4	12.2	1.9	17.6	8.4									151	6	151	260	143	7	144	350					6.1	0.0	6.1	5.9								
07/17/2008 00:30:00	15.1	1.7	18.3	10.3	15.0	1.7	18.4	10.7	14.9	1.9	18.7	9.9	14.1	1.9	17.9	9.5									152	5	158	260	144	7	146	350					6.0	0.0	6.1	5.9								
07/17/2008 00:40:00	13.5	1.5	16.8	9.5	13.5	1.4	17.3	9.3	13.3	1.7	17.2	8.8	12.8	1.8	17.2	6.8									149	4	153	260	140	6	143	350					5.8	0.0	5.9	5.6								
07/17/2008 00:50:00	13.1	1.6	16.4	9.5	13.1	1.7	16.4	9.0	12.7	1.8	16.4	7.6	12.2	2.1	17.2	8.0									150	7	149	260	141	9	137	350					5.8	0.0	5.9	5.6								
07/17/2008 01:00:00	13.0	1.3	17.6	9.5	13.2	1.2	17.0	9.0	12.8	1.4	17.2	8.0	12.4	1.5	16.1	8.0									147	7	158	260	140	8	150	350					5.8	0.0	5.9	5.6								
07/17/2008 01:10:00	13.4	1.5	17.9	10.7	13.5	1.4	17.6	10.4	13.2	1.5	17.9	10.7	12.7	1.5	16.8	8.8									145	5	143	260	136	6	130	350					5.8	0.0	5.9	5.6								
07/17/2008 01:20:00	12.4	1.0	14.9	9.5	12.5	1.0	14.7	9.3	12.2	1.1	14.9	8.8	11.7	1.2	14.5	8.0									144	5	138	260	135	6	139	350					5.7	0.0	5.9	5.6								
07/17/2008 01:30:00	13.3	1.1	17.2	9.5	13.3	1.1	16.1	9.6	13.0	1.2	16.4	9.1	12.6	1.3	16.1	8.0									143	4	144	260	135	5	136	350					5.7	0.0	5.9	5.6								
07/17/2008 01:40:00	14.0	1.2	17.6	11.5	13.8	1.2	17.6	10.7	13.6	1.4	17.9	10.3	12.8	1.3	16.8	9.5									145	5	150	260	137	6	138	350					5.8	0.0	5.9	5.6								
07/17/2008 01:50:00	13.8	1.2	16.8	10.7	13.6	1.2	16.7	10.2	13.4	1.4	16.8	9.5	12.8	1.5	16.4	8.8									145	6	143	260	137	6	143	350					5.8	0.0	5.9	5.6								
07/17/2008 02:00:00	13.9	1.3	17.2	10.7	13.9	1.2	17.0	10.4	13.7	1.4	17.2	9.9	13.2	1.5	16.8	8.8									145	5	145	260	137	6	149	350					5.8	0.0	5.9	5.6								
07/17/2008 02:10:00	14.4	1.1	17.2	11.5	14.3	1.1	17.3	11.6	14.1	1.2	17.2	11.1	13.6	1.3	16.8	10.7									146	5	143	260	138	6	133	350					5.8	0.0	5.9	5.6								
07/17/2008 02:20:00	14.5	1.5	17.6	10.7	14.6	1.4	17.6	11.0	14.3	1.5	17.6	9.1	13.8	1.6	16.8	8.8									150	5	152	260	142	6	139	350					5.8	0.0	5.9	5.6								
