SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/05/2008 00:00:00	6.0	0.5	7.2	4.6	6.4	0.5	7.9	5.0	6.0	0.5	7.6	4.6	5.9	0.7	8.0	3.8									152	5	153	260	143	5	140	350					5.2	0.0	5.4	5.1								
06/05/2008 00:10:00	6.2	0.6	7.6	4.6	6.4	0.6	7.6	4.7	6.0	0.6	7.2	3.8	5.8	0.7	7.2	3.8									147	8	145	260	139	7	140	350					5.1	0.0	5.4	4.9								
06/05/2008 00:20:00	4.8	0.5	6.1	3.8	5.0	0.5	6.7	3.6	4.8	0.5	6.1	3.4	4.6	0.5	6.1	3.0									134	5	142	260	126	5	130	350					4.8	0.0	5.1	4.9								
06/05/2008 00:30:00	5.2	0.6	6.8	3.8	5.3	0.6	6.7	3.9	5.1	0.6	6.8	3.4	5.0	0.7	6.5	3.0									136	6	124	260	127	6	132	350					4.9	0.0	5.1	4.9								
06/05/2008 00:40:00	5.1	0.6	6.8	3.8	4.9	0.4	5.9	4.1	5.0	0.6	6.5	3.8	4.6	0.6	6.5	3.4									130	7	124	260	122	6	134	350					4.8	0.0	4.9	4.9								
06/05/2008 00:50:00	6.8	0.5	7.6	5.3	5.6	0.4	6.7	4.4	6.7	0.5	8.0	5.3	6.2	0.6	7.6	4.2									123	4	115	260	114	3	120	350					4.8	0.0	4.9	4.9								
06/05/2008 01:00:00	6.8	0.4	7.6	5.7	6.1	0.6	7.6	4.1	6.7	0.4	7.6	5.3	6.2	0.5	7.2	4.6									129	3	127	260	119	4	118	350					4.8	0.0	4.9	4.7								
06/05/2008 01:10:00	6.9	0.5	8.4	5.7	6.4	0.6	7.9	5.0	6.7	0.5	8.0	4.9	6.3	0.5	7.6	4.6									130	4	136	260	121	4	132	350					4.8	0.0	4.9	4.7								
06/05/2008 01:20:00	5.7	0.5	6.8	4.6	5.6	0.7	7.0	3.9	5.6	0.6	6.8	4.6	5.3	0.6	6.8	3.8									131	3	130	260	122	4	126	350					4.8	0.0	4.9	4.7								
06/05/2008 01:30:00	5.0	0.4	5.7	3.8	4.4	0.4	5.3	3.6	4.9	0.4	5.7	3.8	4.6	0.4	5.7	3.4									126	2	127	260	116	2	116	350					4.7	0.0	4.9	4.7								
06/05/2008 01:40:00	6.0	0.5	7.2	4.6	5.1	0.8	6.7	3.6	5.8	0.5	6.8	4.6	5.4	0.5	6.8	4.2									115	4	115	260	106	4	102	350					4.7	0.0	4.9	4.7								
06/05/2008 01:50:00	6.4	0.5	7.6	4.9	6.0	0.4	7.0	4.7	6.2	0.5	7.6	4.9	5.7	0.5	6.8	3.4									111	4	112	260	102	3	100	350					4.8	0.0	4.9	4.9								
06/05/2008 02:00:00	6.3	0.6	7.6	4.9	5.8	0.5	7.3	4.4	6.1	0.7	7.6	4.6	5.4	0.7	6.8	3.0									112	5	120	260	103	5	100	350					4.9	0.0	5.1	4.9								
06/05/2008 02:10:00	6.3	0.5	8.0	4.6	5.9	0.5	7.6	4.7	6.0	0.6	7.6	4.6	5.5	0.8	7.2	3.4									108	5	108	260	100	4	99	350					4.9	0.0	5.1	4.9								
06/05/2008 02:20:00	6.4	0.5	8.0	5.3	6.1	0.5	7.3	4.7	6.3	0.5	8.0	4.9	5.8	0.6	7.2	3.8									109	4	111	260	101	4	96	350					5.0	0.0	5.1	4.9								
