SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/09/2007 00:00:00	0.4	0.0	0.4	0.4	8.5	0.6	10.2	6.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	67	5	65	350					-1.1	0.0	-0.8	-1.1								
11/09/2007 00:10:00	0.4	0.0	0.4	0.4	8.3	0.6	9.9	7.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	66	5	60	350					-1.1	0.0	-1.1	-1.3								
11/09/2007 00:20:00	0.4	0.0	0.4	0.4	8.4	0.7	10.2	6.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	70	7	68	350					-1.1	0.0	-1.1	-1.3								
11/09/2007 00:30:00	0.4	0.0	0.4	0.4	8.4	0.6	9.9	6.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	72	6	67	350					-1.1	0.0	-1.1	-1.3								
11/09/2007 00:40:00	0.4	0.0	0.4	0.4	8.4	0.5	10.2	7.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	72	5	73	350					-1.2	0.0	-1.1	-1.3								
11/09/2007 00:50:00	0.4	0.0	0.4	0.4	7.9	0.7	9.6	5.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	73	6	72	350					-1.3	0.0	-1.1	-1.3								
11/09/2007 01:00:00	0.4	0.0	0.4	0.4	8.2	0.7	9.9	6.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	73	6	71	350					-1.4	0.0	-1.1	-1.3								
11/09/2007 01:10:00	0.4	0.0	0.4	0.4	8.3	0.7	9.9	6.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	74	6	73	350					-1.4	0.0	-1.3	-1.5								
11/09/2007 01:20:00	0.4	0.0	0.4	0.4	8.1	0.6	9.6	6.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	69	6	68	350					-1.5	0.0	-1.3	-1.8								
11/09/2007 01:30:00	0.4	0.0	0.4	0.4	7.9	0.7	9.6	6.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	66	6	58	350					-1.7	0.0	-1.5	-2.0								
11/09/2007 01:40:00	0.4	0.0	0.4	0.4	7.9	0.8	9.6	5.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	68	7	67	350					-1.9	0.0	-1.8	-2.0								
11/09/2007 01:50:00	0.4	0.0	0.4	0.4	7.6	0.7	9.6	5.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	69	6	66	350					-1.9	0.0	-1.8	-2.0								
11/09/2007 02:00:00	0.4	0.0	0.4	0.4	8.4	0.6	10.2	6.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	72	6	76	350					-1.8	0.0	-1.8	-2.0								
11/09/2007 02:10:00	0.4	0.0	0.4	0.4	8.3	0.7	10.2	6.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	74	7	69	350					-1.8	0.0	-1.8	-2.0								
