SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
02/01/2009 00:00:00	2.4	0.2	2.6	1.9	1.0	0.0	1.0	1.0	2.5	0.2	3.0	2.3	2.3	0.2	2.6	1.9									332	2	326	260	327	0	350	350	13.2	0.0	13.2	13.2	-21.2	0.0	-21.0	-21.3					77.7	0.0	78.0	77.6
02/01/2009 00:10:00	2.3	0.2	2.6	1.9	1.0	0.0	1.0	1.0	2.5	0.2	3.0	2.3	2.2	0.1	2.6	1.9									331	2	330	260	327	0	350	350	13.2	0.0	13.2	13.2	-21.3	0.0	-21.3	-21.3					77.7	0.0	78.0	77.6
02/01/2009 00:20:00	2.6	0.3	3.0	1.9	1.0	0.0	1.0	1.0	2.6	0.2	3.0	2.3	2.2	0.2	2.6	1.9									328	2	322	260	327	0	350	350	13.2	0.0	13.2	13.2	-21.3	0.0	-21.3	-21.5					77.6	0.0	77.8	77.4
02/01/2009 00:30:00	2.7	0.2	3.0	2.3	1.0	0.0	1.0	1.0	2.6	0.2	3.0	2.3	2.3	0.2	2.6	1.9									330	2	324	260	327	0	350	350	13.2	0.0	13.2	13.2	-21.4	0.0	-21.3	-21.5					77.5	0.0	77.6	77.4
02/01/2009 00:40:00	2.6	0.3	3.4	1.9	1.0	0.0	1.0	1.0	2.5	0.3	3.0	1.9	2.3	0.3	2.6	1.9									326	5	313	260	327	0	350	350	13.2	0.0	13.2	13.2	-21.5	0.0	-21.3	-21.7					77.4	0.0	77.6	77.2
02/01/2009 00:50:00	2.8	0.3	3.4	2.3	1.0	0.0	1.0	1.0	2.6	0.3	3.4	1.9	2.2	0.2	3.0	1.9									325	3	323	260	327	0	350	350	13.2	0.0	13.2	13.2	-21.8	0.1	-21.5	-22.0					76.9	0.1	77.2	76.5
02/01/2009 01:00:00	3.3	0.2	3.8	2.6	1.0	0.0	1.0	1.0	3.1	0.2	3.4	2.3	2.7	0.2	3.0	2.3									325	1	322	260	327	0	350	350	13.2	0.0	13.2	13.2	-22.1	0.0	-21.8	-22.2					76.7	0.0	76.8	76.5
02/01/2009 01:10:00	3.5	0.2	4.2	3.0	1.0	0.0	1.0	1.0	3.3	0.2	3.8	3.0	2.8	0.2	3.4	2.3									323	2	319	260	327	0	350	350	13.2	0.0	13.2	13.1	-21.8	0.0	-21.7	-22.0					76.7	0.0	76.8	76.5
02/01/2009 01:20:00	3.1	0.4	3.8	1.9	1.0	0.0	1.0	1.0	3.0	0.3	3.4	1.9	2.7	0.3	3.4	1.9									325	4	318	260	327	0	350	350	13.2	0.0	13.2	13.1	-21.7	0.0	-21.5	-21.8					76.8	0.0	77.0	76.5
02/01/2009 01:30:00	2.5	0.4	3.4	1.9	1.0	0.0	1.0	1.0	2.2	0.3	3.0	1.9	2.2	0.2	3.0	1.9									320	7	310	260	327	0	350	350	13.2	0.0	13.2	13.1	-21.4	0.1	-21.3	-21.7					77.2	0.1	77.6	76.8
02/01/2009 01:40:00	2.9	0.2	3.4	2.6	1.0	0.0	1.0	1.0	2.6	0.2	3.4	2.3	2.4	0.3	3.0	1.9									314	3	311	260	327	0	350	350	13.2	0.0	13.2	13.1	-21.4	0.1	-21.3	-21.7					77.4	0.0	77.6	77.2
