SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/30/2007 00:00:00	2.3	0.4	3.4	1.1	1.8	0.2	2.4	1.3	1.8	0.4	2.6	0.7	1.7	0.4	2.6	1.1									240	5	249	260	253	6	255	350					-11.2	0.0	-11.1	-11.3								
12/30/2007 00:10:00	2.9	0.4	4.2	1.9	2.0	0.2	2.4	1.6	2.3	0.4	3.8	1.5	2.0	0.4	3.4	1.1									253	6	275	260	264	4	259	350					-11.5	0.0	-11.3	-11.5								
12/30/2007 00:20:00	3.1	0.4	3.8	2.3	2.0	0.2	2.4	1.6	2.4	0.4	3.4	1.1	2.0	0.3	2.6	1.1									254	9	258	260	264	3	263	350					-11.5	0.0	-11.3	-11.7								
12/30/2007 00:30:00	3.1	0.2	3.8	2.6	2.0	0.2	2.4	1.9	2.5	0.3	3.4	1.5	2.0	0.3	3.0	1.5									254	7	260	260	263	2	263	350					-11.4	0.0	-11.3	-11.5								
12/30/2007 00:40:00	3.0	0.4	3.8	2.3	2.0	0.2	2.4	1.6	2.3	0.4	3.0	1.5	1.9	0.4	2.6	1.1									254	10	259	260	263	3	266	350					-11.4	0.0	-11.3	-11.5								
12/30/2007 00:50:00	3.1	0.4	4.2	1.9	2.0	0.2	2.4	1.6	2.3	0.4	3.0	1.5	1.9	0.3	3.0	1.1									253	5	267	260	263	3	267	350					-11.6	0.0	-11.5	-11.7								
12/30/2007 01:00:00	3.1	0.4	3.8	2.3	2.0	0.2	2.4	1.6	2.4	0.4	3.4	1.5	2.0	0.3	3.0	1.1									254	7	257	260	263	3	264	350					-11.7	0.0	-11.7	-11.9								
12/30/2007 01:10:00	3.2	0.3	3.8	2.6	2.0	0.1	2.4	1.6	2.4	0.2	3.0	1.9	1.9	0.2	2.6	1.5									256	14	258	260	264	2	267	350					-11.8	0.0	-11.7	-12.1								
12/30/2007 01:20:00	3.2	0.3	4.2	2.3	2.0	0.2	2.4	1.6	2.6	0.3	3.4	1.9	2.1	0.3	3.0	1.5									265	7	259	260	264	3	266	350					-12.0	0.0	-11.9	-12.1								
12/30/2007 01:30:00	3.9	0.4	4.9	3.0	2.2	0.2	2.7	1.9	3.1	0.4	4.6	1.9	2.4	0.4	3.4	1.5									269	10	269	260	265	2	262	350					-12.0	0.0	-11.9	-12.1								
12/30/2007 01:40:00	4.0	0.5	5.3	2.6	2.3	0.2	2.7	1.9	3.4	0.5	4.6	1.9	2.7	0.4	3.8	1.9									277	6	274	260	270	2	272	350					-12.1	0.0	-11.9	-12.3								
12/30/2007 01:50:00	3.8	0.4	4.9	3.0	2.2	0.2	2.4	1.9	3.2	0.4	4.2	2.3	2.5	0.3	3.4	1.9									277	7	280	260	271	3	269	350					-12.0	0.0	-11.9	-12.1								
12/30/2007 02:00:00	4.4	0.4	5.3	3.0	2.4	0.2	3.0	2.1	3.8	0.4	4.9	3.0	3.1	0.4	4.2	2.3									290	5	284	260	276	1	276	350					-11.9	0.0	-11.7	-12.1								
12/30/2007 02:10:00	3.9	0.3	4.9	3.4	2.3	0.2	2.7	1.9	3.6	0.3	4.2	3.0	2.9	0.3	3.8	2.3									292	4	286	260	279	5	277	350					-12.2	0.1	-11.9	-12.5								
