SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
07/11/2008 00:00:00	5.7	1.1	8.0	2.6	6.3	1.0	8.7	4.1	5.4	1.0	7.6	2.6	5.2	1.1	7.6	2.6									212	7	211	260	205	8	203	350					7.3	0.0	7.4	7.2								
07/11/2008 00:10:00	5.4	0.9	7.2	2.6	5.9	0.7	7.3	4.1	5.0	0.8	6.5	2.3	4.9	1.0	6.8	3.0									212	8	219	260	205	8	203	350					7.2	0.0	7.4	7.2								
07/11/2008 00:20:00	5.3	0.7	6.8	3.0	5.6	0.7	7.0	3.6	4.9	0.8	6.5	2.6	4.7	0.8	6.5	2.6									214	7	224	260	207	7	210	350					7.1	0.0	7.4	7.2								
07/11/2008 00:30:00	5.4	0.8	6.8	3.0	6.0	0.7	7.9	4.7	5.0	0.8	7.2	3.0	4.8	0.8	6.5	3.0									210	7	214	260	203	8	202	350					7.0	0.0	7.2	7.2								
07/11/2008 00:40:00	5.1	0.9	7.6	3.0	6.2	0.7	7.9	4.7	5.0	0.7	7.2	3.0	4.7	0.8	6.8	2.6									205	6	216	260	198	7	210	350					7.0	0.0	7.2	6.9								
07/11/2008 00:50:00	4.4	0.8	6.5	2.3	5.9	0.7	7.6	4.1	4.5	0.7	6.1	2.6	4.2	0.7	6.1	1.9									200	7	195	260	193	7	196	350					6.9	0.0	7.2	6.9								
07/11/2008 01:00:00	4.4	0.8	6.8	2.3	5.6	0.6	7.0	3.9	4.3	0.7	6.1	2.6	4.1	0.8	6.1	2.3									202	7	231	260	195	9	205	350					6.9	0.0	7.2	6.9								
07/11/2008 01:10:00	4.2	0.7	6.1	2.6	5.7	0.5	7.3	4.7	4.4	0.6	6.1	2.3	4.3	0.7	6.1	1.9									198	7	194	260	190	7	184	350					6.8	0.0	6.9	6.6								
07/11/2008 01:20:00	4.6	0.7	6.8	2.6	6.0	0.6	7.6	3.6	4.7	0.7	6.5	2.6	4.5	0.8	6.5	2.6									200	7	187	260	193	8	189	350					6.6	0.0	6.9	6.6								
07/11/2008 01:30:00	4.3	0.7	6.1	2.6	5.8	0.6	7.3	4.1	4.5	0.6	6.5	2.6	4.1	0.7	6.8	2.3									200	6	196	260	193	7	190	350					6.6	0.0	6.9	6.6								
07/11/2008 01:40:00	5.1	0.8	7.2	3.0	6.4	0.5	7.9	4.7	5.0	0.6	6.5	3.4	5.0	0.9	7.2	2.6									193	6	189	260	185	7	190	350					6.6	0.0	6.9	6.6								
07/11/2008 01:50:00	5.9	0.7	7.2	4.2	6.5	0.7	7.9	4.7	5.5	0.6	6.8	3.4	5.5	0.7	7.2	3.4									186	6	186	260	178	7	170	350					6.6	0.0	6.9	6.6								
07/11/2008 02:00:00	5.6	0.8	7.6	3.8	6.7	0.6	7.9	5.0	5.3	0.6	6.8	3.4	5.4	0.9	7.6	3.8									191	6	189	260	183	7	191	350					6.6	0.0	6.9	6.4								
07/11/2008 02:10:00	4.9	0.8	7.2	3.4	6.5	0.5	7.9	5.0	4.9	0.6	6.5	3.0	4.8	0.8	6.8	3.0									195	5	193	260	187	5	197	350					6.5	0.0	6.6	6.4								
07/11/2008 02:20:00	4.7	0.7	6.5	3.0	6.4	0.5	7.6	4.7	4.8	0.6	6.1	3.4	4.7	0.7	6.5	3.0									197	5	200	260	190	6	186	350					6.5	0.0	6.4	6.4								
