SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
01/28/2009 00:00:00	8.3	0.4	9.5	7.2	7.6	0.3	8.7	6.7	7.7	0.4	8.8	6.8	6.8	0.4	8.4	5.7									49	3	43	260	40	2	35	350	13.3	0.0	13.3	13.2	-20.2	0.1	-20.1	-20.4					79.3	0.1	79.5	79.1
01/28/2009 00:10:00	8.3	0.4	9.5	7.2	7.6	0.3	8.7	7.0	7.6	0.4	8.8	6.8	6.9	0.3	8.0	6.1									48	2	49	260	40	2	36	350	13.3	0.0	13.3	13.2	-20.4	0.0	-20.2	-20.6					79.0	0.0	79.3	78.9
01/28/2009 00:20:00	9.4	0.5	10.3	8.4	8.8	0.5	9.9	7.0	8.7	0.5	9.9	7.2	7.9	0.5	9.1	6.5									49	2	48	260	42	2	41	350	13.3	0.0	13.3	13.2	-20.3	0.0	-20.1	-20.6					79.1	0.0	79.3	78.9
01/28/2009 00:30:00	9.7	0.4	10.7	8.4	9.4	0.4	10.4	8.4	9.0	0.5	10.3	7.6	8.1	0.4	9.1	6.8									45	2	43	260	38	2	36	350	13.3	0.0	13.3	13.2	-20.2	0.0	-20.1	-20.4					79.2	0.0	79.5	79.1
01/28/2009 00:40:00	10.5	0.5	12.6	9.1	10.4	0.4	11.6	8.7	9.7	0.5	10.7	8.4	8.6	0.5	9.9	6.5									42	3	48	260	35	2	33	350	13.3	0.0	13.3	13.2	-20.5	0.1	-20.2	-20.8					79.0	0.0	79.3	78.6
01/28/2009 00:50:00	11.0	0.5	12.6	9.5	10.9	0.5	12.2	9.6	10.1	0.5	11.8	8.4	9.2	0.6	10.7	7.6									44	3	47	260	37	2	32	350	13.3	0.0	13.3	13.2	-20.7	0.1	-20.4	-21.0					78.8	0.0	79.1	78.4
01/28/2009 01:00:00	10.8	0.5	11.8	9.5	11.0	0.4	12.2	9.9	10.1	0.4	11.5	8.4	9.4	0.5	11.1	8.0									44	3	47	260	37	2	35	350	13.2	0.0	13.3	13.2	-20.8	0.0	-20.6	-21.0					78.6	0.0	78.9	78.4
01/28/2009 01:10:00	10.7	0.6	12.2	9.1	10.8	0.6	12.4	9.6	9.9	0.6	11.5	8.4	9.2	0.6	10.7	7.6									43	3	45	260	36	3	40	350	13.2	0.0	13.3	13.2	-20.8	0.1	-20.8	-21.3					78.5	0.1	78.6	78.2
01/28/2009 01:20:00	10.7	0.6	12.6	9.1	10.8	0.5	12.2	9.6	9.9	0.6	11.5	8.4	9.2	0.6	10.7	7.6									42	3	39	260	36	3	35	350	13.2	0.0	13.3	13.2	-21.3	0.0	-21.1	-21.3					78.2	0.0	78.2	78.0
01/28/2009 01:30:00	10.6	0.6	12.6	9.1	10.7	0.5	12.4	9.3	9.7	0.6	11.8	8.0	9.1	0.6	10.7	7.6									42	3	45	260	36	3	41	350	13.2	0.0	13.3	13.2	-21.0	0.0	-20.8	-21.3					78.3	0.0	78.4	78.0
01/28/2009 01:40:00	10.5	0.7	12.6	8.8	10.5	0.6	12.2	9.3	9.6	0.7	11.5	8.4	9.0	0.6	10.3	7.6									42	3	41	260	36	3	41	350	13.2	0.0	13.3	13.2	-21.2	0.0	-21.0	-21.3					78.2	0.0	78.2	78.0
