SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
02/05/2009 00:00:00	9.1	0.9	12.2	6.8	11.6	1.0	15.9	9.6	8.3	0.7	11.5	6.8	7.4	0.5	9.5	5.7									71	6	73	260	56	7	60	350	13.1	0.0	13.1	13.1	-20.6	0.1	-20.2	-20.8					78.8	0.0	79.1	78.4
02/05/2009 00:10:00	10.1	1.0	12.6	7.2	12.7	1.3	15.9	9.6	9.1	0.9	11.1	6.8	8.0	0.8	9.9	6.1									79	6	78	260	63	7	55	350	13.1	0.0	13.1	13.1	-20.3	0.1	-19.9	-20.6					79.0	0.1	79.3	78.9
02/05/2009 00:20:00	10.2	1.0	12.2	8.0	13.1	1.1	15.9	10.4	9.3	0.7	11.5	7.2	8.1	0.7	9.9	6.1									78	6	93	260	64	8	59	350	13.1	0.0	13.1	13.1	-19.9	0.0	-19.7	-20.1					79.5	0.0	79.7	79.3
02/05/2009 00:30:00	9.0	0.8	11.5	6.8	11.8	1.0	14.4	9.6	8.3	0.7	10.3	6.5	7.3	0.7	9.1	5.7									72	6	83	260	57	7	60	350	13.1	0.0	13.1	13.1	-20.0	0.1	-19.7	-20.1					79.5	0.0	79.7	79.3
02/05/2009 00:40:00	8.6	0.7	10.3	6.5	11.2	0.9	14.4	9.0	7.9	0.6	9.9	6.1	7.0	0.6	8.8	5.3									70	6	67	260	55	7	53	350	13.1	0.0	13.1	13.1	-20.2	0.0	-20.1	-20.4					79.2	0.0	79.5	79.1
02/05/2009 00:50:00	9.0	0.8	11.5	6.5	11.6	1.1	14.4	8.7	8.2	0.7	9.9	6.1	7.3	0.7	9.1	5.7									73	5	71	260	58	7	62	350	13.1	0.0	13.1	13.1	-20.2	0.0	-20.1	-20.4					79.2	0.0	79.3	79.1
02/05/2009 01:00:00	8.8	0.6	11.1	6.8	11.6	1.0	15.0	9.3	8.2	0.6	9.9	6.5	7.3	0.6	8.8	5.7									73	6	74	260	58	8	55	350	13.1	0.0	13.1	13.1	-20.2	0.0	-20.1	-20.2					79.3	0.0	79.5	79.1
02/05/2009 01:10:00	9.0	0.8	11.5	6.1	11.8	1.0	14.4	8.4	8.3	0.7	10.3	5.7	7.3	0.6	9.1	5.7									76	5	78	260	61	6	56	350	13.1	0.0	13.1	13.1	-20.2	0.0	-20.1	-20.2					79.2	0.0	79.3	79.1
02/05/2009 01:20:00	9.1	0.8	11.1	7.2	11.7	1.0	14.4	8.7	8.3	0.7	9.9	6.5	7.2	0.6	8.8	5.3									77	5	80	260	62	7	66	350	13.1	0.0	13.1	13.1	-20.1	0.0	-19.9	-20.1					79.3	0.0	79.5	79.1
02/05/2009 01:30:00	9.2	0.9	11.5	6.5	12.0	1.2	14.7	9.0	8.4	0.8	10.3	6.1	7.3	0.7	9.5	5.3									79	5	75	260	64	7	64	350	13.1	0.0	13.1	13.1	-20.0	0.0	-19.7	-20.1					79.5	0.0	79.7	79.1
02/05/2009 01:40:00	8.8	0.8	10.7	6.5	11.7	1.0	14.2	8.7	8.1	0.7	9.5	5.7	7.1	0.6	8.8	5.3									78	5	76	260	63	7	61	350	13.1	0.0	13.1	13.1	-19.7	0.0	-19.5	-19.9					79.7	0.0	79.9	79.5
