SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
02/06/2008 00:00:00	11.0	0.7	12.6	9.1	11.1	0.7	12.4	9.3	10.5	0.7	12.2	8.8	9.9	0.6	11.8	8.4									53	5	51	260	48	5	45	350					-21.2	0.0	-21.0	-21.3								
02/06/2008 00:10:00	11.3	0.6	13.0	9.5	11.2	0.6	12.7	9.3	10.7	0.6	12.6	8.8	10.1	0.6	11.5	8.0									54	4	58	260	49	3	46	350					-21.1	0.0	-20.8	-21.3								
02/06/2008 00:20:00	10.7	0.6	12.6	8.8	10.9	0.7	12.4	8.7	10.2	0.7	11.8	8.0	9.8	0.7	11.8	7.6									51	4	55	260	46	4	45	350					-21.3	0.0	-21.1	-21.3								
02/06/2008 00:30:00	10.7	0.9	13.0	8.8	10.8	1.0	13.0	8.4	10.3	0.9	12.6	7.6	9.8	0.9	12.2	7.6									54	5	58	260	48	6	44	350					-21.2	0.0	-21.0	-21.3								
02/06/2008 00:40:00	11.1	0.9	13.7	9.1	10.9	0.9	13.3	8.4	10.5	0.9	13.3	8.0	9.9	0.9	12.6	8.0									55	5	60	260	50	5	48	350					-21.2	0.0	-21.0	-21.3								
02/06/2008 00:50:00	11.2	1.0	14.1	9.1	11.2	0.8	13.9	9.0	10.7	0.9	13.7	8.8	10.2	0.8	12.6	8.8									53	5	61	260	47	5	54	350					-21.1	0.1	-20.8	-21.3								
02/06/2008 01:00:00	11.6	0.7	13.7	9.5	11.6	0.7	13.3	9.6	11.0	0.7	13.0	9.1	10.4	0.7	13.0	8.0									52	4	54	260	46	4	45	350					-21.3	0.0	-21.1	-21.3								
02/06/2008 01:10:00	11.1	0.8	13.3	9.1	11.2	0.7	13.3	9.6	10.5	0.7	12.6	9.1	9.9	0.7	12.6	7.6									51	5	59	260	45	5	43	350					-21.4	0.1	-21.3	-21.7								
02/06/2008 01:20:00	11.1	0.7	12.6	9.1	11.4	0.7	12.7	9.3	10.6	0.7	12.2	8.8	10.0	0.6	11.8	8.4									48	4	48	260	43	4	42	350					-21.5	0.0	-21.3	-21.8								
02/06/2008 01:30:00	10.6	0.6	11.8	8.8	11.2	0.5	12.4	9.3	10.3	0.6	11.8	8.4	9.7	0.5	11.5	8.4									46	3	50	260	40	4	31	350					-21.7	0.0	-21.5	-21.8								
02/06/2008 01:40:00	9.6	1.0	12.6	7.6	10.1	1.1	13.0	7.9	9.3	1.0	12.2	7.2	8.8	1.0	11.5	6.8									42	5	46	260	36	6	39	350					-21.7	0.1	-21.3	-22.0								
02/06/2008 01:50:00	9.4	0.9	12.2	7.2	9.9	0.8	12.7	7.9	9.0	0.8	11.8	7.2	8.3	0.7	11.5	6.8									42	7	46	260	35	7	32	350					-21.9	0.0	-21.7	-22.0								
02/06/2008 02:00:00	10.0	0.7	11.8	8.4	10.3	0.8	12.4	8.2	9.4	0.8	11.1	7.6	8.7	0.8	10.7	6.8									44	6	41	260	38	6	37	350					-21.9	0.0	-21.7	-22.0								
02/06/2008 02:10:00	9.7	0.8	12.2	7.6	10.0	0.9	12.7	7.9	9.1	0.8	11.5	7.2	8.4	0.7	10.3	6.8									45	5	49	260	37	6	28	350					-22.0	0.0	-21.8	-22.2								
