SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/07/2008 00:00:00	8.0	0.7	9.1	6.1	7.6	0.7	9.0	5.9	7.3	0.7	8.8	5.3	6.8	0.7	8.8	4.9									319	3	318	260	317	4	320	350					0.1	0.0	0.3	0.1								
06/07/2008 00:10:00	7.5	0.7	9.1	4.9	7.1	0.6	9.3	5.6	6.9	0.7	8.8	4.9	6.4	0.6	8.4	4.9									320	4	317	260	319	5	326	350					0.1	0.0	0.3	0.1								
06/07/2008 00:20:00	7.5	0.4	8.4	6.1	7.1	0.3	8.2	6.2	6.8	0.4	8.0	5.7	6.3	0.4	7.6	5.3									324	2	317	260	322	3	324	350					-0.3	0.2	0.3	-0.6								
06/07/2008 00:30:00	7.5	0.3	8.0	6.8	7.1	0.2	7.9	6.4	6.8	0.3	7.6	6.1	6.2	0.3	7.2	5.3									325	2	320	260	323	2	324	350					-0.8	0.0	-0.6	-0.8								
06/07/2008 00:40:00	7.5	0.2	8.0	6.8	7.1	0.3	7.9	6.4	6.8	0.3	7.6	6.1	6.1	0.3	6.8	5.3									326	2	320	260	325	2	328	350					-1.0	0.1	-0.6	-1.1								
06/07/2008 00:50:00	7.4	0.2	8.0	6.8	7.4	0.3	7.9	6.7	7.0	0.3	7.6	6.1	6.3	0.3	6.8	5.7									327	1	324	260	326	1	328	350					-0.8	0.0	-0.6	-1.1								
06/07/2008 01:00:00	7.3	0.2	8.0	6.5	7.2	0.3	7.9	6.4	6.8	0.3	7.2	6.1	6.3	0.3	6.8	5.7									328	1	325	260	328	1	329	350					-0.8	0.0	-0.6	-0.8								
06/07/2008 01:10:00	6.9	0.2	7.2	6.5	7.1	0.2	7.6	6.4	6.6	0.2	6.8	6.1	6.2	0.2	6.8	5.7									329	1	328	260	328	1	332	350					-0.8	0.0	-0.6	-0.8								
06/07/2008 01:20:00	6.3	0.3	6.8	5.7	6.6	0.2	7.0	6.2	6.1	0.3	6.8	5.3	5.9	0.3	6.5	5.3									327	1	326	260	327	1	330	350					-0.6	0.0	-0.6	-0.6								
06/07/2008 01:30:00	5.8	0.2	6.1	5.7	6.2	0.2	6.4	5.9	5.7	0.2	6.1	5.3	5.6	0.2	6.1	5.3									330	1	326	260	329	1	330	350					-0.7	0.0	-0.6	-0.6								
06/07/2008 01:40:00	5.6	0.2	6.1	4.9	6.0	0.2	6.4	5.6	5.5	0.2	6.1	4.9	5.5	0.2	5.7	4.9									329	1	326	260	328	1	330	350					-0.6	0.0	-0.4	-0.6								
06/07/2008 01:50:00	5.3	0.2	5.7	4.9	5.7	0.2	6.2	5.3	5.2	0.2	5.7	4.9	5.2	0.2	5.7	4.9									326	1	324	260	324	2	324	350					-0.6	0.0	-0.4	-0.6								
06/07/2008 02:00:00	5.5	0.2	5.7	5.3	5.8	0.2	6.2	5.3	5.3	0.2	5.7	4.9	5.0	0.2	5.7	4.6									321	1	321	260	319	1	324	350					-0.6	0.0	-0.4	-0.6								
06/07/2008 02:10:00	5.4	0.2	5.7	4.9	5.7	0.2	6.2	5.3	5.2	0.2	5.7	4.9	4.9	0.3	5.3	4.2									319	1	317	260	319	1	320	350					-0.6	0.0	-0.4	-0.6								
