SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/15/2007 00:00:00	0.4	0.0	0.4	0.4	10.6	1.2	13.6	8.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	5	6	8	350					-10.3	0.0	-10.0	-10.4								
11/15/2007 00:10:00	0.4	0.0	0.4	0.4	12.2	0.6	13.9	11.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	8	3	9	350					-9.9	0.0	-9.8	-10.2								
11/15/2007 00:20:00	0.4	0.0	0.4	0.4	12.3	0.6	13.6	10.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	5	3	0	350					-10.0	0.0	-9.8	-10.0								
11/15/2007 00:30:00	0.4	0.0	0.4	0.4	12.7	0.6	13.6	10.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	4	2	2	350					-10.2	0.1	-10.0	-10.4								
11/15/2007 00:40:00	0.4	0.0	0.4	0.4	12.8	0.5	13.6	11.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	4	1	1	350					-10.5	0.0	-10.4	-10.7								
11/15/2007 00:50:00	0.4	0.0	0.4	0.4	12.6	0.4	13.6	11.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	6	2	4	350					-10.7	0.1	-10.4	-10.9								
11/15/2007 01:00:00	0.4	0.0	0.4	0.4	11.9	0.6	13.3	9.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	7	2	5	350					-10.7	0.0	-10.4	-10.9								
11/15/2007 01:10:00	0.4	0.0	0.4	0.4	13.0	0.4	13.9	11.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	5	1	1	350					-10.7	0.0	-10.4	-10.9								
11/15/2007 01:20:00	0.4	0.0	0.4	0.4	12.8	0.4	14.4	11.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	4	2	359	350					-10.7	0.0	-10.4	-10.9								
11/15/2007 01:30:00	0.4	0.0	0.4	0.4	13.5	0.7	15.6	11.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	1	4	359	350					-10.4	0.2	-10.0	-10.9								
11/15/2007 01:40:00	0.4	0.0	0.4	0.4	13.4	0.7	15.3	11.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	358	3	356	350					-9.8	0.2	-9.4	-10.0								
11/15/2007 01:50:00	0.4	0.0	0.4	0.4	12.7	1.0	14.7	10.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	357	3	355	350					-9.4	0.0	-9.2	-9.6								
11/15/2007 02:00:00	0.4	0.0	0.4	0.4	11.6	0.8	13.6	9.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	356	2	351	350					-9.7	0.0	-9.4	-9.8								
11/15/2007 02:10:00	0.4	0.0	0.4	0.4	11.8	0.9	14.2	9.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									119	0	260	260	359	4	355	350					-9.5	0.2	-9.2	-9.8								
