SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
09/18/2008 00:00:00	10.0	0.4	11.1	8.4	10.1	0.5	11.3	8.4	9.1	0.5	10.3	7.2	8.5	0.6	9.5	6.5									6	3	7	260	0	3	358	350					3.0	0.0	3.4	2.9								
09/18/2008 00:10:00	10.5	0.6	11.8	8.0	10.4	0.7	11.6	8.4	9.4	0.7	10.7	7.2	8.9	0.8	10.3	6.8									6	3	3	260	359	3	0	350					3.4	0.0	3.7	3.2								
09/18/2008 00:20:00	11.3	0.5	12.2	9.5	11.0	0.4	12.2	9.6	10.1	0.5	11.5	8.8	9.4	0.6	10.7	7.6									6	3	5	260	0	3	0	350					3.3	0.0	3.4	3.2								
09/18/2008 00:30:00	10.6	0.5	11.8	9.5	10.3	0.4	11.6	9.3	9.4	0.5	10.7	8.4	8.8	0.5	10.3	7.6									10	2	5	260	3	2	0	350					2.9	0.2	3.4	2.5								
09/18/2008 00:40:00	10.9	0.7	12.2	9.1	10.3	0.5	11.6	9.0	9.5	0.6	11.1	7.6	8.6	0.5	9.9	7.2									8	3	5	260	2	3	1	350					2.3	0.1	2.7	2.2								
09/18/2008 00:50:00	11.3	0.3	11.8	9.5	10.7	0.4	11.6	9.6	9.9	0.5	10.7	8.4	9.0	0.5	9.9	7.2									10	2	7	260	4	3	358	350					2.2	0.0	2.5	2.0								
09/18/2008 01:00:00	11.2	0.3	11.8	10.3	11.0	0.2	11.6	10.4	10.3	0.2	10.7	9.5	9.4	0.3	9.9	8.4									14	1	12	260	8	1	4	350					2.1	0.0	2.2	2.0								
09/18/2008 01:10:00	10.4	0.5	11.5	9.5	10.0	0.5	11.0	9.0	9.2	0.5	10.3	8.0	8.5	0.5	9.5	7.6									12	3	13	260	5	2	4	350					2.0	0.0	2.2	2.0								
09/18/2008 01:20:00	9.8	0.5	10.7	8.0	9.4	0.6	10.7	7.6	8.4	0.6	9.5	6.5	7.6	0.6	8.8	5.7									7	2	4	260	0	2	358	350					1.8	0.0	2.0	1.5								
09/18/2008 01:30:00	9.5	0.3	10.3	8.0	9.2	0.4	9.9	7.6	8.2	0.4	9.1	6.5	7.5	0.4	8.4	6.1									9	2	6	260	3	2	2	350					1.6	0.0	1.7	1.5								
09/18/2008 01:40:00	9.6	0.5	11.1	8.8	9.4	0.3	10.4	8.2	8.4	0.3	9.5	7.2	7.7	0.4	8.4	6.5									7	2	5	260	1	1	358	350					1.5	0.0	1.5	1.3								
09/18/2008 01:50:00	9.7	0.8	11.5	7.6	9.0	0.7	11.0	7.6	8.1	0.8	10.3	6.1	7.3	0.7	9.9	5.7									3	4	358	260	358	4	351	350					1.6	0.0	2.0	1.5								
09/18/2008 02:00:00	9.1	0.3	9.9	8.0	8.8	0.3	9.6	8.2	7.8	0.3	8.8	6.8	7.1	0.4	8.4	6.1									6	1	3	260	2	2	354	350					1.6	0.0	2.0	1.5								
09/18/2008 02:10:00	9.7	0.4	10.7	8.8	9.0	0.4	9.9	8.2	8.0	0.4	9.1	7.2	7.1	0.3	8.0	6.5									6	2	5	260	2	2	357	350					1.7	0.0	2.0	1.5								
09/18/2008 02:20:00	10.4	0.4	11.5	9.1	9.6	0.4	10.7	8.4	8.6	0.4	9.5	7.2	7.5	0.3	9.1	6.8									9	2	9	260	3	2	1	350					1.6	0.0	1.5	1.5								
