SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/16/2008 00:00:00	9.0	0.7	10.7	7.2	8.9	0.7	10.2	7.0	7.8	0.7	9.5	6.1	7.7	0.7	9.1	6.1									20	3	16	260	14	3	11	350					-8.3	0.0	-7.9	-8.4								
10/16/2008 00:10:00	9.1	0.6	10.7	7.6	8.8	0.5	10.2	7.6	7.8	0.6	9.5	6.5	7.5	0.6	9.1	6.5									21	3	19	260	15	3	10	350					-8.4	0.2	-7.9	-8.8								
10/16/2008 00:20:00	8.1	0.8	10.3	5.7	8.3	0.7	10.4	6.4	7.2	0.8	9.5	5.3	7.1	0.7	8.8	5.3									26	4	21	260	20	4	14	350					-8.2	0.4	-7.5	-8.8								
10/16/2008 00:30:00	7.8	0.7	9.5	5.7	8.1	0.7	9.6	6.4	7.0	0.6	8.4	5.3	7.0	0.7	9.1	5.3									27	5	24	260	20	4	19	350					-7.3	0.0	-7.1	-7.5								
10/16/2008 00:40:00	7.4	0.5	8.8	6.1	7.8	0.5	8.7	6.4	6.6	0.5	8.0	5.3	6.7	0.5	8.0	5.3									26	4	28	260	19	3	20	350					-7.2	0.0	-7.1	-7.3								
10/16/2008 00:50:00	7.7	0.6	9.5	6.1	7.9	0.5	9.6	6.7	6.8	0.5	8.8	5.7	6.9	0.5	8.8	5.3									25	4	15	260	19	3	9	350					-7.4	0.0	-7.1	-7.5								
10/16/2008 01:00:00	7.3	0.5	8.4	5.7	7.5	0.5	9.0	6.2	6.5	0.5	8.0	5.3	6.5	0.5	8.0	4.9									25	4	24	260	18	3	11	350					-7.4	0.1	-7.1	-7.5								
10/16/2008 01:10:00	7.2	0.5	8.8	6.1	7.4	0.5	9.0	5.9	6.4	0.4	8.0	5.3	6.2	0.5	8.0	4.2									23	4	31	260	16	4	23	350					-7.9	0.2	-7.5	-8.2								
10/16/2008 01:20:00	7.5	0.5	8.8	6.5	7.7	0.5	9.3	6.2	6.7	0.5	8.0	5.3	6.6	0.5	8.4	5.3									24	3	24	260	17	3	18	350					-8.3	0.0	-8.2	-8.4								
10/16/2008 01:30:00	7.8	0.5	9.1	6.1	8.1	0.5	9.3	6.7	7.0	0.5	8.0	5.7	7.0	0.5	8.0	5.7									27	3	26	260	21	3	20	350					-7.8	0.2	-7.5	-8.2								
10/16/2008 01:40:00	7.8	0.4	8.8	6.8	8.0	0.4	9.0	7.0	6.9	0.4	8.0	5.7	6.9	0.4	8.0	5.7									30	2	29	260	24	2	21	350					-7.5	0.0	-7.3	-7.7								
10/16/2008 01:50:00	7.8	0.4	8.8	6.5	8.1	0.3	9.3	7.3	6.9	0.3	8.0	6.1	7.0	0.4	8.0	6.1									32	2	30	260	26	2	21	350					-7.4	0.0	-7.1	-7.7								
10/16/2008 02:00:00	8.0	0.4	9.1	7.2	8.3	0.4	9.6	7.3	7.1	0.4	8.0	6.1	7.2	0.4	8.0	6.1									35	2	32	260	29	2	21	350					-7.2	0.0	-7.1	-7.3								
10/16/2008 02:10:00	8.1	0.4	9.1	6.5	8.3	0.4	9.6	7.0	7.2	0.5	8.4	5.7	7.2	0.5	8.4	5.7									36	2	30	260	30	2	29	350					-7.1	0.0	-6.9	-7.3								
