SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/26/2008 00:00:00	2.8	0.5	3.8	1.1	3.1	0.3	3.9	2.4	2.8	0.4	3.8	1.5	2.8	0.4	3.8	1.9									82	7	78	260	70	3	70	350					13.2	0.0	13.4	13.2								
06/26/2008 00:10:00	2.5	0.5	3.4	1.1	2.8	0.4	3.6	1.9	2.5	0.5	3.4	1.1	2.5	0.5	3.4	1.5									75	9	80	260	66	5	66	350					13.2	0.0	13.4	13.2								
06/26/2008 00:20:00	3.0	1.1	4.9	1.1	3.3	1.2	5.3	1.9	3.0	1.1	4.9	0.7	2.9	1.0	4.6	1.5									55	15	34	260	46	13	25	350					13.4	0.0	13.7	13.2								
06/26/2008 00:30:00	5.0	0.3	5.7	4.2	5.4	0.3	6.2	4.7	4.9	0.4	5.7	4.2	4.7	0.4	5.7	3.8									45	4	45	260	36	4	34	350					12.6	0.2	13.2	12.4								
06/26/2008 00:40:00	5.0	0.3	5.7	4.2	5.5	0.3	6.2	4.7	5.0	0.3	5.7	4.2	4.6	0.4	5.3	3.0									51	3	51	260	40	2	36	350					12.3	0.0	12.4	12.1								
06/26/2008 00:50:00	4.7	0.4	5.3	3.4	5.5	0.3	6.2	4.4	4.9	0.3	5.7	3.8	5.2	0.2	5.7	4.6									57	4	54	260	47	2	41	350					12.2	0.0	12.4	12.1								
06/26/2008 01:00:00	4.4	0.5	5.3	2.6	5.1	0.4	6.2	3.6	4.6	0.5	5.7	2.6	4.8	0.4	5.7	3.0									59	5	56	260	49	4	45	350					12.4	0.0	12.4	12.1								
06/26/2008 01:10:00	3.7	0.5	4.6	2.3	4.6	0.5	5.6	3.0	4.1	0.6	5.3	2.3	4.4	0.4	5.3	2.6									55	7	57	260	45	5	38	350					12.4	0.0	12.4	12.1								
06/26/2008 01:20:00	3.6	0.4	4.6	2.6	4.3	0.3	5.0	3.6	3.8	0.3	4.6	3.0	4.0	0.3	4.6	3.0									62	4	58	260	49	2	40	350					12.0	0.0	12.4	11.8								
06/26/2008 01:30:00	3.5	0.4	4.6	2.6	4.0	0.3	4.7	3.3	3.5	0.3	4.2	2.6	3.8	0.3	4.6	3.0									64	5	63	260	53	5	47	350					12.0	0.0	12.4	11.8								
06/26/2008 01:40:00	3.5	0.4	4.2	2.6	4.0	0.4	5.0	3.0	3.6	0.4	4.6	2.6	3.6	0.4	4.6	2.6									63	4	60	260	50	1	47	350					12.2	0.0	12.4	11.8								
06/26/2008 01:50:00	3.0	0.3	3.4	2.3	3.2	0.3	3.9	2.4	2.9	0.3	3.8	2.3	2.9	0.3	3.8	2.3									73	11	63	260	59	8	49	350					12.1	0.1	12.4	11.8								
06/26/2008 02:00:00	3.5	0.4	4.2	2.6	3.6	0.4	4.4	2.7	3.3	0.4	4.2	2.3	3.2	0.4	4.2	1.9									87	6	91	260	76	5	70	350					12.8	0.0	13.2	12.4								
06/26/2008 02:10:00	4.2	0.3	5.3	3.4	4.2	0.2	4.7	3.6	4.0	0.3	4.6	3.0	3.8	0.3	4.9	2.6									90	6	92	260	77	4	82	350					13.0	0.0	13.2	12.9								
06/26/2008 02:20:00	4.1	0.4	4.9	3.0	3.9	0.5	5.0	2.7	3.8	0.5	4.9	2.3	3.4	0.6	4.6	1.5									97	10	85	260	82	8	74	350					12.8	0.0	13.2	12.4								
