SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/02/2008 00:00:00	6.6	0.6	8.0	5.3	7.0	0.6	8.4	5.6	6.6	0.7	8.0	4.9	6.2	0.8	8.0	4.2									251	14	254	260	184	5	179	350					8.2	0.0	8.4	8.2								
08/02/2008 00:10:00	6.9	0.7	8.4	4.6	7.1	0.7	8.4	5.3	6.7	0.8	8.4	4.6	6.4	0.8	8.0	4.6									251	10	255	260	183	4	185	350					8.2	0.0	8.4	8.2								
08/02/2008 00:20:00	7.2	0.5	8.4	5.7	7.3	0.5	8.4	5.9	7.0	0.6	8.4	4.9	6.7	0.8	8.4	4.6									252	4	255	260	185	4	185	350					8.2	0.0	8.4	8.2								
08/02/2008 00:30:00	7.6	0.6	8.8	5.7	7.6	0.5	9.0	6.4	7.3	0.6	8.8	5.7	6.9	0.7	8.4	4.9									254	13	255	260	189	6	186	350					8.2	0.0	8.4	8.2								
08/02/2008 00:40:00	7.8	0.5	9.5	6.5	7.9	0.5	9.3	6.7	7.5	0.5	9.1	6.1	7.1	0.7	8.8	4.9									269	11	261	260	201	9	210	350					8.2	0.0	8.4	8.2								
08/02/2008 00:50:00	7.8	0.5	9.1	6.1	7.8	0.5	8.7	5.9	7.0	0.5	8.0	4.9	7.1	0.7	8.4	4.2									268	11	260	260	198	6	203	350					8.1	0.0	8.2	8.2								
08/02/2008 01:00:00	7.3	0.4	8.4	5.7	7.5	0.5	8.4	6.2	6.6	0.5	7.6	5.3	6.8	0.6	8.0	4.6									265	12	257	260	192	5	191	350					8.1	0.0	8.2	8.2								
08/02/2008 01:10:00	7.1	0.6	8.0	5.3	7.2	0.5	8.4	5.9	6.4	0.6	7.6	4.9	6.5	0.7	8.4	4.6									271	8	266	260	202	7	207	350					8.1	0.0	8.2	8.2								
08/02/2008 01:20:00	6.6	0.7	8.4	4.9	6.8	0.5	8.2	5.3	6.1	0.6	8.0	4.2	6.0	0.6	8.0	4.6									272	12	266	260	206	7	206	350					8.2	0.0	8.2	8.2								
08/02/2008 01:30:00	6.6	0.6	8.0	4.9	6.8	0.7	8.2	5.3	6.4	0.8	8.4	4.6	6.1	0.8	8.0	4.2									277	6	276	260	221	13	231	350					8.2	0.0	8.4	8.2								
08/02/2008 01:40:00	6.2	0.8	7.6	3.8	6.5	0.8	8.2	4.7	6.0	0.8	7.6	4.2	5.7	0.8	7.6	3.8									271	8	265	260	220	8	222	350					8.1	0.0	8.2	8.2								
08/02/2008 01:50:00	6.3	0.7	8.0	4.6	6.6	0.7	8.2	5.0	6.2	0.7	8.4	4.6	5.9	0.7	8.0	4.2									274	6	265	260	225	7	222	350					8.1	0.0	8.2	8.2								
08/02/2008 02:00:00	5.4	0.6	7.2	3.8	5.7	0.5	7.0	4.1	5.2	0.6	6.5	3.8	5.0	0.6	6.5	3.4									280	6	271	260	233	6	230	350					8.1	0.0	8.2	8.2								
08/02/2008 02:10:00	5.0	0.6	6.5	3.4	5.3	0.6	7.0	3.9	4.8	0.7	6.8	3.4	4.5	0.7	6.5	2.6									279	6	285	260	232	7	233	350					8.1	0.0	8.2	8.2								
08/02/2008 02:20:00	4.2	0.7	5.7	2.3	4.6	0.6	5.6	2.7	4.0	0.7	5.3	2.3	3.8	0.6	5.3	1.9									277	6	283	260	230	6	236	350					8.2	0.0	8.4	8.2								
