SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
07/08/2008 00:00:00	7.3	0.5	8.4	5.7	7.3	0.4	8.2	6.2	6.6	0.4	7.6	5.3	6.6	0.5	7.6	5.3									256	11	258	260	253	3	254	350					12.6	0.1	13.2	12.4								
07/08/2008 00:10:00	6.9	0.4	8.0	5.3	6.9	0.4	8.2	5.9	6.2	0.4	7.2	5.3	6.1	0.4	7.6	5.3									255	15	258	260	255	3	253	350					12.2	0.1	12.4	11.8								
07/08/2008 00:20:00	7.0	0.5	8.4	5.7	6.9	0.4	7.9	5.9	6.3	0.4	7.2	5.3	6.1	0.4	7.2	4.6									256	11	260	260	258	4	258	350					11.8	0.0	11.8	11.6								
07/08/2008 00:30:00	7.1	0.5	8.8	5.3	6.9	0.5	8.2	5.6	6.3	0.5	7.6	4.9	6.1	0.5	7.6	4.6									255	11	254	260	253	4	258	350					11.6	0.0	11.8	11.3								
07/08/2008 00:40:00	6.8	0.7	8.4	4.9	6.5	0.6	7.9	4.7	6.1	0.7	7.6	4.2	5.6	0.6	7.2	4.2									253	7	256	260	250	6	258	350					11.2	0.0	11.3	11.0								
07/08/2008 00:50:00	6.9	0.6	8.8	5.3	6.5	0.5	8.2	5.0	6.0	0.6	8.4	4.6	5.6	0.6	7.6	4.2									250	10	248	260	246	5	246	350					11.2	0.0	11.3	11.0								
07/08/2008 01:00:00	7.1	0.6	8.4	5.3	6.6	0.6	8.2	5.3	6.1	0.6	7.6	4.6	5.7	0.7	7.2	3.8									246	5	251	260	242	5	237	350					11.2	0.0	11.3	11.0								
07/08/2008 01:10:00	7.3	0.7	8.4	5.3	7.1	0.6	8.4	5.3	6.4	0.6	8.0	4.9	6.2	0.6	8.0	4.2									242	5	249	260	237	5	247	350					11.0	0.0	11.0	10.8								
07/08/2008 01:20:00	6.4	0.6	8.0	4.9	6.3	0.5	7.6	5.3	5.7	0.5	7.2	4.6	5.5	0.5	6.8	4.6									233	8	240	260	228	8	224	350					10.8	0.1	11.0	10.5								
07/08/2008 01:30:00	6.5	0.8	8.4	4.2	6.4	0.8	8.2	4.4	5.8	0.7	7.6	3.4	5.7	0.8	7.6	3.8									227	5	233	260	220	5	227	350					10.6	0.0	11.0	10.5								
07/08/2008 01:40:00	6.4	0.9	8.4	4.6	6.2	0.9	8.2	4.4	5.6	0.8	7.6	3.8	5.4	0.8	7.6	3.8									226	6	228	260	221	6	223	350					10.4	0.1	10.8	10.2								
07/08/2008 01:50:00	6.6	0.8	8.0	4.2	6.5	0.7	7.9	4.4	5.9	0.7	7.2	3.4	5.7	0.7	7.2	3.8									226	4	234	260	220	4	226	350					10.1	0.0	10.2	10.0								
07/08/2008 02:00:00	7.6	0.7	9.1	5.7	7.4	0.6	8.7	6.2	6.7	0.6	8.4	5.3	6.5	0.6	8.4	4.9									227	4	229	260	222	4	226	350					10.0	0.0	10.2	10.0								
07/08/2008 02:10:00	7.7	0.6	9.1	5.7	7.5	0.5	9.0	5.9	6.9	0.6	8.4	4.9	6.7	0.7	8.4	4.9									221	5	227	260	217	5	221	350					10.1	0.0	10.2	10.0								
07/08/2008 02:20:00	6.6	0.8	8.0	4.6	6.6	0.7	8.2	5.0	6.0	0.7	7.6	4.2	5.7	0.7	7.2	3.4									215	6	222	260	210	5	216	350					10.0	0.0	10.2	9.7								
