SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/20/2007 00:00:00	3.5	0.3	4.2	2.6	2.8	0.3	3.6	1.9	3.3	0.4	4.2	1.9	3.0	0.5	3.8	1.5									56	3	52	260	53	3	48	350					-20.0	0.0	-19.7	-20.1								
12/20/2007 00:10:00	3.3	0.3	4.2	2.6	2.9	0.2	3.3	2.4	3.4	0.2	4.2	3.0	3.4	0.2	3.8	2.6									56	3	58	260	51	2	48	350					-20.3	0.0	-20.1	-20.4								
12/20/2007 00:20:00	3.6	0.2	4.2	3.0	2.6	0.2	3.3	2.1	3.4	0.2	4.2	2.6	3.0	0.3	3.4	1.9									74	9	69	260	72	9	72	350					-20.6	0.3	-20.1	-21.3								
12/20/2007 00:30:00	3.6	0.4	4.6	2.6	2.5	0.4	3.3	1.6	3.4	0.4	4.2	2.6	3.3	0.5	4.6	1.9									84	20	55	260	85	16	55	350					-21.8	0.3	-21.3	-22.2								
12/20/2007 00:40:00	4.0	0.2	4.9	3.4	3.4	0.4	4.4	2.7	4.1	0.5	5.3	3.4	4.4	0.5	4.9	3.0									58	3	61	260	59	3	55	350					-22.1	0.1	-21.8	-22.2								
12/20/2007 00:50:00	5.0	0.2	5.7	4.6	4.2	0.2	4.7	3.6	4.9	0.2	5.3	4.6	4.6	0.2	4.9	4.2									56	5	48	260	52	3	45	350					-22.1	0.1	-21.8	-22.4								
12/20/2007 01:00:00	5.6	0.4	6.5	4.9	5.1	0.7	6.4	4.1	5.5	0.6	6.5	4.6	5.0	0.5	6.1	4.2									45	4	40	260	41	4	34	350					-22.7	0.2	-22.4	-23.0								
12/20/2007 01:10:00	5.8	0.3	6.5	5.3	6.0	0.2	6.4	5.6	6.2	0.2	6.5	5.7	5.7	0.2	6.1	5.3									41	1	42	260	38	1	34	350					-23.0	0.0	-22.7	-23.2								
12/20/2007 01:20:00	6.2	0.3	6.8	5.7	5.7	0.3	6.4	5.3	6.1	0.3	6.5	5.3	5.9	0.2	6.5	5.3									45	2	42	260	41	2	35	350					-22.9	0.0	-22.7	-23.0								
12/20/2007 01:30:00	6.4	0.3	7.2	5.7	6.5	0.3	7.0	5.9	6.6	0.4	7.2	5.7	6.3	0.6	7.6	5.3									42	4	50	260	37	4	31	350					-23.1	0.0	-22.9	-23.2								
12/20/2007 01:40:00	6.4	0.3	7.2	5.7	5.8	0.3	6.4	5.3	6.7	0.3	7.6	6.1	7.0	0.3	7.6	6.5									60	5	65	260	53	4	42	350					-22.7	0.2	-22.4	-23.2								
12/20/2007 01:50:00	6.7	0.3	7.2	6.1	5.7	0.2	6.4	5.3	6.8	0.3	7.6	6.5	6.7	0.3	7.6	6.1									65	1	65	260	58	1	55	350					-22.1	0.2	-21.8	-22.5								
12/20/2007 02:00:00	7.4	0.3	8.0	6.5	6.4	0.4	7.0	4.4	7.2	0.5	8.0	4.6	6.8	0.7	7.6	3.8									55	4	52	260	48	4	46	350					-21.6	0.1	-21.3	-21.8								
12/20/2007 02:10:00	7.9	0.3	8.4	7.2	7.1	0.3	7.9	6.2	7.8	0.4	8.8	6.8	7.1	0.5	8.0	4.9									53	1	52	260	47	2	45	350					-21.8	0.2	-21.3	-22.2								
