SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
01/07/2008 00:00:00	0.4	0.1	1.1	0.4	1.5	0.2	2.1	1.0	0.5	0.2	1.5	0.4	0.4	0.1	1.1	0.4									4	14	1	260	48	17	45	350					-23.9	0.1	-23.6	-24.2								
01/07/2008 00:10:00	0.4	0.1	0.7	0.4	1.4	0.2	2.1	1.0	0.4	0.1	1.1	0.4	0.4	0.1	1.1	0.4									7	13	23	260	45	17	53	350					-23.6	0.0	-23.4	-23.9								
01/07/2008 00:20:00	0.4	0.2	1.5	0.4	1.3	0.2	1.9	1.0	0.4	0.2	1.1	0.4	0.4	0.1	1.1	0.4									5	13	344	260	41	15	37	350					-24.2	0.1	-23.7	-24.4								
01/07/2008 00:30:00	0.4	0.2	1.1	0.4	1.3	0.2	2.1	1.0	0.4	0.2	1.1	0.4	0.4	0.1	1.1	0.4									356	15	349	260	34	17	55	350					-24.5	0.0	-24.2	-24.6								
01/07/2008 00:40:00	0.4	0.1	1.1	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.4	0.4									2	8	10	260	37	15	53	350					-24.3	0.0	-24.1	-24.6								
01/07/2008 00:50:00	0.4	0.1	1.1	0.4	1.2	0.2	1.9	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.4	0.4									3	6	1	260	32	15	46	350					-24.4	0.0	-24.1	-24.6								
01/07/2008 01:00:00	0.4	0.2	1.1	0.4	1.2	0.2	1.9	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.7	0.4									1	8	356	260	31	17	49	350					-24.7	0.0	-24.6	-24.7								
01/07/2008 01:10:00	0.4	0.1	1.1	0.4	1.2	0.2	1.9	1.0	0.4	0.2	1.1	0.4	0.4	0.1	0.7	0.4									0	7	359	260	28	14	16	350					-24.7	0.0	-24.6	-24.9								
01/07/2008 01:20:00	0.4	0.2	1.1	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.4	0.4									4	6	12	260	35	16	14	350					-24.9	0.1	-24.6	-25.1								
01/07/2008 01:30:00	0.4	0.1	1.1	0.4	1.2	0.2	1.9	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.7	0.4									359	9	8	260	33	16	9	350					-25.2	0.0	-24.9	-25.2								
01/07/2008 01:40:00	0.4	0.2	1.1	0.4	1.3	0.2	1.9	1.0	0.5	0.3	1.1	0.4	0.4	0.1	1.1	0.4									357	11	4	260	29	18	39	350					-24.7	0.2	-24.2	-25.1								
01/07/2008 01:50:00	0.4	0.1	1.1	0.4	1.3	0.3	1.9	1.0	0.6	0.3	1.5	0.4	0.4	0.1	1.1	0.4									354	11	11	260	28	18	23	350					-24.2	0.1	-23.9	-24.6								
01/07/2008 02:00:00	0.4	0.0	0.4	0.4	1.3	0.3	1.9	1.0	0.7	0.4	1.5	0.4	0.4	0.2	1.1	0.4									352	9	260	260	28	19	32	350					-24.3	0.1	-24.1	-24.6								
01/07/2008 02:10:00	0.4	0.0	0.7	0.4	1.2	0.2	1.9	1.0	0.4	0.2	1.1	0.4	0.4	0.1	1.1	0.4									351	13	354	260	34	20	2	350					-24.3	0.0	-24.1	-24.6								
