SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/29/2008 00:00:00	7.7	0.4	8.8	6.8	1.9	0.2	2.1	1.6	6.8	0.3	7.6	6.1	6.7	0.3	7.6	5.7									338	2	338	260	339	2	342	350					-20.6	0.1	-20.2	-20.8								
11/29/2008 00:10:00	7.6	0.5	8.8	6.1	1.9	0.2	2.4	1.3	6.7	0.4	8.0	5.7	6.6	0.5	8.4	5.3									338	3	335	260	339	3	346	350					-20.6	0.1	-20.4	-20.8								
11/29/2008 00:20:00	7.6	0.5	8.8	6.5	1.9	0.2	2.4	1.3	6.8	0.4	8.0	6.1	6.7	0.4	8.0	5.3									338	3	335	260	339	3	339	350					-20.6	0.0	-20.4	-20.8								
11/29/2008 00:30:00	7.9	0.4	8.8	6.8	1.9	0.2	2.4	1.3	7.1	0.4	8.0	6.1	7.0	0.4	8.4	5.7									338	2	334	260	339	2	339	350					-20.5	0.0	-20.4	-20.8								
11/29/2008 00:40:00	8.0	0.4	8.8	6.8	1.9	0.2	2.4	1.6	7.3	0.4	8.0	6.1	7.0	0.4	8.0	5.7									336	2	334	260	337	3	339	350					-20.6	0.0	-20.4	-20.8								
11/29/2008 00:50:00	7.7	0.5	9.1	6.5	1.9	0.2	2.4	1.3	7.0	0.4	8.0	6.1	6.9	0.5	8.0	5.7									337	4	339	260	338	4	342	350					-20.4	0.0	-20.1	-20.6								
11/29/2008 01:00:00	7.5	0.5	8.8	6.1	1.9	0.2	2.4	1.6	6.8	0.4	7.6	5.7	6.7	0.5	8.0	4.9									336	3	333	260	337	3	341	350					-20.5	0.1	-20.2	-20.8								
11/29/2008 01:10:00	7.5	0.5	8.8	6.1	1.9	0.2	2.7	1.0	6.7	0.4	7.6	5.7	6.5	0.5	8.0	5.3									339	3	337	260	339	3	338	350					-20.8	0.0	-20.6	-21.0								
11/29/2008 01:20:00	8.0	0.4	9.1	6.8	1.9	0.2	2.4	1.0	7.1	0.4	8.0	6.1	7.0	0.5	8.4	5.7									340	2	334	260	340	3	345	350					-20.8	0.0	-20.8	-21.0								
11/29/2008 01:30:00	7.9	0.4	8.8	6.8	1.9	0.2	2.4	1.6	6.9	0.4	8.0	5.7	6.8	0.5	8.0	5.3									340	2	334	260	340	3	349	350					-20.8	0.0	-20.6	-21.0								
11/29/2008 01:40:00	8.2	0.5	9.5	6.8	2.0	0.2	2.4	1.0	7.3	0.5	8.4	6.5	7.0	0.5	8.4	5.7									341	3	340	260	342	3	342	350					-21.0	0.0	-20.8	-21.1								
11/29/2008 01:50:00	8.4	0.5	9.5	6.8	2.0	0.2	2.4	1.0	7.4	0.4	8.4	6.5	7.2	0.5	8.4	6.1									341	3	333	260	341	5	341	350					-20.8	0.0	-20.6	-20.8								
11/29/2008 02:00:00	8.7	0.5	9.5	7.2	2.0	0.2	2.4	1.3	7.6	0.5	8.8	6.5	7.4	0.5	8.8	6.1									339	3	338	260	340	3	346	350					-20.9	0.0	-20.8	-21.0								
11/29/2008 02:10:00	8.8	0.4	9.9	8.0	2.0	0.2	2.4	1.3	7.7	0.4	8.8	6.8	7.4	0.4	8.4	6.5									338	2	334	260	339	2	339	350					-21.0	0.1	-20.8	-21.3								
