SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/11/2008 00:00:00	6.7	0.2	7.2	6.1	6.7	0.3	7.3	5.9	6.2	0.3	6.8	4.9	5.5	0.5	6.5	3.8									355	1	353	260	346	8	351	350					10.1	0.0	10.2	10.0								
08/11/2008 00:10:00	6.4	0.2	6.8	5.3	6.7	0.3	7.3	5.0	6.2	0.3	6.8	4.6	5.7	0.5	6.5	4.2									356	2	352	260	354	1	350	350					10.4	0.0	10.5	10.2								
08/11/2008 00:20:00	6.1	0.2	6.5	5.7	6.4	0.2	7.0	5.6	5.9	0.2	6.5	4.9	5.3	0.5	6.1	3.8									0	1	355	260	355	1	350	350					10.3	0.1	10.8	10.0								
08/11/2008 00:30:00	5.8	0.2	6.1	5.7	5.8	0.2	6.4	5.0	5.3	0.3	6.1	4.6	4.7	0.2	5.3	3.8									359	1	357	260	355	1	351	350					10.0	0.0	10.2	10.0								
08/11/2008 00:40:00	5.8	0.2	6.1	4.6	5.9	0.3	6.4	5.3	5.4	0.3	6.1	4.6	5.0	0.3	5.7	4.2									0	1	356	260	355	1	351	350					10.1	0.0	10.2	10.0								
08/11/2008 00:50:00	5.8	0.3	6.5	4.6	6.0	0.4	6.7	5.0	5.5	0.4	6.1	4.6	5.1	0.4	6.1	4.2									359	2	355	260	355	1	351	350					10.4	0.1	10.8	10.2								
08/11/2008 01:00:00	5.8	0.2	6.5	4.6	6.1	0.2	6.4	5.3	5.6	0.2	6.1	4.6	5.1	0.3	5.7	4.2									358	1	355	260	354	1	350	350					10.6	0.0	10.8	10.5								
08/11/2008 01:10:00	5.9	0.2	6.1	5.3	6.3	0.2	6.7	5.6	5.7	0.2	6.1	4.9	5.2	0.3	5.7	4.6									1	1	356	260	355	1	350	350					10.6	0.0	10.8	10.5								
08/11/2008 01:20:00	5.7	0.5	6.5	4.2	6.0	0.5	6.7	4.7	5.4	0.6	6.1	3.8	5.1	0.5	6.1	3.8									2	3	359	260	357	2	352	350					10.8	0.0	11.0	10.5								
08/11/2008 01:30:00	6.0	0.3	6.5	4.6	6.2	0.5	7.0	4.7	5.6	0.5	6.5	4.2	5.2	0.5	6.5	3.8									1	3	0	260	357	2	354	350					10.9	0.0	11.0	10.8								
08/11/2008 01:40:00	5.8	0.4	6.1	3.4	6.0	0.5	6.7	3.9	5.5	0.5	6.1	3.0	5.0	0.6	6.1	3.4									2	2	0	260	356	2	352	350					10.9	0.0	11.0	10.8								
08/11/2008 01:50:00	5.3	0.4	6.1	3.8	5.5	0.5	6.4	4.1	5.0	0.5	6.1	3.8	4.6	0.5	5.7	3.0									0	3	358	260	356	9	351	350					10.8	0.0	11.0	10.8								
08/11/2008 02:00:00	5.0	0.3	5.7	3.8	5.3	0.4	6.2	4.1	4.8	0.4	5.7	3.8	4.5	0.4	5.3	3.4									358	2	356	260	354	1	351	350					10.6	0.0	10.8	10.5								
08/11/2008 02:10:00	4.6	0.2	4.9	4.2	5.0	0.3	5.3	3.9	4.5	0.3	4.9	3.4	4.1	0.3	4.9	3.0									356	1	355	260	354	1	350	350					10.4	0.0	10.5	10.2								
08/11/2008 02:20:00	4.3	0.2	4.6	3.8	4.5	0.1	4.7	4.1	4.0	0.2	4.6	3.4	3.8	0.2	4.2	3.4									355	0	352	260	354	0	351	350					10.6	0.0	10.8	10.5								
