SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/04/2008 00:00:00	5.2	0.5	6.1	3.8	5.9	0.3	6.7	5.0	5.1	0.4	6.1	3.8	4.8	0.5	5.7	3.4									189	3	189	260	181	3	181	350					8.1	0.0	8.2	7.9								
06/04/2008 00:10:00	4.9	0.6	6.1	2.6	5.8	0.4	6.7	4.7	4.9	0.5	6.1	3.4	4.5	0.6	5.7	2.6									191	3	193	260	184	3	184	350					8.0	0.0	8.2	7.9								
06/04/2008 00:20:00	4.6	0.6	6.1	3.0	5.8	0.4	6.7	4.7	4.7	0.5	6.1	3.0	4.3	0.6	5.7	2.6									192	3	184	260	186	4	189	350					8.0	0.0	8.2	7.9								
06/04/2008 00:30:00	4.2	0.6	6.1	2.6	5.2	0.4	6.2	3.9	4.3	0.5	5.3	2.6	4.0	0.5	5.7	2.3									191	5	191	260	183	6	198	350					7.9	0.0	8.2	7.7								
06/04/2008 00:40:00	5.2	0.4	6.5	4.2	5.7	0.4	6.7	4.4	5.0	0.4	5.7	3.8	4.8	0.5	6.1	3.4									186	4	166	260	178	4	180	350					7.8	0.0	7.9	7.7								
06/04/2008 00:50:00	5.8	0.4	6.8	4.6	6.3	0.4	7.3	5.3	5.4	0.4	6.1	4.2	5.4	0.5	6.5	4.2									181	3	185	260	173	3	171	350					7.7	0.0	7.9	7.7								
06/04/2008 01:00:00	6.3	0.5	7.6	4.6	6.8	0.5	7.9	5.0	5.9	0.6	6.8	3.4	5.5	0.6	6.8	3.8									186	4	186	260	178	4	175	350					7.7	0.0	7.9	7.7								
06/04/2008 01:10:00	6.3	0.5	7.6	4.6	6.8	0.5	7.9	5.6	5.8	0.5	6.8	3.8	5.6	0.6	7.2	3.8									185	5	184	260	177	5	180	350					7.6	0.0	7.7	7.7								
06/04/2008 01:20:00	6.8	0.4	8.0	5.7	7.2	0.5	8.2	5.9	6.2	0.5	7.6	4.6	5.9	0.6	6.8	4.2									180	4	179	260	173	4	173	350					7.6	0.0	7.7	7.7								
06/04/2008 01:30:00	6.7	0.5	8.0	4.9	7.2	0.5	8.4	5.9	6.3	0.5	7.6	4.6	6.2	0.6	8.0	3.8									178	4	182	260	171	4	166	350					7.6	0.0	7.7	7.7								
06/04/2008 01:40:00	6.7	0.4	7.6	5.7	7.2	0.4	8.2	6.2	6.3	0.4	6.8	4.9	6.1	0.5	7.2	4.6									172	4	170	260	164	4	165	350					7.6	0.0	7.7	7.7								
06/04/2008 01:50:00	6.9	0.5	8.4	5.7	7.3	0.5	8.4	5.9	6.3	0.5	7.6	4.6	5.9	0.6	7.2	4.2									176	5	185	260	168	5	172	350					7.4	0.0	7.7	7.4								
06/04/2008 02:00:00	7.2	0.5	8.4	5.7	7.7	0.5	8.4	5.9	6.7	0.5	7.6	4.9	6.4	0.6	7.6	4.2									182	3	182	260	174	4	165	350					7.3	0.0	7.4	7.2								
06/04/2008 02:10:00	6.9	0.5	8.0	5.3	7.3	0.5	8.4	5.6	6.4	0.6	8.0	4.6	6.1	0.6	7.6	4.2									182	4	187	260	174	4	176	350					7.2	0.0	7.4	7.2								
06/04/2008 02:20:00	6.7	0.4	8.0	5.7	7.1	0.4	8.2	6.2	6.2	0.4	7.2	4.9	5.8	0.5	7.2	4.2									184	3	187	260	176	4	174	350					7.1	0.0	7.4	7.2								
