SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
01/06/2008 00:00:00	0.4	0.0	0.7	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.4	0.4									331	17	318	260	181	98	239	350					-25.6	0.0	-25.6	-25.7								
01/06/2008 00:10:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									330	16	260	260	22	7	21	350					-25.6	0.0	-25.6	-25.7								
01/06/2008 00:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									331	15	260	260	21	5	22	350					-25.8	0.0	-25.6	-26.1								
01/06/2008 00:30:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									327	18	260	260	20	5	15	350					-26.0	0.0	-25.7	-26.1								
01/06/2008 00:40:00	0.4	0.1	0.7	0.4	1.1	0.2	1.9	1.0	0.4	0.1	1.1	0.4	0.4	0.0	1.1	0.4									330	17	311	260	23	7	27	350					-25.4	0.3	-24.9	-26.1								
01/06/2008 00:50:00	0.4	0.0	0.4	0.4	1.1	0.2	1.9	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.7	0.4									330	16	260	260	24	7	30	350					-25.2	0.1	-25.1	-25.4								
01/06/2008 01:00:00	0.4	0.1	0.7	0.4	1.1	0.2	1.9	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.7	0.4									328	16	311	260	23	8	18	350					-25.5	0.0	-25.2	-25.6								
01/06/2008 01:10:00	0.4	0.0	0.7	0.4	1.1	0.2	1.9	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.7	0.4									328	17	319	260	25	8	16	350					-25.3	0.0	-25.2	-25.4								
01/06/2008 01:20:00	0.4	0.0	0.7	0.4	1.1	0.2	1.9	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.7	0.4									327	17	340	260	24	7	7	350					-25.2	0.0	-25.1	-25.2								
01/06/2008 01:30:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.4	0.4									327	17	260	260	21	8	359	350					-25.1	0.0	-24.9	-25.2								
01/06/2008 01:40:00	0.4	0.0	0.4	0.4	1.0	0.1	1.9	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.7	0.4									328	16	260	260	23	6	22	350					-25.1	0.0	-24.9	-25.2								
01/06/2008 01:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									331	15	260	260	26	3	350	350					-25.2	0.0	-24.9	-25.2								
01/06/2008 02:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									336	13	260	260	28	4	350	350					-25.2	0.0	-25.1	-25.2								
01/06/2008 02:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									339	12	260	260	26	5	350	350					-25.2	0.0	-25.1	-25.2								
