SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/01/2007 00:00:00	18.6	1.4	21.8	14.9	16.0	1.6	21.3	12.2	18.2	1.6	22.1	14.5	17.3	1.7	22.1	12.6									114	5	117	260	108	6	107	350					6.6	0.0	6.9	6.6								
12/01/2007 00:10:00	18.9	1.5	22.9	15.3	16.6	1.7	21.6	12.7	18.6	1.6	22.6	14.5	17.8	1.7	22.6	13.0									114	5	115	260	108	6	107	350					6.7	0.0	6.9	6.6								
12/01/2007 00:20:00	18.5	1.2	21.8	15.3	15.6	1.6	21.3	12.2	18.1	1.3	21.4	14.5	17.0	1.6	21.0	13.0									115	5	110	260	108	6	99	350					6.7	0.0	6.9	6.6								
12/01/2007 00:30:00	18.0	1.4	21.4	13.3	15.2	1.6	20.4	11.6	17.6	1.5	21.8	13.7	16.7	1.6	21.4	12.2									115	5	114	260	109	6	100	350					6.8	0.0	6.9	6.9								
12/01/2007 00:40:00	18.0	1.5	21.4	13.3	15.2	1.4	19.3	11.6	17.6	1.4	21.4	12.6	16.7	1.5	21.0	12.2									115	5	119	260	109	6	106	350					6.8	0.0	6.9	6.6								
12/01/2007 00:50:00	18.6	1.4	22.9	14.9	16.0	1.5	20.4	12.2	18.3	1.5	22.6	13.7	17.3	1.7	20.6	12.2									116	5	123	260	110	6	101	350					6.9	0.0	7.2	6.9								
12/01/2007 01:00:00	19.6	1.5	24.0	16.4	16.1	1.6	21.3	12.7	19.2	1.5	22.9	14.9	18.1	1.8	22.1	11.5									117	5	112	260	110	6	105	350					7.0	0.0	7.2	6.9								
12/01/2007 01:10:00	19.5	1.5	23.7	14.9	16.0	1.5	21.0	11.9	19.2	1.6	23.3	14.5	18.1	1.6	22.1	13.3									118	5	122	260	111	6	105	350					7.1	0.0	7.4	7.2								
12/01/2007 01:20:00	18.1	1.6	22.9	14.5	14.7	1.4	18.7	11.3	17.8	1.6	22.1	13.3	16.9	1.7	21.8	11.5									120	5	117	260	114	6	105	350					7.2	0.0	7.4	7.2								
12/01/2007 01:30:00	15.7	2.0	19.9	10.3	12.8	1.6	17.6	9.3	15.5	2.1	19.9	9.5	14.7	2.0	19.5	9.1									118	5	121	260	110	6	96	350					7.0	0.1	7.4	6.6								
12/01/2007 01:40:00	14.4	1.4	18.7	10.3	13.0	1.3	15.9	9.6	14.2	1.4	18.3	10.3	13.1	1.7	16.8	8.4									112	6	118	260	105	6	103	350					6.3	0.0	6.6	6.1								
12/01/2007 01:50:00	14.8	1.2	18.7	11.5	12.7	1.3	16.1	9.3	14.4	1.2	17.6	11.5	13.7	1.2	17.6	10.7									114	5	118	260	107	5	95	350					6.2	0.0	6.4	5.9								
12/01/2007 02:00:00	14.2	1.1	17.6	10.7	11.7	1.0	15.3	9.0	13.9	1.2	16.4	11.1	13.2	1.2	16.4	10.3									117	6	126	260	110	6	111	350					6.2	0.0	6.4	6.1								
12/01/2007 02:10:00	14.0	1.2	18.7	11.5	11.8	1.0	14.4	9.0	13.7	1.3	17.6	9.5	12.8	1.5	17.9	7.6									116	5	120	260	107	6	103	350					6.0	0.3	6.4	5.4								
12/01/2007 02:20:00	14.3	1.0	17.6	11.8	12.4	1.0	15.6	9.0	13.9	1.1	17.6	11.1	13.1	1.1	17.6	9.5									114	5	116	260	106	5	106	350					5.4	0.0	5.6	5.4								
