SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/03/2008 00:00:00	11.7	0.9	14.1	9.5	11.8	0.9	14.2	9.9	11.0	1.0	13.7	8.4	10.7	1.1	13.3	8.0									2	4	1	260	358	13	353	350					-0.6	0.0	-0.4	-0.6								
10/03/2008 00:10:00	11.6	1.1	14.9	8.0	11.6	1.1	14.4	8.7	10.9	1.2	13.7	7.6	10.4	1.2	13.3	7.2									3	4	359	260	359	7	358	350					-0.6	0.0	-0.4	-0.6								
10/03/2008 00:20:00	11.7	1.2	14.5	8.8	11.8	1.1	14.2	9.0	11.0	1.3	14.1	8.0	10.6	1.2	13.0	7.6									3	5	3	260	359	5	354	350					-0.6	0.0	-0.6	-0.6								
10/03/2008 00:30:00	11.9	1.2	14.9	8.8	12.0	1.2	14.7	9.0	11.2	1.3	14.9	7.6	10.6	1.4	14.5	7.6									2	6	0	260	0	10	356	350					-0.7	0.0	-0.6	-0.8								
10/03/2008 00:40:00	12.6	1.1	14.9	8.8	12.6	1.1	15.0	8.4	11.9	1.3	15.3	7.2	11.4	1.3	14.1	7.6									0	4	354	260	359	9	355	350					-0.8	0.0	-0.6	-0.8								
10/03/2008 00:50:00	12.5	1.2	15.3	9.5	12.5	1.1	15.0	9.3	11.9	1.3	14.9	8.4	11.5	1.3	14.1	8.4									2	5	6	260	359	8	350	350					-0.8	0.0	-0.6	-1.1								
10/03/2008 01:00:00	12.2	1.1	15.6	9.1	12.1	1.1	14.7	8.7	11.5	1.2	14.1	7.6	10.8	1.2	14.1	8.0									2	5	359	260	0	11	352	350					-0.9	0.0	-0.6	-1.1								
10/03/2008 01:10:00	12.2	1.1	16.1	9.1	12.3	1.0	15.3	9.9	11.6	1.1	14.9	8.8	11.0	1.2	14.9	8.4									1	5	4	260	359	9	355	350					-0.9	0.0	-0.6	-1.1								
10/03/2008 01:20:00	12.4	1.1	15.6	8.8	12.3	1.0	15.9	9.9	11.8	1.2	15.6	8.8	11.1	1.2	14.5	8.4									1	5	359	260	359	9	353	350					-1.0	0.0	-0.8	-1.1								
10/03/2008 01:30:00	12.3	1.2	14.5	8.8	12.3	1.1	15.0	9.3	11.8	1.3	14.5	8.0	11.2	1.3	14.1	8.4									1	5	355	260	359	8	351	350					-1.1	0.0	-0.8	-1.1								
10/03/2008 01:40:00	12.6	1.0	14.9	9.5	12.5	1.0	14.7	9.9	11.9	1.2	14.5	8.4	11.2	1.2	14.1	8.4									1	5	0	260	359	9	357	350					-1.0	0.0	-0.8	-1.1								
10/03/2008 01:50:00	12.6	1.1	15.3	9.9	12.6	1.0	15.3	9.9	12.0	1.2	14.9	8.8	11.3	1.2	14.1	8.0									1	5	358	260	358	7	356	350					-1.0	0.0	-0.8	-1.1								
10/03/2008 02:00:00	12.2	1.0	14.5	9.5	12.2	0.9	14.2	9.9	11.6	1.0	14.1	8.4	10.9	1.2	13.0	8.0									359	5	356	260	359	10	355	350					-1.0	0.0	-0.8	-1.1								
10/03/2008 02:10:00	11.9	1.1	14.9	8.4	12.0	1.0	14.7	9.9	11.3	1.2	14.9	8.4	10.8	1.1	14.1	7.2									358	5	349	260	0	14	350	350					-1.0	0.0	-0.8	-1.1								
