SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
03/28/2008 00:00:00	3.9	0.3	4.6	3.4	4.3	0.3	4.7	3.6	3.8	0.3	4.6	3.4	3.9	0.2	4.6	3.4									255	9	257	260	254	2	255	350					-18.1	0.0	-17.9	-18.4								
03/28/2008 00:10:00	4.1	0.2	4.6	3.8	4.4	0.2	4.7	3.9	4.0	0.2	4.6	3.4	3.8	0.3	4.6	3.0									255	10	261	260	254	2	253	350					-18.3	0.0	-18.1	-18.4								
03/28/2008 00:20:00	4.2	0.2	4.6	3.4	4.6	0.2	5.0	4.1	4.2	0.2	4.6	3.8	3.8	0.3	4.6	3.0									256	4	261	260	254	2	260	350					-18.4	0.0	-18.2	-18.4								
03/28/2008 00:30:00	3.6	0.4	4.2	2.6	4.1	0.3	4.7	3.3	3.7	0.4	4.2	3.0	3.7	0.3	4.6	2.6									256	15	260	260	254	2	255	350					-18.2	0.0	-18.1	-18.4								
03/28/2008 00:40:00	3.2	0.2	3.4	2.6	3.7	0.2	4.1	3.3	3.2	0.2	3.8	2.6	3.4	0.2	3.8	3.0									255	5	258	260	254	2	254	350					-18.1	0.1	-17.9	-18.4								
03/28/2008 00:50:00	3.0	0.2	3.4	2.6	3.4	0.2	3.6	3.0	3.0	0.2	3.4	2.6	3.1	0.2	3.4	2.6									254	4	253	260	254	1	256	350					-17.9	0.0	-17.7	-18.1								
03/28/2008 01:00:00	3.1	0.2	3.4	2.6	3.5	0.2	3.9	3.0	3.0	0.2	3.4	2.6	2.9	0.2	3.4	2.3									254	7	258	260	253	1	253	350					-18.0	0.0	-17.9	-18.1								
03/28/2008 01:10:00	3.1	0.2	3.4	2.6	3.4	0.2	3.9	2.7	3.0	0.2	3.4	2.6	2.9	0.2	3.4	2.6									249	4	258	260	249	2	251	350					-18.2	0.1	-18.1	-18.4								
03/28/2008 01:20:00	3.3	0.2	4.2	3.0	3.5	0.2	4.1	3.0	3.1	0.2	3.8	2.6	3.3	0.2	3.8	2.6									243	3	243	260	246	1	250	350					-18.3	0.0	-18.1	-18.4								
03/28/2008 01:30:00	3.1	0.2	3.8	2.6	3.6	0.2	4.1	3.0	3.1	0.3	3.8	2.3	3.2	0.3	3.8	2.6									247	4	248	260	249	2	249	350					-18.5	0.0	-18.4	-18.6								
03/28/2008 01:40:00	3.1	0.2	3.4	2.6	3.6	0.2	3.9	3.3	3.1	0.2	3.4	2.6	3.2	0.2	3.8	2.6									251	4	258	260	249	1	250	350					-18.4	0.1	-18.1	-18.4								
03/28/2008 01:50:00	3.0	0.2	3.4	2.6	3.4	0.2	3.9	3.0	3.0	0.2	3.4	2.6	3.2	0.2	3.4	2.6									248	3	252	260	247	1	248	350					-18.2	0.0	-18.1	-18.4								
03/28/2008 02:00:00	2.6	0.2	3.0	2.3	3.0	0.2	3.6	2.1	2.6	0.2	3.0	1.9	2.7	0.3	3.4	1.5									248	2	257	260	249	1	251	350					-18.0	0.0	-17.9	-18.2								
03/28/2008 02:10:00	2.7	0.2	3.0	2.3	3.2	0.2	3.6	2.7	2.7	0.2	3.0	2.3	2.5	0.2	3.0	2.3									252	9	251	260	251	1	250	350					-18.1	0.0	-17.9	-18.1								
