SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/02/2008 00:00:00	14.4	1.1	17.2	10.3	14.3	1.2	17.3	10.7	13.8	1.3	16.8	9.9	13.1	1.4	16.1	8.8									58	4	58	260	52	5	58	350					-15.8	0.0	-15.6	-15.8								
12/02/2008 00:10:00	14.4	1.0	16.4	11.5	14.1	1.0	16.7	10.7	13.6	1.1	16.4	9.9	12.8	1.3	16.1	8.8									56	4	49	260	51	5	50	350					-15.8	0.0	-15.6	-15.8								
12/02/2008 00:20:00	14.6	1.0	17.2	10.7	14.5	1.0	16.7	11.6	14.0	1.0	16.8	9.9	13.4	1.1	15.6	9.9									57	4	56	260	51	4	44	350					-15.8	0.0	-15.6	-15.8								
12/02/2008 00:30:00	14.8	1.2	17.2	11.5	14.6	1.1	17.3	11.0	14.1	1.2	16.8	10.7	13.5	1.2	16.4	9.1									59	4	53	260	54	5	48	350					-15.8	0.0	-15.6	-15.8								
12/02/2008 00:40:00	15.7	0.9	17.6	12.6	15.4	0.9	17.3	12.4	15.0	1.0	17.2	11.1	14.3	1.2	17.2	10.7									61	4	63	260	56	4	54	350					-15.7	0.0	-15.6	-15.8								
12/02/2008 00:50:00	14.8	1.1	17.6	11.1	14.7	1.1	17.9	11.3	14.2	1.2	17.6	10.3	13.6	1.2	16.1	9.9									62	4	64	260	57	4	62	350					-15.7	0.0	-15.6	-15.6								
12/02/2008 01:00:00	14.4	1.2	17.2	11.1	14.3	1.2	16.7	10.4	13.8	1.3	16.8	9.1	13.1	1.4	16.1	9.1									61	4	61	260	56	5	55	350					-15.7	0.0	-15.6	-15.8								
12/02/2008 01:10:00	14.8	0.9	17.2	11.5	14.9	0.9	17.0	11.6	14.4	1.0	16.4	10.7	14.0	1.0	16.4	10.7									60	3	60	260	55	3	48	350					-15.7	0.0	-15.6	-15.8								
12/02/2008 01:20:00	15.2	0.7	16.8	12.6	15.2	0.7	17.0	12.7	14.8	0.8	16.8	11.5	14.3	0.9	16.4	10.7									62	3	59	260	56	3	55	350					-15.7	0.0	-15.6	-15.8								
12/02/2008 01:30:00	14.6	1.0	17.2	11.1	14.5	1.0	17.0	11.0	14.0	1.0	16.4	10.3	13.5	1.1	16.1	9.1									63	4	60	260	57	5	56	350					-15.7	0.0	-15.6	-15.8								
12/02/2008 01:40:00	14.7	1.1	17.2	10.3	14.7	1.0	17.3	11.3	14.2	1.1	16.8	9.5	13.6	1.1	16.4	9.9									62	4	64	260	56	5	49	350					-15.8	0.0	-15.6	-15.8								
12/02/2008 01:50:00	15.7	0.9	17.6	12.6	15.6	0.9	17.6	12.7	15.1	1.0	17.6	12.2	14.6	1.0	17.2	11.5									61	4	61	260	56	5	53	350					-15.8	0.0	-15.6	-15.8								
12/02/2008 02:00:00	15.6	1.1	17.9	11.5	15.4	1.0	17.6	12.2	15.0	1.1	17.9	11.5	14.2	1.3	17.6	10.7									65	4	65	260	60	5	57	350					-15.8	0.0	-15.6	-15.8								
12/02/2008 02:10:00	15.0	1.0	17.2	11.8	14.9	0.9	16.7	12.2	14.4	1.0	16.8	11.1	13.7	1.1	16.8	10.3									64	4	65	260	60	5	58	350					-15.8	0.0	-15.6	-15.8								
